회사명,거래소코드,회계년도,발행종류
(주)나노하이텍,071360,2001/12,
(주)나노하이텍,071360,2002/12,
(주)나노하이텍,071360,2003/12,
(주)나노하이텍,071360,2004/12,
(주)나노하이텍,071360,2005/12,20
(주)나노하이텍,071360,2006/12,20
(주)나노하이텍,071360,2007/12,20
(주)나노하이텍,071360,2007/12,10
(주)나노하이텍,071360,2008/12,10
(주)나노하이텍,071360,2008/12,20
(주)나리지*온,036850,2000/12,
(주)나리지*온,036850,2001/12,
(주)나리지*온,036850,2002/12,
(주)나리지*온,036850,2003/12,
(주)나리지*온,036850,2004/12,
(주)나리지*온,036850,2005/12,
(주)나리지*온,036850,2006/12,
(주)나리지*온,036850,2007/12,
(주)나리지*온,036850,2008/12,
(주)나리지*온,036850,2009/12,
(주)나무가,190510,2009/12,
(주)나무가,190510,2010/12,
(주)나무가,190510,2011/12,
(주)나무가,190510,2012/12,
(주)나무가,190510,2013/12,
(주)나무가,190510,2014/12,
(주)나무가,190510,2015/12,
(주)나무가,190510,2016/12,
(주)나무가,190510,2017/12,
(주)나무가,190510,2018/12,
(주)나무가,190510,2019/12,10
(주)나무가,190510,2020/12,20
(주)나스미디어,089600,2004/12,
(주)나스미디어,089600,2005/12,
(주)나스미디어,089600,2006/12,
(주)나스미디어,089600,2007/12,
(주)나스미디어,089600,2008/12,
(주)나스미디어,089600,2009/12,
(주)나스미디어,089600,2010/12,
(주)나스미디어,089600,2011/12,
(주)나스미디어,089600,2012/12,
(주)나스미디어,089600,2013/12,
(주)나스미디어,089600,2014/12,
(주)나스미디어,089600,2015/12,
(주)나스미디어,089600,2016/12,
(주)나스미디어,089600,2017/12,
(주)나스미디어,089600,2018/12,
(주)나스미디어,089600,2019/12,
(주)나스미디어,089600,2020/12,
(주)나이벡,138610,2008/12,
(주)나이벡,138610,2009/12,
(주)나이벡,138610,2010/12,
(주)나이벡,138610,2011/12,
(주)나이벡,138610,2012/12,
(주)나이벡,138610,2013/12,20
(주)나이벡,138610,2014/12,20
(주)나이벡,138610,2015/12,20
(주)나이벡,138610,2015/12,10
(주)나이벡,138610,2016/12,20
(주)나이벡,138610,2016/12,10
(주)나이벡,138610,2016/12,10
(주)나이벡,138610,2017/12,10
(주)나이벡,138610,2017/12,10
(주)나이벡,138610,2017/12,10
(주)나이벡,138610,2018/12,10
(주)나이벡,138610,2019/12,
(주)나이벡,138610,2020/12,10
(주)나이벡,138610,2020/12,20
(주)나이스디앤비,130580,2007/12,
(주)나이스디앤비,130580,2008/12,
(주)나이스디앤비,130580,2009/12,
(주)나이스디앤비,130580,2010/12,
(주)나이스디앤비,130580,2011/12,
(주)나이스디앤비,130580,2012/12,
(주)나이스디앤비,130580,2013/12,
(주)나이스디앤비,130580,2014/12,
(주)나이스디앤비,130580,2015/12,
(주)나이스디앤비,130580,2016/12,
(주)나이스디앤비,130580,2017/12,
(주)나이스디앤비,130580,2018/12,
(주)나이스디앤비,130580,2019/12,
(주)나이스디앤비,130580,2020/12,
(주)나이코,192240,2012/12,
(주)나이코,192240,2013/12,
(주)나이코,192240,2014/12,
(주)나이코,192240,2015/12,
(주)나인테크,267320,2017/12,10
(주)나인테크,267320,2018/12,10
(주)나인테크,267320,2019/12,10
(주)나인테크,267320,2020/12,
(주)남성알미늄,033220,2000/12,
(주)남성알미늄,033220,2001/12,
(주)남성알미늄,033220,2002/12,
(주)남성알미늄,033220,2003/12,
(주)남성알미늄,033220,2004/12,
(주)내츄럴엔도텍,168330,2012/12,
(주)내츄럴엔도텍,168330,2013/12,
(주)내츄럴엔도텍,168330,2014/12,
(주)내츄럴엔도텍,168330,2015/12,
(주)내츄럴엔도텍,168330,2016/12,10
(주)내츄럴엔도텍,168330,2016/12,10
(주)내츄럴엔도텍,168330,2016/12,10
(주)내츄럴엔도텍,168330,2017/12,10
(주)내츄럴엔도텍,168330,2018/12,10
(주)내츄럴엔도텍,168330,2019/12,10
(주)내츄럴엔도텍,168330,2020/12,10
(주)내츄럴엔도텍,168330,2020/12,10
(주)네오리소스,058550,2001/12,
(주)네오리소스,058550,2002/12,
(주)네오리소스,058550,2003/12,
(주)네오리소스,058550,2004/12,
(주)네오리소스,058550,2005/12,10
(주)네오리소스,058550,2005/12,20
(주)네오리소스,058550,2005/12,10
(주)네오리소스,058550,2006/12,20
(주)네오리소스,058550,2006/12,20
(주)네오리소스,058550,2006/12,10
(주)네오리소스,058550,2006/12,10
(주)네오리소스,058550,2006/12,10
(주)네오리소스,058550,2006/12,20
(주)네오리소스,058550,2007/12,10
(주)네오리소스,058550,2007/12,10
(주)네오리소스,058550,2007/12,20
(주)네오리소스,058550,2007/12,10
(주)네오리소스,058550,2007/12,20
(주)네오리소스,058550,2007/12,20
(주)네오리소스,058550,2008/12,20
(주)네오리소스,058550,2008/12,10
(주)네오리소스,058550,2008/12,10
(주)네오리소스,058550,2008/12,10
(주)네오리소스,058550,2008/12,10
(주)네오리소스,058550,2008/12,20
(주)네오리소스,058550,2008/12,20
(주)네오리소스,058550,2008/12,20
(주)네오리진,094860,2007/12,20
(주)네오리진,094860,2008/12,20
(주)네오리진,094860,2009/12,20
(주)네오리진,094860,2010/12,
(주)네오리진,094860,2011/12,20
(주)네오리진,094860,2011/12,20
(주)네오리진,094860,2011/12,20
(주)네오리진,094860,2011/12,20
(주)네오리진,094860,2012/12,20
(주)네오리진,094860,2012/12,20
(주)네오리진,094860,2012/12,20
(주)네오리진,094860,2012/12,20
(주)네오리진,094860,2012/12,20
(주)네오리진,094860,2013/12,20
(주)네오리진,094860,2013/12,20
(주)네오리진,094860,2013/12,10
(주)네오리진,094860,2013/12,20
(주)네오리진,094860,2013/12,20
(주)네오리진,094860,2013/12,20
(주)네오리진,094860,2014/12,20
(주)네오리진,094860,2014/12,10
(주)네오리진,094860,2015/12,
(주)네오리진,094860,2016/12,
(주)네오리진,094860,2017/12,
(주)네오리진,094860,2018/12,
(주)네오리진,094860,2019/12,
(주)네오리진,094860,2020/12,
(주)네오셈,253590,2016/12,
(주)네오셈,253590,2017/12,
(주)네오셈,253590,2018/12,10
(주)네오셈,253590,2019/12,
(주)네오셈,253590,2020/12,
(주)네오오토,212560,2010/12,
(주)네오오토,212560,2011/12,
(주)네오오토,212560,2012/12,
(주)네오오토,212560,2013/12,
(주)네오오토,212560,2014/12,
(주)네오오토,212560,2015/12,
(주)네오오토,212560,2016/12,
(주)네오오토,212560,2017/12,
(주)네오오토,212560,2018/12,
(주)네오오토,212560,2019/12,
(주)네오오토,212560,2020/12,
(주)네오위즈,095660,2007/12,
(주)네오위즈,095660,2008/12,
(주)네오위즈,095660,2009/12,
(주)네오위즈,095660,2010/12,
(주)네오위즈,095660,2011/12,20
(주)네오위즈,095660,2012/12,20
(주)네오위즈,095660,2013/12,20
(주)네오위즈,095660,2014/12,20
(주)네오위즈,095660,2014/12,20
(주)네오위즈,095660,2015/12,20
(주)네오위즈,095660,2015/12,20
(주)네오위즈,095660,2016/12,
(주)네오위즈,095660,2017/12,
(주)네오위즈,095660,2018/12,
(주)네오위즈,095660,2019/12,
(주)네오위즈,095660,2020/12,
(주)네오위즈홀딩스,042420,2000/12,
(주)네오위즈홀딩스,042420,2001/12,
(주)네오위즈홀딩스,042420,2002/12,
(주)네오위즈홀딩스,042420,2003/12,
(주)네오위즈홀딩스,042420,2004/12,
(주)네오위즈홀딩스,042420,2005/12,10
(주)네오위즈홀딩스,042420,2006/12,
(주)네오위즈홀딩스,042420,2007/12,
(주)네오위즈홀딩스,042420,2008/12,
(주)네오위즈홀딩스,042420,2009/12,
(주)네오위즈홀딩스,042420,2010/12,
(주)네오위즈홀딩스,042420,2011/12,
(주)네오위즈홀딩스,042420,2012/12,
(주)네오위즈홀딩스,042420,2013/12,
(주)네오위즈홀딩스,042420,2014/12,
(주)네오위즈홀딩스,042420,2015/12,
(주)네오위즈홀딩스,042420,2016/12,
(주)네오위즈홀딩스,042420,2017/12,
(주)네오위즈홀딩스,042420,2018/12,
(주)네오위즈홀딩스,042420,2019/12,
(주)네오위즈홀딩스,042420,2020/12,
(주)네오이뮨텍,950220,2019/12,
(주)네오이뮨텍,950220,2020/12,
(주)네오크레마,311390,2016/12,
(주)네오크레마,311390,2017/12,
(주)네오크레마,311390,2018/12,
(주)네오크레마,311390,2019/12,
(주)네오크레마,311390,2020/12,
(주)네오티스,085910,2002/12,
(주)네오티스,085910,2003/12,
(주)네오티스,085910,2004/12,
(주)네오티스,085910,2005/12,
(주)네오티스,085910,2006/12,
(주)네오티스,085910,2007/12,
(주)네오티스,085910,2008/12,
(주)네오티스,085910,2009/12,
(주)네오티스,085910,2010/12,
(주)네오티스,085910,2011/12,
(주)네오티스,085910,2012/12,
(주)네오티스,085910,2013/12,20
(주)네오티스,085910,2014/12,20
(주)네오티스,085910,2015/12,20
(주)네오티스,085910,2016/12,20
(주)네오티스,085910,2017/12,
(주)네오티스,085910,2018/12,
(주)네오티스,085910,2019/12,
(주)네오티스,085910,2020/12,10
(주)네오팜,092730,2004/06,
(주)네오팜,092730,2005/06,
(주)네오팜,092730,2006/06,
(주)네오팜,092730,2007/06,
(주)네오팜,092730,2008/12,
(주)네오팜,092730,2009/12,
(주)네오팜,092730,2010/12,
(주)네오팜,092730,2011/12,
(주)네오팜,092730,2012/12,
(주)네오팜,092730,2013/12,
(주)네오팜,092730,2014/12,
(주)네오팜,092730,2015/12,
(주)네오팜,092730,2016/12,
(주)네오팜,092730,2017/12,
(주)네오팜,092730,2018/12,
(주)네오팜,092730,2019/12,
(주)네오팜,092730,2020/12,
(주)네오퍼플,028090,2000/12,
(주)네오퍼플,028090,2001/12,
(주)네오퍼플,028090,2002/12,
(주)네오퍼플,028090,2003/12,
(주)네오퍼플,028090,2004/12,
(주)네오퍼플,028090,2005/12,
(주)네오퍼플,028090,2006/12,
(주)네오퍼플,028090,2007/12,
(주)네오퍼플,028090,2008/12,
(주)네오퍼플,028090,2009/12,20
(주)네오퍼플,028090,2009/12,20
(주)네오퍼플,028090,2010/12,20
(주)네오퍼플,028090,2011/12,20
(주)네오퍼플,028090,2012/12,10
(주)네오퍼플,028090,2012/12,20
(주)네오펙트,290660,2017/12,
(주)네오펙트,290660,2018/12,
(주)네오펙트,290660,2019/12,10
(주)네오펙트,290660,2020/12,10
(주)네온테크,306620,2018/12,10
(주)네온테크,306620,2019/12,10
(주)네온테크,306620,2020/12,10
(주)네온테크,306620,2020/12,10
(주)네이블커뮤니케이션즈,153460,2009/12,
(주)네이블커뮤니케이션즈,153460,2010/12,
(주)네이블커뮤니케이션즈,153460,2011/12,
(주)네이블커뮤니케이션즈,153460,2012/12,
(주)네이블커뮤니케이션즈,153460,2013/12,
(주)네이블커뮤니케이션즈,153460,2014/12,
(주)네이블커뮤니케이션즈,153460,2015/12,
(주)네이블커뮤니케이션즈,153460,2016/12,
(주)네이블커뮤니케이션즈,153460,2017/12,
(주)네이블커뮤니케이션즈,153460,2018/12,
(주)네이블커뮤니케이션즈,153460,2019/12,
(주)네이블커뮤니케이션즈,153460,2020/12,
(주)네이처셀,007390,2000/12,
(주)네이처셀,007390,2001/12,
(주)네이처셀,007390,2002/12,
(주)네이처셀,007390,2003/12,
(주)네이처셀,007390,2004/12,
(주)네이처셀,007390,2005/12,
(주)네이처셀,007390,2006/12,
(주)네이처셀,007390,2007/12,
(주)네이처셀,007390,2008/12,20
(주)네이처셀,007390,2009/12,20
(주)네이처셀,007390,2009/12,20
(주)네이처셀,007390,2009/12,20
(주)네이처셀,007390,2010/12,20
(주)네이처셀,007390,2010/12,20
(주)네이처셀,007390,2010/12,20
(주)네이처셀,007390,2011/12,20
(주)네이처셀,007390,2011/12,20
(주)네이처셀,007390,2011/12,20
(주)네이처셀,007390,2012/12,20
(주)네이처셀,007390,2012/12,20
(주)네이처셀,007390,2012/12,20
(주)네이처셀,007390,2012/12,20
(주)네이처셀,007390,2013/12,20
(주)네이처셀,007390,2013/12,20
(주)네이처셀,007390,2013/12,20
(주)네이처셀,007390,2013/12,20
(주)네이처셀,007390,2013/12,20
(주)네이처셀,007390,2014/12,20
(주)네이처셀,007390,2014/12,20
(주)네이처셀,007390,2014/12,10
(주)네이처셀,007390,2014/12,20
(주)네이처셀,007390,2014/12,20
(주)네이처셀,007390,2015/12,10
(주)네이처셀,007390,2016/12,10
(주)네이처셀,007390,2016/12,10
(주)네이처셀,007390,2017/12,10
(주)네이처셀,007390,2017/12,10
(주)네이처셀,007390,2018/12,10
(주)네이처셀,007390,2018/12,10
(주)네이처셀,007390,2019/12,
(주)네이처셀,007390,2020/12,10
(주)네이쳐글로벌,088020,2003/12,
(주)네이쳐글로벌,088020,2004/12,
(주)네이쳐글로벌,088020,2005/12,
(주)네이쳐글로벌,088020,2006/12,10
(주)네이쳐글로벌,088020,2007/12,
(주)네이쳐글로벌,088020,2008/12,10
(주)네이쳐글로벌,088020,2008/12,10
(주)네이쳐글로벌,088020,2008/12,10
(주)네이쳐글로벌,088020,2009/12,10
(주)네이쳐글로벌,088020,2009/12,10
(주)네이쳐글로벌,088020,2009/12,10
(주)네이쳐글로벌,088020,2009/12,10
(주)네이쳐글로벌,088020,2009/12,10
(주)네패스,033640,2000/12,10
(주)네패스,033640,2001/12,
(주)네패스,033640,2002/12,
(주)네패스,033640,2003/12,10
(주)네패스,033640,2003/12,10
(주)네패스,033640,2004/12,10
(주)네패스,033640,2004/12,10
(주)네패스,033640,2004/12,10
(주)네패스,033640,2005/12,10
(주)네패스,033640,2006/12,
(주)네패스,033640,2007/12,
(주)네패스,033640,2008/12,
(주)네패스,033640,2009/12,
(주)네패스,033640,2010/12,
(주)네패스,033640,2011/12,
(주)네패스,033640,2012/12,10
(주)네패스,033640,2013/12,10
(주)네패스,033640,2014/12,10
(주)네패스,033640,2015/12,10
(주)네패스,033640,2016/12,10
(주)네패스,033640,2016/12,20
(주)네패스,033640,2017/12,20
(주)네패스,033640,2018/12,20
(주)네패스,033640,2019/12,
(주)네패스,033640,2020/12,
(주)네패스아크,330860,2019/12,
(주)네패스아크,330860,2020/12,10
(주)네프로아이티,950030,2009/03,
(주)네프로아이티,950030,2010/03,
(주)네프로아이티,950030,2011/03,
(주)넥스지,081970,2004/12,
(주)넥스지,081970,2005/12,
(주)넥스지,081970,2006/12,
(주)넥스지,081970,2007/12,
(주)넥스지,081970,2008/12,
(주)넥스지,081970,2009/12,
(주)넥스지,081970,2010/12,
(주)넥스지,081970,2011/12,
(주)넥스지,081970,2012/12,
(주)넥스지,081970,2013/12,
(주)넥스지,081970,2014/12,
(주)넥스지,081970,2015/12,
(주)넥스지,081970,2016/12,
(주)넥스지,081970,2017/12,
(주)넥스턴바이오사이언스,089140,2002/12,
(주)넥스턴바이오사이언스,089140,2003/12,
(주)넥스턴바이오사이언스,089140,2004/12,
(주)넥스턴바이오사이언스,089140,2005/12,
(주)넥스턴바이오사이언스,089140,2006/12,
(주)넥스턴바이오사이언스,089140,2007/12,
(주)넥스턴바이오사이언스,089140,2008/12,
(주)넥스턴바이오사이언스,089140,2009/12,
(주)넥스턴바이오사이언스,089140,2010/12,
(주)넥스턴바이오사이언스,089140,2011/12,
(주)넥스턴바이오사이언스,089140,2012/12,
(주)넥스턴바이오사이언스,089140,2013/12,
(주)넥스턴바이오사이언스,089140,2014/12,
(주)넥스턴바이오사이언스,089140,2015/12,
(주)넥스턴바이오사이언스,089140,2016/12,
(주)넥스턴바이오사이언스,089140,2017/12,
(주)넥스턴바이오사이언스,089140,2018/12,
(주)넥스턴바이오사이언스,089140,2019/12,
(주)넥스턴바이오사이언스,089140,2020/12,
(주)넥스텔,037220,2000/12,
(주)넥스텔,037220,2001/12,10
(주)넥스텔,037220,2002/12,10
(주)넥스텔,037220,2003/12,10
(주)넥스텔,037220,2003/12,10
(주)넥스트비티,065170,2000/12,
(주)넥스트비티,065170,2001/12,
(주)넥스트비티,065170,2002/12,
(주)넥스트비티,065170,2003/12,
(주)넥스트비티,065170,2004/12,
(주)넥스트비티,065170,2005/12,
(주)넥스트비티,065170,2006/12,
(주)넥스트비티,065170,2007/12,
(주)넥스트비티,065170,2008/12,20
(주)넥스트비티,065170,2008/12,10
(주)넥스트비티,065170,2009/12,20
(주)넥스트비티,065170,2009/12,10
(주)넥스트비티,065170,2009/12,20
(주)넥스트비티,065170,2010/12,20
(주)넥스트비티,065170,2010/12,20
(주)넥스트비티,065170,2010/12,20
(주)넥스트비티,065170,2011/12,20
(주)넥스트비티,065170,2011/12,20
(주)넥스트비티,065170,2011/12,20
(주)넥스트비티,065170,2011/12,20
(주)넥스트비티,065170,2012/12,20
(주)넥스트비티,065170,2012/12,20
(주)넥스트비티,065170,2012/12,20
(주)넥스트비티,065170,2012/12,20
(주)넥스트비티,065170,2012/12,20
(주)넥스트비티,065170,2013/12,20
(주)넥스트비티,065170,2013/12,20
(주)넥스트비티,065170,2013/12,20
(주)넥스트비티,065170,2013/12,20
(주)넥스트비티,065170,2014/12,20
(주)넥스트비티,065170,2014/12,20
(주)넥스트비티,065170,2015/12,20
(주)넥스트비티,065170,2016/12,10
(주)넥스트비티,065170,2017/12,10
(주)넥스트비티,065170,2018/12,10
(주)넥스트비티,065170,2018/12,10
(주)넥스트비티,065170,2019/12,10
(주)넥스트비티,065170,2020/12,10
(주)넥스트비티,065170,2020/12,10
(주)넥스트아이,137940,2007/12,
(주)넥스트아이,137940,2010/12,
(주)넥스트아이,137940,2011/12,
(주)넥스트아이,137940,2012/12,
(주)넥스트아이,137940,2013/12,
(주)넥스트아이,137940,2014/12,
(주)넥스트아이,137940,2015/12,
(주)넥스트아이,137940,2016/12,10
(주)넥스트아이,137940,2016/12,10
(주)넥스트아이,137940,2016/12,20
(주)넥스트아이,137940,2016/12,10
(주)넥스트아이,137940,2017/12,10
(주)넥스트아이,137940,2017/12,10
(주)넥스트아이,137940,2017/12,20
(주)넥스트아이,137940,2017/12,10
(주)넥스트아이,137940,2018/12,10
(주)넥스트아이,137940,2018/12,10
(주)넥스트아이,137940,2018/12,20
(주)넥스트아이,137940,2018/12,10
(주)넥스트아이,137940,2019/12,10
(주)넥스트아이,137940,2019/12,10
(주)넥스트아이,137940,2019/12,10
(주)넥스트아이,137940,2020/12,10
(주)넥스트아이,137940,2020/12,10
(주)넥스트엔터테인먼트월드,160550,2013/12,
(주)넥스트엔터테인먼트월드,160550,2014/12,
(주)넥스트엔터테인먼트월드,160550,2015/12,
(주)넥스트엔터테인먼트월드,160550,2016/12,10
(주)넥스트엔터테인먼트월드,160550,2017/12,
(주)넥스트엔터테인먼트월드,160550,2018/12,10
(주)넥스트엔터테인먼트월드,160550,2019/12,10
(주)넥스트엔터테인먼트월드,160550,2020/12,
