회사명,거래소코드,회계년도,순운전자본비율,자기자본배당률,자기자본배율,유동부채비율,매입채무회전률,총자본투자효율,유동자산회전률
(주)코아스,071950,2020/12,-21.88,0,154.34,185.7,6.71,13.42,3.12
(주)코아스,071950,2000/12,6.6,0,217.25,198.42,5.13,23.17,3.77
(주)코아스,071950,2001/12,9.89,0,243.35,181.33,4.75,20.67,2.35
(주)코오롱,002020,2000/12,-6.53,0.67,786.16,72.92,9.73,16.92,2.57
(주)코오롱,002020,2002/12,-5.12,0.91,801.42,48.22,11.43,25.79,3.68
(주)코오롱,002020,2004/12,-18.17,0,512.73,112.85,6.46,2.02,4.39
(주)코오롱,002020,2005/12,-18.28,0,498.95,115.28,6.43,10.85,4.13
(주)코오롱,002020,2006/12,-18.16,0,466.76,119.17,6.46,7.05,3.65
(주)코오롱,002020,2007/12,-16.79,0,530.44,131.01,7.01,10.85,4.19
(주)코오롱,002020,2008/12,-32.12,0.87,575.47,167.38,9.01,13.66,4.67
(주)코오롱,002020,2009/12,0.03,0.71,1048.8,19.98,26.12,61.92,9.06
(주)코오롱,002020,2010/12,-17.5,1.01,991.28,24.93,0,7.36,2.04
(주)코오롱,002020,2011/12,-26.4,1.08,930.47,44.14,0,3.69,8.59
(주)코오롱,002020,2012/12,-26.8,1.07,938.14,49.31,0,4.37,4.3
(주)코오롱,002020,2013/12,-26.84,1.06,952.13,50.78,0,4.3,3.67
(주)코오롱,002020,2014/12,-30,1.28,785.57,63.3,0,-6.77,6.02
(주)코오롱,002020,2015/12,-30.62,1.29,780.89,66.27,0,4.52,7.73
(주)코오롱,002020,2016/12,-36.93,1.28,784.65,83,0,5.07,4.87
(주)코오롱,002020,2017/12,-42.5,1.29,779.5,108.45,0,4.02,3.07
(주)코오롱,002020,2018/12,-35.92,1.38,728.48,93.91,0,0.93,3.32
(주)코오롱,002020,2019/12,-43.47,1.38,730.28,112.28,0,3.44,6.59
(주)코오롱,002020,2020/12,-40.19,1.33,758.59,94.9,0,5.8,3.25
(주)코오롱,002020,2001/12,-7.97,0.87,787.16,61.91,11.17,22.23,3.14
(주)코오롱,002020,2003/12,-8.23,0.51,739.1,59.05,8.32,14.49,4.13
(주)콤텍시스템,031820,2002/12,29.18,0,549.49,87.79,6.97,11.22,1.76
(주)콤텍시스템,031820,2003/12,15.13,0,352.45,155.65,4,-9.92,1.1
(주)콤텍시스템,031820,2004/12,22.05,0,259.68,145.15,5.22,-2.02,1.61
(주)콤텍시스템,031820,2005/12,23.22,0,281.28,162.42,4.97,7.36,1.58
(주)콤텍시스템,031820,2006/12,19.34,0,221.52,157.6,4.55,-0.27,1.46
(주)콤텍시스템,031820,2007/12,16.38,0,242.65,156.13,5.15,8.23,1.89
(주)콤텍시스템,031820,2008/12,17.02,0,219.36,142.78,5.09,8.66,2.11
(주)콤텍시스템,031820,2009/12,18.71,0,251.5,159.15,4.73,12.36,2.13
(주)콤텍시스템,031820,2010/12,21.36,0,273.58,132.35,3.62,13.91,1.92
(주)콤텍시스템,031820,2011/12,22.58,0,294.74,136.75,3.32,11.18,2.11
(주)콤텍시스템,031820,2012/12,30.32,1.99,302.2,128.2,2.81,12.26,1.71
(주)콤텍시스템,031820,2013/12,32.37,1.92,312.76,122.61,3.4,12.79,1.86
(주)콤텍시스템,031820,2014/12,28.15,0,272.63,136,3.57,6.63,1.97
(주)콤텍시스템,031820,2015/12,24.52,0,296.7,104.69,3.23,11.15,1.77
(주)콤텍시스템,031820,2016/12,25.8,0,307.28,137.72,3.39,12.06,1.92
(주)콤텍시스템,031820,2017/12,34.13,0,314.17,87.24,2.99,9.09,1.62
(주)콤텍시스템,031820,2018/12,48.03,0,321.78,42.81,3.94,14.75,1.52
(주)콤텍시스템,031820,2019/12,34.81,0,279.69,66.02,6.01,9.75,2.31
(주)콤텍시스템,031820,2020/12,31.64,0,282.53,52.58,4.43,11.09,1.77
(주)콤텍시스템,031820,2000/12,34.87,1.28,626.45,65.76,9.97,14.32,1.76
(주)콤텍시스템,031820,2001/12,25.35,0,526.63,93.66,5.76,-0.38,1.24
(주)큐로,015590,2002/12,9.19,0,367.17,140.24,5.54,8.06,1.34
(주)큐로,015590,2000/12,29.19,2.08,465.27,97.51,6.94,15.43,1.64
(주)큐로,015590,2004/12,10.36,0,334.47,151.81,4.77,8.86,1.47
(주)큐로,015590,2003/12,3.65,0,335.96,162.36,5.12,9.35,1.41
(주)큐로,015590,2005/12,6.97,0,56.07,453.67,4.42,-49.49,1.43
(주)큐로,015590,2007/12,4.42,0,142.03,268.15,5.15,15.64,2.33
(주)큐로,015590,2008/12,9,0,194.74,217.21,5.63,17.99,1.82
(주)큐로,015590,2009/12,14.49,0,265,129.43,7.72,18.16,1.93
(주)큐로,015590,2010/12,4.92,0,297.18,160.61,5.01,10.89,1.52
(주)큐로,015590,2006/12,10.98,0,86.42,307.96,4.92,15.52,2.18
(주)큐로,015590,2012/12,-8.51,0,248.83,240.67,5.01,10.96,1.74
(주)큐로,015590,2011/12,-9,0,216.58,313.08,4.44,-2.91,1.6
(주)큐로,015590,2014/12,-8.22,0,266.93,272.82,4.53,5.21,1.66
(주)큐로,015590,2015/12,-6.95,0,234.82,304.29,3.59,0.94,1.27
(주)큐로,015590,2016/12,2.42,0,160.18,252.86,3.45,0.69,1.18
(주)큐로,015590,2017/12,-1.71,0,132.49,156.06,3.83,3.72,1.18
(주)큐로,015590,2018/12,-12.75,0,111.6,175.43,4.09,-1.39,0.85
(주)큐로,015590,2019/12,13.41,0,126.17,112.63,6.56,10.08,1.28
(주)큐로,015590,2020/12,17.43,0,94.51,78.19,6.39,6.42,0.99
(주)큐로,015590,2001/12,24.37,2.15,445.82,127.79,6.49,13.98,1.66
(주)큐로,015590,2013/12,-4.09,0,282.95,210.81,4.67,11.29,1.49
(주)크라운제과,264900,2019/12,4.2,2.34,5341.2,55.3,17.01,24.43,3.94
(주)크라운제과,264900,2020/12,-2.21,2.1,5740.72,69.32,16.75,22.71,3.99
(주)크라운제과,264900,2017/12,,,,,,,
(주)크라운제과,264900,2018/12,-7.46,2.59,4819.81,100.27,17.02,22.42,3.75
(주)크라운해태홀딩스,005740,2002/12,-5.58,1.04,1382.99,99.49,10.04,46.75,3.18
(주)크라운해태홀딩스,005740,2000/12,5.91,0.06,993.34,117.38,10.69,30.08,2.46
(주)크라운해태홀딩스,005740,2004/12,-17.13,1.17,1629.88,123.08,17.57,26.62,2.89
(주)크라운해태홀딩스,005740,2001/12,5.38,0.24,1137.5,91.01,9.51,36.01,2.76
(주)크라운해태홀딩스,005740,2006/12,-14.69,1.52,945.71,197.09,14.58,16.49,3.27
(주)크라운해태홀딩스,005740,2007/12,-36.89,1.95,1019.17,292.96,18.25,32.74,3.34
(주)크라운해태홀딩스,005740,2008/12,-23.92,0.91,2160.34,129.33,20.25,19.88,3.28
(주)크라운해태홀딩스,005740,2009/12,-25.5,1.19,1639.57,167.73,23.65,21.9,3.41
(주)크라운해태홀딩스,005740,2010/12,-19.86,0.95,2038.6,121.66,28.04,23.22,3.62
(주)크라운해태홀딩스,005740,2011/12,-14.75,0.64,3035.5,76.73,20.15,18.11,3.88
(주)크라운해태홀딩스,005740,2012/12,-19.54,0.63,3093.53,85.77,17.08,16.67,4.08
(주)크라운해태홀딩스,005740,2013/12,-11.48,0.6,3211.17,66.13,17.24,16.79,4.16
(주)크라운해태홀딩스,005740,2014/12,-10.45,0.56,3470.07,58.51,16.58,18.34,4.03
(주)크라운해태홀딩스,005740,2015/12,-10.74,1.03,3754.3,52.55,17.84,19.14,4.28
(주)크라운해태홀딩스,005740,2016/12,-8.09,0.99,3916.81,49.69,14.13,15.19,4.1
(주)크라운해태홀딩스,005740,2017/12,-12.64,0.52,3801.08,15.87,0.73,2.92,0.24
(주)크라운해태홀딩스,005740,2018/12,-13.04,0.51,3852.84,16.09,0,4.12,12.09
(주)크라운해태홀딩스,005740,2019/12,-15.27,0.55,3547.77,19.32,0,-2.99,11.55
(주)크라운해태홀딩스,005740,2020/12,-13.48,0.5,3841.98,16.78,0,10.28,9.83
(주)크라운해태홀딩스,005740,2005/12,-6.68,1.41,1357.67,111.4,15.94,21.74,3.64
(주)크라운해태홀딩스,005740,2003/12,-6.11,1.3,1469.7,128.63,13.51,38.75,2.81
(주)크래프톤,259960,2010/12,-116.77,0,0,0,0,-46.2,0
(주)크래프톤,259960,2011/12,-61.88,0,0,0,0,57.18,8.94
(주)크래프톤,259960,2012/12,-112.51,0,0,0,0,53.13,3.02
(주)크래프톤,259960,2013/12,-40.91,0,0,0,0,76.46,1.59
(주)크래프톤,259960,2014/12,12.57,0,0,0,0,58.74,1.02
(주)크래프톤,259960,2015/12,16.84,0,407.81,98.16,0,-6.78,1.2
(주)크래프톤,259960,2016/12,-40.54,0,0,0,0,-6.91,1.17
(주)크래프톤,259960,2017/12,-68.21,0,33.74,8239.23,0,40.5,0.53
(주)크래프톤,259960,2018/12,-247.69,0,0,0,0,55.85,0.83
(주)크래프톤,259960,2019/12,-31.42,0,2152.23,114.68,0,-8.43,0.61
(주)크래프톤,259960,2020/12,52.21,0,28065.85,31.74,0,-2.61,0.15
(주)크래프톤,259960,2009/12,-31.06,0,329.18,83.58,0,-58.45,0
(주)크래프톤,259960,2008/12,,,,,,,
(주)키다리스튜디오,020120,2002/12,-25.02,0,57.72,665.25,4.95,13.22,1.91
(주)키다리스튜디오,020120,2003/12,-17.18,0,59.53,399.69,4.84,0.48,1.75
(주)키다리스튜디오,020120,2004/12,33.84,0,53.08,146.32,5.39,7.11,1.34
(주)키다리스튜디오,020120,2005/12,19.78,0,66.97,163.21,5.26,25.08,1.02
(주)키다리스튜디오,020120,2006/12,-3.58,0,34.98,215.08,6.9,2.85,0.74
(주)키다리스튜디오,020120,2007/12,-0.57,0,117.37,165.89,12.51,27.98,0.98
(주)키다리스튜디오,020120,2008/12,-3.65,0,122.17,164.41,9.58,21.51,0.86
(주)키다리스튜디오,020120,2009/12,-4.42,0,125.63,161.96,9.99,21.79,0.91
(주)키다리스튜디오,020120,2010/12,-4.78,0,118.38,170.15,16.62,22.12,0.96
(주)키다리스튜디오,020120,2011/12,33.91,0,122.96,85.6,8.71,14.91,0.57
(주)키다리스튜디오,020120,2012/12,34.32,0,187.35,55.79,10.75,0.19,0.72
(주)키다리스튜디오,020120,2013/12,17.96,0,190.44,57.05,18.43,18.19,1.42
(주)키다리스튜디오,020120,2014/12,10.52,2.17,260.17,65.03,7.79,15.13,1.3
(주)키다리스튜디오,020120,2015/12,13.31,0.93,403.45,32.5,7.74,30.79,1.4
(주)키다리스튜디오,020120,2016/12,38.09,0,211.99,26.86,16.12,23.4,1.75
(주)키다리스튜디오,020120,2017/12,42.14,0,215.97,12.38,20.69,2.1,1.04
(주)키다리스튜디오,020120,2018/12,27.8,0,209.31,11.94,58.56,14.22,2.25
(주)키다리스튜디오,020120,2019/12,32.38,0,243.63,37.8,94.09,13.65,1.82
(주)키다리스튜디오,020120,2020/12,17.91,0,334.64,52.61,360.69,6.41,1.78
(주)키다리스튜디오,020120,2001/12,-33.51,0,0,0,6.83,-23.04,1.55
(주)키다리스튜디오,020120,2000/12,-11.44,0,72.71,253.57,24.47,-51.77,5.46
(주)태경비케이,014580,2002/12,-5.28,2.82,709.14,35.57,15.98,17.58,2.48
(주)태경비케이,014580,2003/12,2.17,2.73,733.17,29.72,15.02,16.62,2.05
(주)태경비케이,014580,2004/12,3.5,2.67,748.47,33.97,16.15,10.55,2.09
(주)태경비케이,014580,2001/12,-6.61,2.98,672.05,34.4,17.48,16.11,2.16
(주)태경비케이,014580,2006/12,3.22,3.49,572.67,24.08,15.54,13.46,3.15
(주)태경비케이,014580,2007/12,8.46,3.45,579.57,18.76,21.45,11.59,3.13
(주)태경비케이,014580,2008/12,7.36,3.43,582.98,27.42,22.39,11.95,3.19
(주)태경비케이,014580,2005/12,-1.37,3.38,592.01,31.4,14.09,11.34,2.63
(주)태경비케이,014580,2009/12,10.26,3.07,650.75,25.21,17.27,15.75,2.43
(주)태경비케이,014580,2011/12,2.08,2.82,709.48,50.21,16.29,14.82,2.71
(주)태경비케이,014580,2012/12,3.47,2.67,749.14,39.5,18.53,14.24,2.54
(주)태경비케이,014580,2013/12,0.42,2.46,813.49,39.76,20.44,12.71,2.72
(주)태경비케이,014580,2014/12,-0.81,2.41,829.69,37.61,19,11.9,2.8
(주)태경비케이,014580,2015/12,-8.99,2.4,834.97,45.84,19.58,11,2.91
(주)태경비케이,014580,2016/12,-3.38,2.47,810.32,58.09,18.7,11.1,2.82
(주)태경비케이,014580,2017/12,0.81,2.41,829.74,41.15,21.7,13.06,3.07
(주)태경비케이,014580,2018/12,-2.33,2.18,917.74,50.29,25.21,10.99,3.08
(주)태경비케이,014580,2010/12,2.63,2.9,689.14,39.99,16.04,14.06,2.57
(주)태경비케이,014580,2020/12,3.38,2.19,912.44,35,24.06,9.35,2.3
(주)태경비케이,014580,2019/12,-3.94,2.2,907.94,48.03,22.56,9.2,2.61
(주)태경비케이,014580,2000/12,2.53,3.14,608.21,28.9,20.11,18.79,2.15
(주)태영건설,009410,2002/12,14.39,1.93,886.33,25.38,225.95,33.14,4.17
(주)태영건설,009410,2001/12,8.47,2.11,731.11,33.62,123.1,25.36,3.46
(주)태영건설,009410,2004/12,15.16,1.52,1125.75,33.06,113.65,9.78,3.16
(주)태영건설,009410,2005/12,20.35,1.38,1307.43,49.36,181.12,5.13,1.7
(주)태영건설,009410,2003/12,1.65,1.64,1043.64,37.79,181.29,24.56,4.44
(주)태영건설,009410,2007/12,11.72,1.3,1511.81,78,1113.13,6.8,1.47
(주)태영건설,009410,2008/12,5.97,0.79,1710.92,106.66,16.22,7.07,1.49
(주)태영건설,009410,2009/12,11.27,0.84,1908.29,87.5,19.1,5.93,1.57
(주)태영건설,009410,2010/12,10.17,0.82,2028.1,76.65,398.26,7.85,1.61
(주)태영건설,009410,2011/12,4.97,0.87,1901.8,93.49,512.22,5.13,2.05
(주)태영건설,009410,2012/12,1.52,0.84,1974.53,103,542.76,5.88,2
(주)태영건설,009410,2013/12,4.27,0,1933.7,86.83,1292.88,3.19,1.88
(주)태영건설,009410,2014/12,12.8,0,1803.18,60.51,5634.26,-1.39,1.61
(주)태영건설,009410,2015/12,6.51,0,1848.65,65.97,0,3.33,1.66
(주)태영건설,009410,2016/12,-0.95,0,1846.23,83.39,0,3.15,1.68
(주)태영건설,009410,2000/12,8.2,2.3,567.36,48,106.23,27.64,2.77
(주)태영건설,009410,2018/12,5.48,0.98,2301.37,102.59,0,10.68,2.25
(주)태영건설,009410,2019/12,11.93,1.04,2585.88,117.18,0,7.92,1.68
(주)태영건설,009410,2020/12,10.92,1.85,3522.4,200.17,0,33.17,1.32
(주)태영건설,009410,2017/12,3.52,0.78,2077.41,79.43,0,8.27,2.28
(주)태영건설,009410,2006/12,9.76,1.36,1315.89,72.5,1454.1,4.72,1.29
(주)테이팩스,055490,2002/12,-15.79,3.15,158.68,222.05,6.66,22.83,3.22
(주)테이팩스,055490,2003/12,-24.67,4.35,229.98,214.6,8.23,33.27,3.61
(주)테이팩스,055490,2004/12,-9.4,3.14,318.26,143.55,10.8,34.22,3.49
(주)테이팩스,055490,2005/12,-8.95,2.96,405.52,124.97,10.82,28.58,3.25
(주)테이팩스,055490,2006/12,-3.66,2.6,461.67,109.4,11.3,30.02,3.33
(주)테이팩스,055490,2007/12,-1.58,2.18,550.12,82.39,10.7,28.35,2.92
(주)테이팩스,055490,2008/12,-2.52,4.51,554.23,80.33,10.19,18.03,3.01
(주)테이팩스,055490,2009/12,-8.45,3.59,695.52,95.73,11.65,23.56,3.78
(주)테이팩스,055490,2010/12,7.22,0,905.65,57.63,11.43,32.77,3.85
(주)테이팩스,055490,2011/12,17.82,0,1228.24,39.23,11.77,33.76,3.8
(주)테이팩스,055490,2012/12,16.4,0,1608.65,42.25,11.33,29.55,3.09
(주)테이팩스,055490,2013/12,27.41,0,1786.82,23.92,10.4,25.07,2.72
(주)테이팩스,055490,2014/12,29.82,0,2637.78,19.86,10.99,23.29,2.45
(주)테이팩스,055490,2015/12,26.6,0,1650.65,29.14,10.53,20.7,2.24
(주)테이팩스,055490,2016/12,12.04,0,259.11,212.75,10.05,24.77,2.87
(주)테이팩스,055490,2001/12,-8.13,6.51,153.7,184.82,7.77,22.63,4.24
(주)테이팩스,055490,2018/12,-11.84,0,876.64,127.64,9.66,17.85,3.71
(주)테이팩스,055490,2019/12,35.05,0,1130.63,41.4,10.29,26.01,2.9
(주)테이팩스,055490,2020/12,27.15,4.1,1525.84,66.03,10.68,27.47,2.12
(주)테이팩스,055490,2017/12,-36.73,0,712.87,226.4,9.49,23.22,3.62
(주)테이팩스,055490,2000/12,-22.26,0,148.39,152.77,8.17,28.97,6.74
(주)토니모리,214420,2010/12,-19.42,0,11.45,7677.82,7.15,51.1,4.02
(주)토니모리,214420,2012/12,8.75,14.38,1042.8,144.08,10.72,51.64,5.29
(주)토니모리,214420,2013/12,22.91,10.93,1829.54,92.85,10.59,39.92,3.9
(주)토니모리,214420,2014/12,16.99,4.03,2481.27,76.36,11.82,35.77,3.86
(주)토니모리,214420,2009/12,,,,,,,
(주)토니모리,214420,2016/12,30.6,3.02,3812.12,38.52,12.61,23.75,2.21
(주)토니모리,214420,2017/12,27.27,0.21,3839.05,32.42,10.17,10.66,1.93
(주)토니모리,214420,2018/12,20.4,0.84,3970.26,34.9,12.43,10.52,1.74
(주)토니모리,214420,2019/12,15.69,0,3956.84,50.07,16.56,9.39,1.58
(주)토니모리,214420,2020/12,-7.15,0,2828.31,67.69,17.35,-12.77,1.19
(주)토니모리,214420,2015/12,43.05,3,5003.05,31.51,15.54,26.2,2.77
(주)토니모리,214420,2011/12,-21.44,10.74,465.73,340.34,9.2,49.47,5.69
(주)티비에이치글로벌,084870,2004/12,1.62,0,989.54,123.94,47.45,45.43,3.69
(주)티비에이치글로벌,084870,2005/12,50.23,1.79,1683.96,21.17,42.8,33.72,2.52
(주)티비에이치글로벌,084870,2006/12,38.06,1.36,2200.77,34.13,64.98,23.68,1.77
(주)티비에이치글로벌,084870,2007/12,32.81,0.99,1614.05,32.83,40.46,20.73,1.49
(주)티비에이치글로벌,084870,2008/12,15.61,0,1563.74,48.69,31.8,6.68,1.64
(주)티비에이치글로벌,084870,2009/12,8.25,0,1508.41,49.94,25,16.97,1.56
(주)티비에이치글로벌,084870,2010/12,11.68,0.57,1738.25,42.37,21.78,19.19,1.66
(주)티비에이치글로벌,084870,2011/12,11.13,0,1581.46,57.14,16.34,11.08,1.54
(주)티비에이치글로벌,084870,2012/12,10.62,0,1386.76,47.39,17.49,10.83,1.57
(주)티비에이치글로벌,084870,2013/12,13.84,0.72,1388.55,38.28,28.16,13.67,1.79
(주)티비에이치글로벌,084870,2014/12,15.29,0,1279.27,41.03,23.79,5.71,1.56
(주)티비에이치글로벌,084870,2015/12,13.94,0,938.24,50.47,19.81,2.47,1.42
(주)티비에이치글로벌,084870,2016/12,6.73,0,705.15,98.25,24.83,5.27,1.84
(주)티비에이치글로벌,084870,2017/12,-22.88,0,584.89,239.34,25.47,10.27,1.98
(주)티비에이치글로벌,084870,2018/12,10.39,0,1759.1,33.28,29.9,16.71,2.3
(주)티비에이치글로벌,084870,2019/12,21.13,0,1032.57,46.52,31.74,-30.93,2.4
(주)티비에이치글로벌,084870,2020/12,17.96,0,748.88,57.14,24.8,-5.09,2.21
(주)티비에이치글로벌,084870,2002/12,,,,,,,
(주)티비에이치글로벌,084870,2003/12,-7.68,0,1290.26,147.33,100.65,53.07,3.86
(주)티에이치엔,019180,2001/12,-19.8,1.24,205.83,229.14,5.96,9.5,4.04
(주)티에이치엔,019180,2003/12,-14.25,0,197.61,195.84,3.11,21.39,1.97
(주)티에이치엔,019180,2000/12,-19.11,2.06,204.13,230.8,6.42,18.28,4.26
(주)티에이치엔,019180,2004/12,-5.15,3.41,258.06,191.25,3.87,22.78,2.38
(주)티에이치엔,019180,2006/12,-12.04,2.97,300.84,162.71,3.65,11.65,3.07
(주)티에이치엔,019180,2007/12,-17.53,2.63,330.42,151.22,3.89,12.2,3.6
(주)티에이치엔,019180,2008/12,-16.76,0.89,336.19,139.63,5.01,10.38,3.27
(주)티에이치엔,019180,2005/12,0.81,2.93,341.06,136.04,3.38,13.33,2.29
(주)티에이치엔,019180,2010/12,-22.2,1.87,377.37,153.51,4.76,12.1,3.73
(주)티에이치엔,019180,2009/12,-25.1,0,337.24,156.7,5.08,0.75,2.96
(주)티에이치엔,019180,2012/12,-23.6,1.12,560.62,197.99,4.57,9.21,3.24
(주)티에이치엔,019180,2013/12,-13.89,1.23,511.23,242.14,5.05,1.37,2.63
(주)티에이치엔,019180,2014/12,-8.55,0.27,526.28,252.9,4.88,10.36,1.92
(주)티에이치엔,019180,2015/12,8.26,1.36,693.97,171.26,5.51,17.73,2.13
(주)티에이치엔,019180,2016/12,-1.7,1.25,881.26,142.46,4.89,11.87,2.21
(주)티에이치엔,019180,2017/12,-5.99,1.07,931.58,144.36,4.59,8.45,2.43
(주)티에이치엔,019180,2018/12,0.75,1.07,931.02,152.35,5.39,9.3,2.8
(주)티에이치엔,019180,2011/12,-24.15,1.69,509.83,159.24,4.64,12.26,3.77
(주)티에이치엔,019180,2020/12,-3.94,0.58,1028.74,118.7,5.05,-1.46,2.76
(주)티에이치엔,019180,2002/12,-24.97,0,158.69,357.03,6.84,12.93,4.33
(주)티에이치엔,019180,2019/12,-2.46,1.12,1066.83,139.16,5.82,9.5,2.78
(주)티와이홀딩스,363280,2020/12,,,,,,,
(주)티웨이항공,091810,2008/12,-276.72,0,0,0,7.03,-103.7,16.74
(주)티웨이항공,091810,2009/12,-5422.11,0,0,0,0,-1723.19,0
(주)티웨이항공,091810,2011/12,-165.7,0,0,0,297.45,-10.65,18.41
(주)티웨이항공,091810,2010/12,-85.16,0,0,0,4.39,141.82,2.65
(주)티웨이항공,091810,2013/12,-56.46,0,0,0,0,97.15,24.33
(주)티웨이항공,091810,2012/12,-212.17,0,0,0,0,-18.04,32.97
(주)티웨이항공,091810,2015/12,-27.09,0,0,0,0,30.23,10.02
(주)티웨이항공,091810,2016/12,-41.81,0,0,0,0,28.53,9.47
(주)티웨이항공,091810,2017/12,-4.21,0,215.95,454.43,0,34.47,5.81
(주)티웨이항공,091810,2014/12,-35.98,0,0,0,0,45.27,17.01
(주)티웨이항공,091810,2019/12,-0.49,0,795.32,139.75,0,11.28,2.79
(주)티웨이항공,091810,2020/12,-8.77,0,206.47,161.24,0,-3.04,1.42
(주)티웨이항공,091810,2007/12,,,,,,,
(주)티웨이항공,091810,2018/12,35.09,0,957.34,77.08,0,18.84,3.05
(주)티웨이홀딩스,004870,2002/12,41.69,0,156.24,16.65,14.3,171.96,1.94
(주)티웨이홀딩스,004870,2001/12,-4.34,0,0,0,10.32,1.48,2.28
(주)티웨이홀딩스,004870,2004/12,-33.93,0,137.99,154.19,18.03,-3.45,3.66
(주)티웨이홀딩스,004870,2005/12,-6.13,0,226.01,28.32,13.07,49.64,3.44
(주)티웨이홀딩스,004870,2006/12,-22.96,0,125.11,69.98,8.25,-29.33,2.37
(주)티웨이홀딩스,004870,2007/12,-12.95,0,100.3,35.46,3.54,0.78,1.38
(주)티웨이홀딩스,004870,2008/12,-16.7,0,54.62,42.86,5.73,-48.5,2.47
(주)티웨이홀딩스,004870,2000/12,3.65,0,0,0,14.09,3.74,2.69
(주)티웨이홀딩스,004870,2010/12,-15.58,0,701.85,128.94,5.54,-61.96,0.62
(주)티웨이홀딩스,004870,2011/12,-40.44,0,380.45,185.62,11.55,-13.2,1.49
(주)티웨이홀딩스,004870,2012/12,16.54,0,358.68,19.76,17.34,-4.24,1.3
(주)티웨이홀딩스,004870,2013/12,9.03,0,367.51,15.7,40.28,1.32,0.88
(주)티웨이홀딩스,004870,2014/12,37.83,0,437.67,12.79,18.3,3.24,1.09
(주)티웨이홀딩스,004870,2003/12,-23.2,0,205.79,109.37,15.51,3.8,1.81
(주)티웨이홀딩스,004870,2016/12,10.78,0,499.24,57.07,8.01,7.23,1.07
(주)티웨이홀딩스,004870,2017/12,19.53,0,131.39,30.38,6.45,1.84,1.01
(주)티웨이홀딩스,004870,2018/12,22.27,0,128.67,8.21,2.55,-6.73,0.27
(주)티웨이홀딩스,004870,2019/12,25.76,0,121.39,3.37,15.46,-3.38,0.46
(주)티웨이홀딩스,004870,2020/12,-17.66,0,112.76,68.56,15.2,-2.68,0.53
(주)티웨이홀딩스,004870,2015/12,11.68,0,441.78,50.99,10.6,5.03,0.89
(주)티웨이홀딩스,004870,2009/12,4.4,0,234.68,65.7,2.61,-32.62,0.42
(주)팜스코,036580,2002/12,16.22,1.83,546.62,109.53,16.8,19.68,2.92
(주)팜스코,036580,2003/12,22.06,1.74,576.3,79.52,16.16,16.46,2.55
(주)팜스코,036580,2004/12,24.62,1.65,589.76,81.42,26.15,12.8,2.89
(주)팜스코,036580,2005/12,7.68,2.03,555.11,89.76,28.11,10.99,3.42
(주)팜스코,036580,2006/12,3.05,1.93,583,96.63,29.25,17.39,3.79
(주)팜스코,036580,2007/12,8.55,1.31,570.81,79.13,39.45,12.22,3.9
(주)팜스코,036580,2008/12,3.95,0,731.22,109.81,33.16,3.77,3.37
(주)팜스코,036580,2009/12,4.79,0,880.5,151.51,29.93,14.03,2.58
(주)팜스코,036580,2010/12,4.83,0,986.39,143.41,28.87,10.67,2.25
(주)팜스코,036580,2011/12,16.97,0,1102.36,115.65,29.74,9.39,1.9
(주)팜스코,036580,2012/12,10.39,0.01,1256.17,125.32,39.77,10.68,2
(주)팜스코,036580,2013/12,9.01,0,1338.88,107.72,26.76,7.3,2.24
(주)팜스코,036580,2014/12,19.3,0,1535.5,125.61,27.06,6.84,2.08
(주)팜스코,036580,2015/12,4.27,0,1671.39,129.55,26.36,6.51,1.9
(주)팜스코,036580,2016/12,5.6,1.08,1813.5,82.65,28.02,11.49,2.5
(주)팜스코,036580,2017/12,6.58,1,1935.83,80.61,38.7,11.45,3.08
(주)팜스코,036580,2018/12,-9.59,0.5,1922.39,118.55,28.31,6.19,2.78
(주)팜스코,036580,2019/12,-21.01,0.55,1728.98,160.62,20.33,1.24,2.84
(주)팜스코,036580,2020/12,-15.19,1.1,1728.27,141.15,27.53,7.51,3.51
(주)팜스코,036580,2001/12,11.74,2,498.82,115.88,16.06,17.64,3.12
(주)팜스코,036580,2000/12,2.7,1.65,484.48,122.43,12.76,18.09,3.02
(주)퍼시스,016800,2002/12,34.33,2.97,824.59,16.08,20.74,20.21,2.18
(주)퍼시스,016800,2003/12,45.93,2.61,938.41,15.77,16.7,18.91,1.75
(주)퍼시스,016800,2004/12,47.08,2.3,1067.88,22.42,9.94,18.25,1.4
