회사명,거래소코드,회계년도,외국인_주식분포비율,종가
(주)에이디칩스,054630,2006/12,0.11,7040
(주)에이디칩스,054630,2007/12,0.46,5970
(주)에이디칩스,054630,2008/12,0.41,2990
(주)에이디칩스,054630,2009/12,0.3,4160
(주)에이디칩스,054630,2010/12,0.21,3030
(주)에이디칩스,054630,2011/12,0.2,2195
(주)에이디칩스,054630,2012/12,0.28,2910
(주)에이디칩스,054630,2013/12,0.2,1715
(주)에이디칩스,054630,2014/12,0.32,1830
(주)에이디칩스,054630,2015/12,0.55,2540
(주)에이디칩스,054630,2016/12,0.89,2940
(주)에이디칩스,054630,2017/12,0.56,2220
(주)에이디칩스,054630,2018/12,2.43,1470
(주)에이디칩스,054630,2019/12,3.26,1130
(주)에이디칩스,054630,2020/12,1.21,977
(주)에이디테크놀로지,200710,2007/12,,
(주)에이디테크놀로지,200710,2008/12,,
(주)에이디테크놀로지,200710,2009/12,,
(주)에이디테크놀로지,200710,2010/12,,
(주)에이디테크놀로지,200710,2011/12,,
(주)에이디테크놀로지,200710,2012/12,,
(주)에이디테크놀로지,200710,2013/12,,
(주)에이디테크놀로지,200710,2014/12,0,22050
(주)에이디테크놀로지,200710,2015/12,5.29,13350
(주)에이디테크놀로지,200710,2016/12,0.55,5660
(주)에이디테크놀로지,200710,2017/12,0.91,9910
(주)에이디테크놀로지,200710,2018/12,3.97,9790
(주)에이디테크놀로지,200710,2019/12,0.92,18650
(주)에이디테크놀로지,200710,2020/12,1.34,30450
(주)에이루트,096690,2007/12,0,
(주)에이루트,096690,2008/12,0,
(주)에이루트,096690,2009/12,0,
(주)에이루트,096690,2010/12,0.04,4830
(주)에이루트,096690,2011/12,0.01,4765
(주)에이루트,096690,2012/12,0.36,2215
(주)에이루트,096690,2013/12,0.28,2805
(주)에이루트,096690,2014/12,0.95,2330
(주)에이루트,096690,2015/12,0.41,10400
(주)에이루트,096690,2016/12,0.78,805
(주)에이루트,096690,2017/12,0.29,643
(주)에이루트,096690,2018/12,1.97,157
(주)에이루트,096690,2019/12,1.31,1530
(주)에이루트,096690,2020/12,0.81,5810
(주)에이블씨엔씨,078520,2004/12,,
(주)에이블씨엔씨,078520,2005/12,37.72,23000
(주)에이블씨엔씨,078520,2006/12,30.22,7550
(주)에이블씨엔씨,078520,2007/12,17.78,3335
(주)에이블씨엔씨,078520,2008/12,7.12,2750
(주)에이블씨엔씨,078520,2009/12,10.33,16500
(주)에이블씨엔씨,078520,2010/12,21.21,25700
(주)에이비프로바이오,195990,2007/12,,
(주)에이비프로바이오,195990,2008/12,,
(주)에이비프로바이오,195990,2009/12,,
(주)에이비프로바이오,195990,2010/12,,
(주)에이비프로바이오,195990,2011/12,,
(주)에이비프로바이오,195990,2012/12,,
(주)에이비프로바이오,195990,2013/12,,
(주)에이비프로바이오,195990,2014/12,,
(주)에이비프로바이오,195990,2015/12,7.43,5600
(주)에이비프로바이오,195990,2016/12,3.91,495
(주)에이비프로바이오,195990,2017/12,3.22,1165
(주)에이비프로바이오,195990,2018/12,2.7,783
(주)에이비프로바이오,195990,2019/12,2.63,804
(주)에이비프로바이오,195990,2020/12,6.44,1835
(주)에이스디지텍,036550,2000/12,,
(주)에이스디지텍,036550,2001/12,,
(주)에이스디지텍,036550,2002/12,0,
(주)에이스디지텍,036550,2003/12,5.55,5100
(주)에이스디지텍,036550,2004/12,4.55,9600
(주)에이스디지텍,036550,2005/12,12.07,10450
(주)에이스디지텍,036550,2006/12,4.13,14300
(주)에이스디지텍,036550,2007/12,0.56,19300
(주)에이스디지텍,036550,2008/12,0.72,4500
(주)에이스디지텍,036550,2009/12,0,20750
(주)에이스디지텍,036550,2010/12,0,19950
(주)에이스앤파트너스,032930,2000/12,10.89,6150
(주)에이스앤파트너스,032930,2001/12,9.9,4500
(주)에이스앤파트너스,032930,2002/12,9.99,3040
(주)에이스앤파트너스,032930,2003/12,11.17,5250
(주)에이스앤파트너스,032930,2004/12,0,5150
(주)에이스앤파트너스,032930,2005/12,0,12500
(주)에이스앤파트너스,032930,2006/12,0.26,4165
(주)에이스앤파트너스,032930,2007/12,0.24,4000
(주)에이스앤파트너스,032930,2008/12,0.08,3025
(주)에이스앤파트너스,032930,2009/12,0,4750
(주)에이스앤파트너스,032930,2010/12,0,2020
(주)에이스일렉트로닉스,038690,2000/12,0,5240
(주)에이스일렉트로닉스,038690,2001/12,0.01,3850
(주)에이스일렉트로닉스,038690,2002/12,0,1270
(주)에이스일렉트로닉스,038690,2003/12,0,945
(주)에이스일렉트로닉스,038690,2004/12,0,860
(주)에이스일렉트로닉스,038690,2005/12,0,2750
(주)에이스일렉트로닉스,038690,2006/12,0.07,2020
(주)에이스일렉트로닉스,038690,2007/12,0.03,2860
(주)에이스일렉트로닉스,038690,2008/12,0.09,295
(주)에이스일렉트로닉스,038690,2009/12,0,505
(주)에이스침대,003800,2000/12,0,30500
(주)에이스침대,003800,2001/12,0,20500
(주)에이스침대,003800,2002/12,0,22500
(주)에이스침대,003800,2003/12,0,20050
(주)에이스침대,003800,2004/12,0,18300
(주)에이스침대,003800,2005/12,0,47950
(주)에이스침대,003800,2006/12,0,45000
(주)에이스침대,003800,2007/12,0,63300
(주)에이스침대,003800,2008/12,0,37400
(주)에이스침대,003800,2009/12,0,60000
(주)에이스침대,003800,2010/12,0,74000
(주)에이스침대,003800,2011/12,0.12,78500
(주)에이스침대,003800,2012/12,0.6,77000
(주)에이스침대,003800,2013/12,2,110000
(주)에이스침대,003800,2014/12,2.85,128700
(주)에이스침대,003800,2015/12,2.92,150000
(주)에이스침대,003800,2016/12,2.92,158600
(주)에이스침대,003800,2017/12,3.24,195500
(주)에이스침대,003800,2018/12,3.27,23400
(주)에이스침대,003800,2019/12,3.29,34950
(주)에이스침대,003800,2020/12,3.52,38100
(주)에이스테크놀로지,088800,2006/12,0.27,7810
(주)에이스테크놀로지,088800,2007/12,5.41,8630
(주)에이스테크놀로지,088800,2008/12,3.74,3490
(주)에이스테크놀로지,088800,2009/12,0.19,6460
(주)에이스테크놀로지,088800,2010/12,0.03,6160
(주)에이스테크놀로지,088800,2011/12,0.05,3600
(주)에이스테크놀로지,088800,2012/12,0.11,3370
(주)에이스테크놀로지,088800,2013/12,0.63,4050
(주)에이스테크놀로지,088800,2014/12,1.59,4395
(주)에이스테크놀로지,088800,2015/12,0.52,4440
(주)에이스테크놀로지,088800,2016/12,2.49,3015
(주)에이스테크놀로지,088800,2017/12,2.67,4950
(주)에이스테크놀로지,088800,2018/12,4.23,5100
(주)에이스테크놀로지,088800,2019/12,1.01,8130
(주)에이스테크놀로지,088800,2020/12,5.11,27150
(주)에이스토리,241840,2012/12,,
(주)에이스토리,241840,2013/12,,
(주)에이스토리,241840,2016/12,,
(주)에이스토리,241840,2017/12,,
(주)에이스토리,241840,2018/12,,
(주)에이스토리,241840,2019/12,0.35,8910
(주)에이스토리,241840,2020/12,15.6,38150
(주)에이엠에스,044770,2000/12,0,2120
(주)에이엠에스,044770,2001/12,0.05,3910
(주)에이엠에스,044770,2002/12,0.29,1810
(주)에이엠에스,044770,2003/12,0.14,1080
(주)에이엠에스,044770,2004/12,0.01,450
(주)에이엠에스,044770,2005/12,0.25,1100
(주)에이엠에스,044770,2006/12,0.18,705
(주)에이엠에스,044770,2007/12,0,600
(주)에이엠에스,044770,2008/12,4.87,140
(주)에이원마이크로,037380,2000/12,0.03,9500
(주)에이원마이크로,037380,2001/12,0,11000
(주)에이원마이크로,037380,2002/12,0.01,5290
(주)에이원마이크로,037380,2003/12,0,3550
(주)에이원마이크로,037380,2004/12,0,3595
(주)에이원마이크로,037380,2005/12,0,19600
(주)에이원마이크로,037380,2006/12,0.01,3640
(주)에이원마이크로,037380,2007/12,0.01,2030
(주)에이원마이크로,037380,2008/12,0.34,425
(주)에이원마이크로,037380,2009/12,0,3400
(주)에이원마이크로,037380,2010/12,0,2660
(주)에이제이에스,013340,2000/12,0,5180
(주)에이제이에스,013340,2001/12,0,5990
(주)에이제이에스,013340,2002/12,0,550
(주)에이제이에스,013340,2003/12,0,765
(주)에이제이에스,013340,2004/12,0,875
(주)에이제이에스,013340,2005/12,0,2180
(주)에이제이에스,013340,2006/12,0,1250
(주)에이제이에스,013340,2007/12,0.02,2200
(주)에이제이에스,013340,2008/12,0.3,835
(주)에이제이에스,013340,2009/12,0.6,2820
(주)에이제이에스,013340,2010/12,0.2,1740
(주)에이제이에스,013340,2011/12,0.19,1125
(주)에이제이에스,013340,2012/12,0.22,891
(주)에이제이에스,013340,2013/12,,620
(주)에이치비테크놀러지,078150,2001/12,,
(주)에이치비테크놀러지,078150,2002/12,,
(주)에이치비테크놀러지,078150,2003/12,,
(주)에이치비테크놀러지,078150,2004/12,0,3020
(주)에이치비테크놀러지,078150,2005/12,0.04,2380
(주)에이치비테크놀러지,078150,2006/12,0.02,3800
(주)에이치비테크놀러지,078150,2007/12,0.26,2260
(주)에이치비테크놀러지,078150,2008/12,1.44,480
(주)에이치비테크놀러지,078150,2009/12,0.3,1305
(주)에이치비테크놀러지,078150,2010/12,0.53,1735
(주)에이치비테크놀러지,078150,2011/12,0.77,1220
(주)에이치비테크놀러지,078150,2012/12,0.16,1110
(주)에이치비테크놀러지,078150,2013/12,0.85,1515
(주)에이치비테크놀러지,078150,2014/12,1.68,1145
(주)에이치비테크놀러지,078150,2015/12,3.77,2005
(주)에이치비테크놀러지,078150,2016/12,13.21,5290
(주)에이치비테크놀러지,078150,2017/12,8.11,3580
(주)에이치비테크놀러지,078150,2018/12,3.3,3195
(주)에이치비테크놀러지,078150,2019/12,2.88,2995
(주)에이치비테크놀러지,078150,2020/12,2.77,2225
(주)에이치시티,072990,2005/12,,
(주)에이치시티,072990,2006/12,,
(주)에이치시티,072990,2007/12,,
(주)에이치시티,072990,2008/12,,
(주)에이치시티,072990,2009/12,,
(주)에이치시티,072990,2010/12,,
(주)에이치시티,072990,2011/12,,
(주)에이치시티,072990,2012/12,,
(주)에이치시티,072990,2013/12,,
(주)에이치시티,072990,2014/12,,
(주)에이치시티,072990,2015/12,,
(주)에이치시티,072990,2016/12,0.24,12550
(주)에이치시티,072990,2017/12,0.24,9890
(주)에이치시티,072990,2018/12,0.44,8910
(주)에이치시티,072990,2019/12,3.4,10000
(주)에이치시티,072990,2020/12,5.86,14750
(주)에이치알에스,036640,2000/06,0,51000
(주)에이치알에스,036640,2001/06,0.06,4300
(주)에이치알에스,036640,2002/06,2.02,2210
(주)에이치알에스,036640,2003/06,0.09,2240
(주)에이치알에스,036640,2004/06,4.06,2200
(주)에이치알에스,036640,2005/12,0.03,2525
(주)에이치알에스,036640,2006/12,14.59,4925
(주)에이치알에스,036640,2007/12,1.55,6840
(주)에이치알에스,036640,2008/12,0.43,2545
(주)에이치알에스,036640,2009/12,0.27,3205
(주)에이치알에스,036640,2010/12,5.23,4965
(주)에이치알에스,036640,2011/12,1.32,3290
(주)에이치알에스,036640,2012/12,0.52,2870
(주)에이치알에스,036640,2013/12,2.18,2865
(주)에이치알에스,036640,2014/12,0.99,3200
(주)에이치알에스,036640,2015/12,3.09,3795
(주)에이치알에스,036640,2016/12,2.4,3975
(주)에이치알에스,036640,2017/12,2.73,4260
(주)에이치알에스,036640,2018/12,1.69,2830
(주)에이치알에스,036640,2019/12,4.24,2675
(주)에이치알에스,036640,2020/12,5.26,5660
(주)에이치앤비디자인,227100,2017/12,,
(주)에이치앤비디자인,227100,2018/12,0.05,9850
(주)에이치앤비디자인,227100,2019/12,2.84,8200
(주)에이치앤비디자인,227100,2020/12,4.73,6200
(주)에이치앤아이,103650,2007/12,,
(주)에이치앤아이,103650,2008/12,,
(주)에이치앤아이,103650,2009/12,,
(주)에이치앤아이,103650,2010/12,,
(주)에이치앤아이,103650,2011/12,,
(주)에이치앤아이,103650,2012/12,,
(주)에이치앤아이,103650,2013/12,,
(주)에이치앤아이,103650,2014/12,,
(주)에이치앤아이,103650,2015/12,,
(주)에이치엘사이언스,239610,2013/12,,
(주)에이치엘사이언스,239610,2014/12,,
(주)에이치엘사이언스,239610,2015/12,,
(주)에이치엘사이언스,239610,2016/12,0.3,28800
(주)에이치엘사이언스,239610,2017/12,0.49,33150
(주)에이치엘사이언스,239610,2018/12,0.72,43100
(주)에이치엘사이언스,239610,2019/12,8.49,54700
(주)에이치엘사이언스,239610,2020/12,0.62,44950
(주)에이치원바이오,052310,2000/12,,
(주)에이치원바이오,052310,2001/12,0.15,4880
(주)에이치원바이오,052310,2002/12,0.01,900
(주)에이치원바이오,052310,2003/12,0,720
(주)에이치원바이오,052310,2004/12,0.26,1165
(주)에이치원바이오,052310,2005/12,0.49,2130
(주)에이치원바이오,052310,2006/12,2.81,420
(주)에이치원바이오,052310,2007/12,0.02,640
(주)에이치원바이오,052310,2008/12,1.44,120
(주)에이치케이,044780,2000/12,23.81,13000
(주)에이치케이,044780,2001/12,23.8,2000
(주)에이치케이,044780,2002/12,0,780
(주)에이치케이,044780,2003/12,0,430
(주)에이치케이,044780,2004/12,0,365
(주)에이치케이,044780,2005/12,0,1355
(주)에이치케이,044780,2006/12,0.21,1920
(주)에이치케이,044780,2007/12,1.72,1955
(주)에이치케이,044780,2008/12,0.9,700
(주)에이치케이,044780,2009/12,0.4,710
(주)에이치케이,044780,2010/12,0.55,1005
(주)에이치케이,044780,2011/12,0.37,1040
(주)에이치케이,044780,2012/12,1.04,1590
(주)에이치케이,044780,2013/12,2.24,2160
(주)에이치케이,044780,2014/12,0.27,1540
(주)에이치케이,044780,2015/12,1.35,1700
(주)에이치케이,044780,2016/12,3.21,1860
(주)에이치케이,044780,2017/12,2.99,1600
(주)에이치케이,044780,2018/12,1.93,1335
(주)에이치케이,044780,2019/12,4.55,1440
(주)에이치케이,044780,2020/12,3.74,1800
(주)에이치피오,357230,2014/12,,
(주)에이치피오,357230,2015/12,,
(주)에이치피오,357230,2016/12,,
(주)에이치피오,357230,2017/12,,
(주)에이치피오,357230,2018/12,,
(주)에이치피오,357230,2019/12,,
(주)에이치피오,357230,2020/12,,
(주)에이텍,045660,2000/12,,
(주)에이텍,045660,2001/12,0,2880
(주)에이텍,045660,2002/12,0.04,1490
(주)에이텍,045660,2003/12,0.03,1665
(주)에이텍,045660,2004/12,0,1080
(주)에이텍,045660,2005/12,0.33,2865
(주)에이텍,045660,2006/12,0.06,1920
(주)에이텍,045660,2007/12,0.02,2020
(주)에이텍,045660,2008/12,0.18,1530
(주)에이텍,045660,2009/12,0.1,5610
(주)에이텍,045660,2010/12,0.2,3160
(주)에이텍,045660,2011/12,0.15,3050
(주)에이텍,045660,2012/12,0.15,3740
(주)에이텍,045660,2013/12,0.83,3845
(주)에이텍,045660,2014/12,1.04,5200
(주)에이텍,045660,2015/12,3.88,3850
(주)에이텍,045660,2016/12,2.21,11500
(주)에이텍,045660,2017/12,3.46,10950
(주)에이텍,045660,2018/12,1.83,7400
(주)에이텍,045660,2019/12,1.81,9200
(주)에이텍,045660,2020/12,1.48,31250
(주)에이텍티앤,224110,2015/12,1.25,8850
(주)에이텍티앤,224110,2016/12,3.9,11850
(주)에이텍티앤,224110,2017/12,3.02,10450
(주)에이텍티앤,224110,2018/12,3.41,7500
(주)에이텍티앤,224110,2019/12,5.03,8970
(주)에이텍티앤,224110,2020/12,0.57,23250
(주)에이트원,230980,2016/12,0.3,3040
(주)에이트원,230980,2017/12,1.02,3170
(주)에이트원,230980,2018/12,2.36,3700
(주)에이트원,230980,2019/12,1.76,5840
(주)에이트원,230980,2020/12,1.72,5310
(주)에이티세미콘,089530,2002/12,,
(주)에이티세미콘,089530,2003/12,,
(주)에이티세미콘,089530,2004/12,,
(주)에이티세미콘,089530,2005/12,0,
(주)에이티세미콘,089530,2006/12,0,
(주)에이티세미콘,089530,2007/12,0,
(주)에이티세미콘,089530,2008/12,0,
(주)에이티세미콘,089530,2009/12,0,
(주)에이티세미콘,089530,2010/12,0,
(주)에이티세미콘,089530,2011/12,0.26,3330
(주)에이티세미콘,089530,2012/12,0.9,2055
(주)에이티세미콘,089530,2013/12,0.47,1595
(주)에이티세미콘,089530,2014/12,0.35,1735
(주)에이티세미콘,089530,2015/12,1.51,1170
(주)에이티세미콘,089530,2016/12,0.57,1240
(주)에이티세미콘,089530,2017/12,0.59,555
(주)에이티세미콘,089530,2018/12,0.71,548
(주)에이티세미콘,089530,2019/12,1.06,710
(주)에이티세미콘,089530,2020/12,0.27,812
(주)에이팩트,200470,2007/12,,
(주)에이팩트,200470,2008/12,,
(주)에이팩트,200470,2009/12,,
(주)에이팩트,200470,2010/12,,
(주)에이팩트,200470,2011/12,,
(주)에이팩트,200470,2012/12,,
(주)에이팩트,200470,2013/12,,
(주)에이팩트,200470,2014/12,0.02,2100
(주)에이팩트,200470,2015/12,0.69,1770
(주)에이팩트,200470,2016/12,1.25,3100
(주)에이팩트,200470,2017/12,3.34,2700
(주)에이팩트,200470,2018/12,3.03,3995
(주)에이팩트,200470,2019/12,4.09,6240
(주)에이팩트,200470,2020/12,4.05,7230
(주)에이프로,262260,2006/12,,
(주)에이프로,262260,2007/12,,
(주)에이프로,262260,2016/12,,
(주)에이프로,262260,2017/12,,
(주)에이프로,262260,2018/12,,
(주)에이프로,262260,2019/12,,
(주)에이프로,262260,2020/12,0.3,37250
(주)에이프로젠헬스케어앤게임즈,109960,2007/12,0,
(주)에이프로젠헬스케어앤게임즈,109960,2008/12,0,
(주)에이프로젠헬스케어앤게임즈,109960,2009/12,0,8200
(주)에이프로젠헬스케어앤게임즈,109960,2010/12,0,7100
(주)에이프로젠헬스케어앤게임즈,109960,2011/12,0,2400
(주)에이프로젠헬스케어앤게임즈,109960,2012/12,0,3535
(주)에이프로젠헬스케어앤게임즈,109960,2013/12,0,2715
(주)에이프로젠헬스케어앤게임즈,109960,2014/12,0,2290
(주)에이프로젠헬스케어앤게임즈,109960,2015/12,34.74,6270
(주)에이프로젠헬스케어앤게임즈,109960,2016/12,6.64,5430
(주)에이프로젠헬스케어앤게임즈,109960,2017/12,2.9,3240
(주)에이프로젠헬스케어앤게임즈,109960,2018/12,2.34,735
(주)에이프로젠헬스케어앤게임즈,109960,2019/12,0.69,830
(주)에이프로젠헬스케어앤게임즈,109960,2020/12,1.63,742
(주)에이프로테크놀로지,045470,2000/12,0,26500
(주)에이프로테크놀로지,045470,2001/12,0,4450
(주)에이프로테크놀로지,045470,2002/12,0.03,2230
(주)에이프로테크놀로지,045470,2003/12,0.01,2120
(주)에이프로테크놀로지,045470,2004/12,0,1900
(주)에이프로테크놀로지,045470,2005/12,0,3310
(주)에이프로테크놀로지,045470,2006/12,0.04,5140
(주)에이프로테크놀로지,045470,2007/12,0.49,1435
(주)에이프로테크놀로지,045470,2008/12,0.17,325
(주)에이프로테크놀로지,045470,2009/12,0,300
(주)에이프로테크놀로지,045470,2010/12,0,94
(주)에임하이글로벌,043580,2000/12,,
(주)에임하이글로벌,043580,2001/12,0,1210
(주)에임하이글로벌,043580,2002/12,0,800
