회사명,거래소코드,회계년도,종가
(주)네오리소스,058550,2006/12,820
(주)네오리소스,058550,2007/12,1465
(주)네오리소스,058550,2008/12,95
(주)네오리진,094860,2007/12,4080
(주)네오리진,094860,2008/12,3280
(주)네오리진,094860,2009/12,5100
(주)네오리진,094860,2010/12,4170
(주)네오리진,094860,2011/12,2940
(주)네오리진,094860,2012/12,2950
(주)네오리진,094860,2013/12,883
(주)네오리진,094860,2014/12,482
(주)네오리진,094860,2015/12,1115
(주)네오리진,094860,2016/12,819
(주)네오리진,094860,2017/12,631
(주)네오리진,094860,2018/12,450
(주)네오리진,094860,2019/12,1330
(주)네오리진,094860,2020/12,2610
(주)네오셈,253590,2016/12,
(주)네오셈,253590,2017/12,
(주)네오셈,253590,2018/12,1770
(주)네오셈,253590,2019/12,1360
(주)네오셈,253590,2020/12,3615
(주)네오오토,212560,2010/12,
(주)네오오토,212560,2011/12,
(주)네오오토,212560,2012/12,
(주)네오오토,212560,2013/12,
(주)네오오토,212560,2014/12,
(주)네오오토,212560,2015/12,9460
(주)네오오토,212560,2016/12,6980
(주)네오오토,212560,2017/12,5550
(주)네오오토,212560,2018/12,4235
(주)네오오토,212560,2019/12,4535
(주)네오오토,212560,2020/12,5030
(주)네오위즈,095660,2007/12,37200
(주)네오위즈,095660,2008/12,19850
(주)네오위즈,095660,2009/12,40550
(주)네오위즈,095660,2010/12,45950
(주)네오위즈,095660,2011/12,43200
(주)네오위즈,095660,2012/12,25000
(주)네오위즈,095660,2013/12,17700
(주)네오위즈,095660,2014/12,22750
(주)네오위즈,095660,2015/12,16150
(주)네오위즈,095660,2016/12,11350
(주)네오위즈,095660,2017/12,12250
(주)네오위즈,095660,2018/12,12250
(주)네오위즈,095660,2019/12,16950
(주)네오위즈,095660,2020/12,22450
(주)네오위즈홀딩스,042420,1999/12,
(주)네오위즈홀딩스,042420,2000/12,23250
(주)네오위즈홀딩스,042420,2001/12,36300
(주)네오위즈홀딩스,042420,2002/12,36000
(주)네오위즈홀딩스,042420,2003/12,49750
(주)네오위즈홀딩스,042420,2004/12,22800
(주)네오위즈홀딩스,042420,2005/12,48750
(주)네오위즈홀딩스,042420,2006/12,69800
(주)네오위즈홀딩스,042420,2007/12,11650
(주)네오위즈홀딩스,042420,2008/12,3700
(주)네오위즈홀딩스,042420,2009/12,16600
(주)네오위즈홀딩스,042420,2010/12,13600
(주)네오위즈홀딩스,042420,2011/12,22250
(주)네오위즈홀딩스,042420,2012/12,14550
(주)네오위즈홀딩스,042420,2013/12,11450
(주)네오위즈홀딩스,042420,2014/12,14300
(주)네오위즈홀딩스,042420,2015/12,14950
(주)네오위즈홀딩스,042420,2016/12,16500
(주)네오위즈홀딩스,042420,2017/12,13300
(주)네오위즈홀딩스,042420,2018/12,11350
(주)네오위즈홀딩스,042420,2019/12,14100
(주)네오위즈홀딩스,042420,2020/12,16400
(주)네오이뮨텍,950220,2019/12,
(주)네오이뮨텍,950220,2020/12,
(주)네오크레마,311390,2016/12,
(주)네오크레마,311390,2017/12,
(주)네오크레마,311390,2018/12,
(주)네오크레마,311390,2019/12,9840
(주)네오크레마,311390,2020/12,8550
(주)네오티스,085910,2002/12,
(주)네오티스,085910,2003/12,
(주)네오티스,085910,2004/12,
(주)네오티스,085910,2005/12,
(주)네오티스,085910,2006/12,
(주)네오티스,085910,2007/12,6670
(주)네오티스,085910,2008/12,2965
(주)네오티스,085910,2009/12,4245
(주)네오티스,085910,2010/12,4300
(주)네오티스,085910,2011/12,3620
(주)네오티스,085910,2012/12,4935
(주)네오티스,085910,2013/12,4500
(주)네오티스,085910,2014/12,4810
(주)네오티스,085910,2015/12,5160
(주)네오티스,085910,2016/12,5150
(주)네오티스,085910,2017/12,4950
(주)네오티스,085910,2018/12,4250
(주)네오티스,085910,2019/12,3800
(주)네오티스,085910,2020/12,3940
(주)네오팜,092730,2004/06,
(주)네오팜,092730,2005/06,
(주)네오팜,092730,2006/06,
(주)네오팜,092730,2007/06,15550
(주)네오팜,092730,2008/12,3400
(주)네오팜,092730,2009/12,7300
(주)네오팜,092730,2010/12,5150
(주)네오팜,092730,2011/12,7470
(주)네오팜,092730,2012/12,6060
(주)네오팜,092730,2013/12,4995
(주)네오팜,092730,2014/12,14350
(주)네오팜,092730,2015/12,34700
(주)네오팜,092730,2016/12,26100
(주)네오팜,092730,2017/12,47150
(주)네오팜,092730,2018/12,45000
(주)네오팜,092730,2019/12,48350
(주)네오팜,092730,2020/12,28550
(주)네오퍼플,028090,1999/12,8900
(주)네오퍼플,028090,2000/12,15050
(주)네오퍼플,028090,2001/12,14700
(주)네오퍼플,028090,2002/12,7960
(주)네오퍼플,028090,2003/12,6380
(주)네오퍼플,028090,2004/12,7370
(주)네오퍼플,028090,2005/12,23300
(주)네오퍼플,028090,2006/12,14500
(주)네오퍼플,028090,2007/12,22600
(주)네오퍼플,028090,2008/12,9250
(주)네오퍼플,028090,2009/12,1320
(주)네오퍼플,028090,2010/12,400
(주)네오퍼플,028090,2011/12,1235
(주)네오퍼플,028090,2012/12,617
(주)네오펙트,290660,2017/12,
(주)네오펙트,290660,2018/12,7440
(주)네오펙트,290660,2019/12,5270
(주)네오펙트,290660,2020/12,3455
(주)네온테크,306620,2018/12,2025
(주)네온테크,306620,2019/12,2025
(주)네온테크,306620,2020/12,2890
(주)네이블커뮤니케이션즈,153460,2009/12,
(주)네이블커뮤니케이션즈,153460,2010/12,
(주)네이블커뮤니케이션즈,153460,2011/12,
(주)네이블커뮤니케이션즈,153460,2012/12,14500
(주)네이블커뮤니케이션즈,153460,2013/12,6960
(주)네이블커뮤니케이션즈,153460,2014/12,6410
(주)네이블커뮤니케이션즈,153460,2015/12,6090
(주)네이블커뮤니케이션즈,153460,2016/12,6110
(주)네이블커뮤니케이션즈,153460,2017/12,4990
(주)네이블커뮤니케이션즈,153460,2018/12,4160
(주)네이블커뮤니케이션즈,153460,2019/12,4245
(주)네이블커뮤니케이션즈,153460,2020/12,5490
(주)네이처셀,007390,1999/12,2395
(주)네이처셀,007390,2000/12,1010
(주)네이처셀,007390,2001/12,1500
(주)네이처셀,007390,2002/12,570
(주)네이처셀,007390,2003/12,460
(주)네이처셀,007390,2004/12,365
(주)네이처셀,007390,2005/12,1035
(주)네이처셀,007390,2006/12,1060
(주)네이처셀,007390,2007/12,1030
(주)네이처셀,007390,2008/12,1195
(주)네이처셀,007390,2009/12,860
(주)네이처셀,007390,2010/12,552
(주)네이처셀,007390,2011/12,730
(주)네이처셀,007390,2012/12,438
(주)네이처셀,007390,2013/12,600
(주)네이처셀,007390,2014/12,1050
(주)네이처셀,007390,2015/12,4820
(주)네이처셀,007390,2016/12,4655
(주)네이처셀,007390,2017/12,23050
(주)네이처셀,007390,2018/12,11900
(주)네이처셀,007390,2019/12,6590
(주)네이처셀,007390,2020/12,10250
(주)네이쳐글로벌,088020,2003/12,
(주)네이쳐글로벌,088020,2004/12,
(주)네이쳐글로벌,088020,2005/12,
(주)네이쳐글로벌,088020,2006/12,9200
(주)네이쳐글로벌,088020,2007/12,5750
(주)네이쳐글로벌,088020,2008/12,1235
(주)네이쳐글로벌,088020,2009/12,615
(주)네패스,033640,1999/12,13750
(주)네패스,033640,2000/12,2820
(주)네패스,033640,2001/12,1580
(주)네패스,033640,2002/12,1250
(주)네패스,033640,2003/12,9500
(주)네패스,033640,2004/12,9700
(주)네패스,033640,2005/12,18450
(주)네패스,033640,2006/12,8920
(주)네패스,033640,2007/12,7590
(주)네패스,033640,2008/12,2530
(주)네패스,033640,2009/12,14800
(주)네패스,033640,2010/12,16450
(주)네패스,033640,2011/12,16500
(주)네패스,033640,2012/12,13950
(주)네패스,033640,2013/12,6720
(주)네패스,033640,2014/12,8580
(주)네패스,033640,2015/12,5980
(주)네패스,033640,2016/12,8280
(주)네패스,033640,2017/12,9450
(주)네패스,033640,2018/12,9810
(주)네패스,033640,2019/12,24050
(주)네패스,033640,2020/12,42500
(주)네패스아크,330860,2019/12,
(주)네패스아크,330860,2020/12,50800
(주)네프로아이티,950030,2009/03,
(주)네프로아이티,950030,2010/03,5010
(주)네프로아이티,950030,2011/03,1475
(주)넥스지,081970,2004/12,
(주)넥스지,081970,2005/12,
(주)넥스지,081970,2006/12,
(주)넥스지,081970,2007/12,3740
(주)넥스지,081970,2008/12,2170
(주)넥스지,081970,2009/12,4350
(주)넥스지,081970,2010/12,3800
(주)넥스지,081970,2011/12,6700
(주)넥스지,081970,2012/12,3340
(주)넥스지,081970,2013/12,3965
(주)넥스지,081970,2014/12,3770
(주)넥스지,081970,2015/12,4500
(주)넥스지,081970,2016/12,5430
(주)넥스지,081970,2017/12,12150
(주)넥스턴바이오사이언스,089140,2002/12,
(주)넥스턴바이오사이언스,089140,2003/12,
(주)넥스턴바이오사이언스,089140,2004/12,
(주)넥스턴바이오사이언스,089140,2005/12,
(주)넥스턴바이오사이언스,089140,2006/12,7800
(주)넥스턴바이오사이언스,089140,2007/12,11000
(주)넥스턴바이오사이언스,089140,2008/12,1705
(주)넥스턴바이오사이언스,089140,2009/12,4070
(주)넥스턴바이오사이언스,089140,2010/12,5030
(주)넥스턴바이오사이언스,089140,2011/12,3770
(주)넥스턴바이오사이언스,089140,2012/12,3265
(주)넥스턴바이오사이언스,089140,2013/12,6140
(주)넥스턴바이오사이언스,089140,2014/12,4680
(주)넥스턴바이오사이언스,089140,2015/12,12750
(주)넥스턴바이오사이언스,089140,2016/12,26250
(주)넥스턴바이오사이언스,089140,2017/12,13450
(주)넥스턴바이오사이언스,089140,2018/12,11100
(주)넥스턴바이오사이언스,089140,2019/12,10400
(주)넥스턴바이오사이언스,089140,2020/12,11900
(주)넥스텔,037220,1999/12,42200
(주)넥스텔,037220,2000/12,4100
(주)넥스텔,037220,2001/12,2860
(주)넥스텔,037220,2002/12,580
(주)넥스텔,037220,2003/12,550
(주)넥스트비티,065170,1999/12,
(주)넥스트비티,065170,2000/12,
(주)넥스트비티,065170,2001/12,
(주)넥스트비티,065170,2002/12,5500
(주)넥스트비티,065170,2003/12,5900
(주)넥스트비티,065170,2004/12,4705
(주)넥스트비티,065170,2005/12,7400
(주)넥스트비티,065170,2006/12,5800
(주)넥스트비티,065170,2007/12,5960
(주)넥스트비티,065170,2008/12,2305
(주)넥스트비티,065170,2009/12,1045
(주)넥스트비티,065170,2010/12,1720
(주)넥스트비티,065170,2011/12,1865
(주)넥스트비티,065170,2012/12,1510
(주)넥스트비티,065170,2013/12,1235
(주)넥스트비티,065170,2014/12,1140
(주)넥스트비티,065170,2015/12,4155
(주)넥스트비티,065170,2016/12,1875
(주)넥스트비티,065170,2017/12,1620
(주)넥스트비티,065170,2018/12,1545
(주)넥스트비티,065170,2019/12,1420
(주)넥스트비티,065170,2020/12,1675
(주)넥스트아이,137940,2007/12,
(주)넥스트아이,137940,2010/12,
(주)넥스트아이,137940,2011/12,6400
(주)넥스트아이,137940,2012/12,7120
(주)넥스트아이,137940,2013/12,7140
(주)넥스트아이,137940,2014/12,4175
(주)넥스트아이,137940,2015/12,9260
(주)넥스트아이,137940,2016/12,18950
(주)넥스트아이,137940,2017/12,3320
(주)넥스트아이,137940,2018/12,2250
(주)넥스트아이,137940,2019/12,1595
(주)넥스트아이,137940,2020/12,1660
(주)넥스트엔터테인먼트월드,160550,2013/12,
(주)넥스트엔터테인먼트월드,160550,2014/12,18050
(주)넥스트엔터테인먼트월드,160550,2015/12,10500
(주)넥스트엔터테인먼트월드,160550,2016/12,11150
(주)넥스트엔터테인먼트월드,160550,2017/12,9150
(주)넥스트엔터테인먼트월드,160550,2018/12,4385
(주)넥스트엔터테인먼트월드,160550,2019/12,3970
(주)넥스트엔터테인먼트월드,160550,2020/12,7520
(주)넥스틴,348210,2014/12,
(주)넥스틴,348210,2015/12,
(주)넥스틴,348210,2016/12,
(주)넥스틴,348210,2017/12,
(주)넥스틴,348210,2018/12,
(주)넥스틴,348210,2019/12,
(주)넥스틴,348210,2020/12,169200
(주)넵튠,217270,2015/12,2010
(주)넵튠,217270,2016/12,1635
(주)넵튠,217270,2017/12,14750
(주)넵튠,217270,2018/12,10100
(주)넵튠,217270,2019/12,6720
(주)넵튠,217270,2020/12,26700
(주)넷게임즈,225570,2015/12,1995
(주)넷게임즈,225570,2016/12,1980
(주)넷게임즈,225570,2017/12,2385
(주)넷게임즈,225570,2018/12,7300
(주)넷게임즈,225570,2019/12,7520
(주)넷게임즈,225570,2020/12,9770
(주)넷웨이브,047730,2000/12,
(주)넷웨이브,047730,2001/12,8700
(주)넷웨이브,047730,2002/12,3190
(주)넷웨이브,047730,2003/12,920
(주)넷웨이브,047730,2004/12,810
(주)넷웨이브,047730,2005/12,2995
(주)넷웨이브,047730,2006/12,5420
(주)넷웨이브,047730,2007/12,3960
(주)넷웨이브,047730,2008/12,1275
(주)넷웨이브,047730,2009/12,1350
(주)넷웨이브,047730,2010/12,7390
(주)넷웨이브,047730,2011/12,578
(주)넷컴스토리지,037010,1999/12,9850
(주)넷컴스토리지,037010,2000/12,2200
(주)넷컴스토리지,037010,2001/12,1680
(주)넷컴스토리지,037010,2002/12,380
(주)넷컴스토리지,037010,2003/12,195
(주)노랑풍선,104620,2007/12,
(주)노랑풍선,104620,2008/12,
(주)노랑풍선,104620,2011/12,
(주)노랑풍선,104620,2012/12,
(주)노랑풍선,104620,2013/12,
(주)노랑풍선,104620,2014/12,
(주)노랑풍선,104620,2015/12,
(주)노랑풍선,104620,2016/12,
(주)노랑풍선,104620,2017/12,
(주)노랑풍선,104620,2018/12,
(주)노랑풍선,104620,2019/12,15450
(주)노랑풍선,104620,2020/12,23850
(주)노바렉스,194700,2009/12,
(주)노바렉스,194700,2010/12,
(주)노바렉스,194700,2011/12,
(주)노바렉스,194700,2012/12,
(주)노바렉스,194700,2013/12,
(주)노바렉스,194700,2014/12,
(주)노바렉스,194700,2015/12,
(주)노바렉스,194700,2016/12,
(주)노바렉스,194700,2017/12,
(주)노바렉스,194700,2018/12,15850
(주)노바렉스,194700,2019/12,20100
(주)노바렉스,194700,2020/12,38950
(주)노바텍,285490,2017/12,
(주)노바텍,285490,2018/12,26150
(주)노바텍,285490,2019/12,19350
(주)노바텍,285490,2020/12,42200
(주)노터스,278650,2016/12,
(주)노터스,278650,2017/12,
(주)노터스,278650,2018/12,
(주)노터스,278650,2019/12,20550
(주)노터스,278650,2020/12,25100
(주)녹십자셀,031390,1999/12,2595
(주)녹십자셀,031390,2000/12,530
(주)녹십자셀,031390,2001/12,720
(주)녹십자셀,031390,2002/12,260
(주)녹십자셀,031390,2003/12,315
(주)녹십자셀,031390,2004/12,4510
(주)녹십자셀,031390,2005/12,6570
(주)녹십자셀,031390,2006/12,2080
(주)녹십자셀,031390,2007/12,2810
(주)녹십자셀,031390,2008/12,710
(주)녹십자셀,031390,2009/12,1025
(주)녹십자셀,031390,2010/12,738
(주)녹십자셀,031390,2011/12,1615
(주)녹십자셀,031390,2012/12,4000
(주)녹십자셀,031390,2013/12,23750
(주)녹십자셀,031390,2014/12,26700
(주)녹십자셀,031390,2015/12,45550
(주)녹십자셀,031390,2016/12,27200
(주)녹십자셀,031390,2017/12,48700
(주)녹십자셀,031390,2018/12,50500
(주)녹십자셀,031390,2019/12,46950
(주)녹십자셀,031390,2020/12,51200
(주)녹십자엠에스,142280,2007/12,
(주)녹십자엠에스,142280,2008/12,
(주)녹십자엠에스,142280,2009/12,
(주)녹십자엠에스,142280,2010/12,
(주)녹십자엠에스,142280,2011/12,
(주)녹십자엠에스,142280,2012/12,
(주)녹십자엠에스,142280,2013/12,
(주)녹십자엠에스,142280,2014/12,16900
(주)녹십자엠에스,142280,2015/12,14300
(주)녹십자엠에스,142280,2016/12,10950
(주)녹십자엠에스,142280,2017/12,11850
(주)녹십자엠에스,142280,2018/12,12400
(주)녹십자엠에스,142280,2019/12,5250
(주)녹십자엠에스,142280,2020/12,15700
(주)녹십자웰빙,234690,2016/12,
(주)녹십자웰빙,234690,2017/12,
(주)녹십자웰빙,234690,2018/12,
(주)녹십자웰빙,234690,2019/12,10550
(주)녹십자웰빙,234690,2020/12,14000
(주)녹원씨엔아이,065560,2000/12,
(주)녹원씨엔아이,065560,2001/12,
(주)녹원씨엔아이,065560,2002/12,
(주)녹원씨엔아이,065560,2003/12,2610
(주)녹원씨엔아이,065560,2004/12,1820
(주)녹원씨엔아이,065560,2005/12,4895
(주)녹원씨엔아이,065560,2006/12,3785
(주)녹원씨엔아이,065560,2007/12,5450
(주)녹원씨엔아이,065560,2008/12,3115
(주)녹원씨엔아이,065560,2009/12,2650
(주)녹원씨엔아이,065560,2010/12,3355
(주)녹원씨엔아이,065560,2011/12,1350
(주)녹원씨엔아이,065560,2012/12,2215
(주)녹원씨엔아이,065560,2013/12,3070
(주)녹원씨엔아이,065560,2014/12,1870
(주)녹원씨엔아이,065560,2015/12,4525
(주)녹원씨엔아이,065560,2016/12,2530
(주)녹원씨엔아이,065560,2017/12,8480
(주)녹원씨엔아이,065560,2018/12,9050
(주)녹원씨엔아이,065560,2019/12,5500
(주)녹원씨엔아이,065560,2020/12,5300
(주)누리플랜,069140,2002/12,
(주)누리플랜,069140,2003/12,
(주)누리플랜,069140,2004/12,
(주)누리플랜,069140,2005/12,
(주)누리플랜,069140,2006/12,
(주)누리플랜,069140,2007/12,
(주)누리플랜,069140,2008/12,
(주)누리플랜,069140,2009/12,
(주)누리플랜,069140,2010/12,7620
(주)누리플랜,069140,2011/12,8800
(주)누리플랜,069140,2012/12,6880
(주)누리플랜,069140,2013/12,10650
(주)누리플랜,069140,2014/12,4190
(주)누리플랜,069140,2015/12,4915
(주)누리플랜,069140,2016/12,5890
(주)누리플랜,069140,2017/12,4590
(주)누리플랜,069140,2018/12,6480
(주)누리플랜,069140,2019/12,4790
(주)누리플랜,069140,2020/12,6500
(주)누리플렉스,040160,1999/12,
(주)누리플렉스,040160,2000/12,8270
(주)누리플렉스,040160,2001/12,18000
(주)누리플렉스,040160,2002/12,4220
(주)누리플렉스,040160,2003/12,4045
(주)누리플렉스,040160,2004/12,2350
(주)누리플렉스,040160,2005/12,5720
(주)누리플렉스,040160,2006/12,4400
(주)누리플렉스,040160,2007/12,7300
(주)누리플렉스,040160,2008/12,3830
(주)누리플렉스,040160,2009/12,9490
(주)누리플렉스,040160,2010/12,6450
(주)누리플렉스,040160,2011/12,5500
(주)누리플렉스,040160,2012/12,5000
(주)누리플렉스,040160,2013/12,4580
(주)누리플렉스,040160,2014/12,4655
