회사명,거래소코드,회계년도,부가가치,법인세비용차감전(계속사업)손익,인건비,금융비용,임차료,조세공과,감가상각비,종업원1인당 부가가치,총자본투자효율,기계투자효율,부가가치율,종업원수
(주)세진티에스,067770,2011/12,3734.3,1774.07,1277.01,-727.22,0,65.61,1344.83,35.56,6.12,38.21,8.06,105
(주)세진티에스,067770,2012/12,270.65,-2906.32,1347.43,-683.39,0,66,2446.93,3.3,0.49,3.35,0.85,82
(주)세진티에스,067770,2013/12,148.36,-712.08,1282.06,-2846.65,0,66,2359.02,1.85,0.28,2.21,0.7,80
(주)세진티에스,067770,2014/12,3897.46,729.83,1257.16,-553.99,0,69.91,2394.55,52.67,7.18,61.29,20.5,74
(주)세진티에스,067770,2015/12,-3039.04,-6409.52,1284.92,-425.99,0,67.74,2443.81,-45.36,-6.35,-208.41,-19.86,67
(주)세진티에스,067770,2016/12,2220.57,1635.37,1185.83,-1729.08,0,66.59,1061.87,38.96,4.43,129.4,9.74,57
(주)세진티에스,067770,2017/12,-4872.35,-6325.37,1173.45,-879.34,0,99.51,1059.4,-99.44,-11.26,-404.99,-35.81,49
(주)세진티에스,067770,2018/12,-893.46,-2715.78,1060.69,-357.86,0,66.91,1052.57,-21.27,-2.2,-292.3,-8.16,42
(주)세진티에스,067770,2019/12,-1531.74,-2511.76,1302.02,-1051.05,0,67.9,661.15,-34.81,-4.03,-891,-14.12,44
(주)세진티에스,067770,2020/12,3533.82,1835.92,1320.65,-220.65,0,68.52,529.38,86.19,8.8,517.97,18.93,41
(주)세코닉스,053450,2000/12,,,,,,,,,,,,
(주)세코닉스,053450,2001/12,2801.7,552.46,1700.78,-181.35,11.58,89.48,628.75,40.6,17.65,113.08,27.44,69
(주)세코닉스,053450,2002/12,2854.27,-320.08,2063.74,-49.91,0,109.3,1051.22,32.07,12.45,75.31,23.67,89
(주)세코닉스,053450,2003/12,13340.27,7260.44,4212.68,75.61,0.18,145.38,1645.98,63.53,34.59,329.62,44.36,210
(주)세코닉스,053450,2004/12,16164.79,11803.91,1872.39,419.38,0.28,105.14,1963.7,74.84,33.95,307.53,32.75,216
(주)세코닉스,053450,2005/12,10951.35,5908.43,1770.33,631.77,27.92,76.13,2536.76,53.68,18.75,198.45,26.48,204
(주)세코닉스,053450,2006/12,5443.35,-121.29,1936.29,546.82,49.61,72.81,2959.11,26.95,9.65,133.8,20.82,202
(주)세코닉스,053450,2007/12,8510.67,2243.44,2485.73,699.69,58.66,97.63,2925.51,48.08,13.61,224.11,24.35,177
(주)세코닉스,053450,2008/12,3198.49,-2704.52,2268.52,780.94,59.23,78.19,2716.13,16.57,4.37,88.93,8.61,193
(주)세코닉스,053450,2009/12,14366.02,8179.02,2560.08,766.78,23.21,134.52,2702.42,63.29,16.43,272.2,21.59,227
(주)세코닉스,053450,2010/12,16883.97,10155.84,2975.1,546.77,38.88,110.1,3057.29,53.09,19.24,126.98,18.78,318
(주)세코닉스,053450,2011/12,9721.45,1347.17,2819.44,853.21,42.47,134,4525.16,24.74,9.16,62.11,11.42,393
(주)세코닉스,053450,2012/12,27822.4,16160.49,3674.02,1466.86,17.9,192.7,6310.44,49.51,17.98,108.55,18.82,562
(주)세코닉스,053450,2013/12,37396.02,21477.56,4521.92,1818.15,113.36,212.22,9252.81,42.93,19.32,72.49,17.53,871
(주)세코닉스,053450,2014/12,32985.87,13753.27,5708.38,1461.34,121.34,283.13,11658.41,38.27,16.14,67.79,15.15,862
(주)세코닉스,053450,2015/12,30824.36,10464.84,6694.05,1062.12,141.95,350.43,12110.97,32.14,13.4,65.57,12.6,959
(주)세코닉스,053450,2016/12,37533.51,14629.03,7832.51,1688.46,188.85,310.91,12883.75,35.58,13.73,82.15,11.96,1055
(주)세코닉스,053450,2017/12,25857,1207.51,7989.64,2095.35,120.18,274.2,14170.12,24.1,8.55,50.51,8.04,1073
(주)세코닉스,053450,2018/12,36988.24,9666.25,9751.71,3153.94,186.99,400.76,13828.58,35.84,10.03,92.62,9.23,1032
(주)세코닉스,053450,2019/12,24286.1,-4721.47,11116.71,4108.56,16.17,478.08,13288.06,19.49,7.23,70.84,6.3,1246
(주)세코닉스,053450,2020/12,-6075.43,-34861.96,9670.85,4075.73,14.04,538.86,14487.06,-6.6,-2.25,-24.08,-1.95,920
(주)세화피앤씨,085980,2002/12,,,,,,,,,,,,
(주)세화피앤씨,085980,2003/12,1434.86,518.75,754.09,8.2,25.56,22.41,105.84,0,20.3,882.49,28.66,0
(주)세화피앤씨,085980,2004/12,2189.95,804.67,1103.56,4.08,45.34,32.7,199.61,0,26.24,503.67,26.58,0
(주)세화피앤씨,085980,2005/12,568.08,-1200.11,1207.11,78.92,69.07,32.6,380.49,0,3.55,64.52,5.43,0
(주)세화피앤씨,085980,2006/12,2244.92,-429.46,1270.83,410.09,75,45.15,873.31,0,17.41,258.96,25,0
(주)세화피앤씨,085980,2007/12,2771.54,109.36,1374.71,448.12,75.19,34.17,729.98,0,21.66,463.64,31.53,0
(주)세화피앤씨,085980,2008/12,4218.31,1461.36,1576.44,438.99,74.77,41.45,625.31,0,30.88,815.13,30.22,0
(주)세화피앤씨,085980,2009/12,3296.64,460.86,1919.66,227.84,76.24,51.73,560.31,0,23.22,818.6,18.6,0
(주)세화피앤씨,085980,2010/12,4270.78,1376.21,2111.68,128.66,85.31,56.7,512.22,0,30.38,1489.29,21.07,0
(주)세화피앤씨,085980,2011/12,6763.39,3816.94,2174.76,21.22,146.18,56.37,547.93,0,43.1,1373.43,22.51,0
(주)세화피앤씨,085980,2012/12,4240.52,562.24,2680.24,1.51,207.59,202.61,586.34,0,22.14,587.5,16.65,0
(주)세화피앤씨,085980,2013/12,4385.21,714.18,2644.75,45.61,244.76,73.36,662.56,51.59,18.76,661.18,21.98,85
(주)세화피앤씨,085980,2014/12,4267.03,266.08,2605.52,207.85,236.98,74.22,876.39,50.2,18.28,513.47,21.24,85
(주)세화피앤씨,085980,2015/12,4363.17,460.08,2512.6,165.45,236.98,74.97,913.09,57.41,21.19,578.26,19.82,76
(주)세화피앤씨,252500,2016/12,,,,,,,,,,,,
(주)세화피앤씨,085980,2016/12,5744.58,1780.29,2690.17,147.97,65.97,95.25,964.94,67.58,22.23,681.01,19.65,85
(주)세화피앤씨,252500,2017/12,1448.25,-2740.14,3038.06,6.8,0,113,1030.52,16.46,5.11,182.94,4.4,88
(주)세화피앤씨,252500,2018/12,5460.36,865.16,3364.31,-29.29,84.43,102.97,1072.77,61.35,17.64,406.72,19.7,89
(주)세화피앤씨,252500,2019/12,5256.34,603.47,3432.28,6.05,17.77,104.43,1092.35,64.1,17.83,456.18,17.98,82
(주)세화피앤씨,252500,2020/12,9992.47,5001.37,3791.97,-43.97,3.56,113.57,1125.97,108.61,29.6,634.15,27.3,92
(주)센코,347000,2013/12,,,,,,,,,,,,
(주)센코,347000,2014/12,1909.25,513.53,915.06,114.9,0,15.81,349.96,0,16.98,2360.31,26.99,0
(주)센코,347000,2015/12,2183.25,621.36,905.29,74.17,0,24.21,558.23,0,16.23,5768.62,26.89,0
(주)센코,347000,2016/12,1901.69,403.67,892.57,132.41,1.8,29.43,441.81,0,13.28,836.5,18.94,0
(주)센코,347000,2017/12,1473.23,-452.16,924.09,63.75,8.14,103.84,825.56,0,9.5,202.87,11.25,0
(주)센코,347000,2018/12,1456.43,-1214.98,1702.52,66.79,47.02,128.91,726.17,0,10.09,373.44,9.91,0
(주)센코,347000,2019/12,1158.6,-2158.47,2076.96,604.76,14.95,95.53,524.89,0,5.91,129.25,5.84,0
(주)센코,347000,2020/12,4186.46,1059.24,2458.28,26.16,0,110.33,532.45,51.05,10.77,551.81,20.8,82
(주)셀레믹스,331920,2014/12,,,,,,,,,,,,
(주)셀레믹스,331920,2015/12,-1086.13,-2350.97,902.17,-5.88,145.59,36.46,186.5,0,-32.77,-78.8,-146.45,0
(주)셀레믹스,331920,2016/12,-3749.96,-5634.05,1132.92,362.78,78.45,33.38,276.57,0,-83.86,-272.7,-240.85,0
(주)셀레믹스,331920,2020/12,-1509.54,-4712.6,2423.24,17.65,19.1,17.47,725.61,-22.2,-4.93,-115.69,-28.67,68
(주)셀루메드,049180,2001/12,,,,,,,,,,,,
(주)셀루메드,049180,2002/12,3300.83,407.93,2145.08,6.52,34.72,24.65,681.93,35.49,28.22,160.65,34.06,93
(주)셀루메드,049180,2003/12,1558.33,-2246,2583.47,58.4,44.18,24.52,1093.76,16.94,13.48,48.43,20.15,92
(주)셀루메드,049180,2004/12,-4217.39,-6451.3,791.3,176.66,38.02,25.72,1202.21,-54.77,-51.84,-176.66,-75.74,77
(주)셀루메드,049180,2005/12,-6245.62,-9046.67,1123.73,785.01,95.47,29.52,767.31,-81.11,-28.9,-326.43,-90.6,77
(주)셀루메드,049180,2006/12,-15407.9,-18395.73,1139.24,280.41,166.88,52.45,1348.86,-453.17,-140.38,-1476.6,-113.19,34
(주)셀루메드,049180,2007/12,-590.51,-2485.19,635.43,99.18,157.05,43,960.03,-29.53,-1.78,0,-15.5,20
(주)셀루메드,049180,2008/12,-8637.99,-10464.39,954.02,358.4,377.12,7.91,128.95,-308.5,-15.2,0,-259.38,28
(주)셀루메드,049180,2009/12,-30488.18,-32309.71,1033.65,355.48,273.59,57.64,101.18,-2345.24,-97.84,0,-458.44,13
(주)셀루메드,049180,2010/12,823.59,-7226.54,3018.37,2369.84,279.94,24.04,2357.94,9.15,1.01,15.65,2.41,90
(주)셀루메드,049180,2011/12,-6880.57,-13014.12,1694.16,2080,270.1,68.1,2021.19,-90.53,-9.13,-124.04,-25.97,76
(주)셀루메드,049180,2012/12,6776.22,722.23,2089.8,1410.69,312.7,23.93,2216.88,63.93,8.34,154.54,22.99,106
(주)셀루메드,049180,2013/12,6569.87,-1859.56,3558.89,1428.06,415.89,28.99,2997.61,61.98,7.97,173.95,23.27,106
(주)셀루메드,049180,2014/12,-13198.38,-21719.96,2732.43,2279.46,342.58,54.01,3113.11,-171.41,-19.32,-442.61,-70.85,77
(주)셀루메드,049180,2015/12,-378.65,-10243.66,3107.54,2779.42,342.93,42.06,3593.07,-5.12,-0.47,-16.08,-2.32,74
(주)셀루메드,049180,2016/12,-27602.36,-35690.05,2469.08,1863.69,287.54,71.2,3396.17,-306.69,-39.34,-1805.45,-274.81,90
(주)셀루메드,049180,2017/12,1181.75,-4715.56,1295.25,1776.35,200.84,118.95,2505.92,19.37,1.79,129.95,6.43,61
(주)셀루메드,049180,2018/12,-6747.76,-12715.23,1909.24,1555.78,201.47,38.38,2262.6,-107.11,-13.92,-1174.01,-67.98,63
(주)셀루메드,049180,2019/12,-32111.21,-37522,1328.69,1886.32,141.55,48.73,2005.49,-494.02,-81.29,-11529.31,-250.12,65
(주)셀루메드,049180,2020/12,1289.08,-1678.83,1589.74,457.08,137.51,58.82,724.77,17.66,3.13,330.91,7.8,73
(주)셀리드,299660,2017/12,,,,,,,,,,,,
(주)셀리드,299660,2018/12,,,,,,,,,,,,
(주)셀리드,299660,2019/12,-2743.7,-2493.56,482.64,-924.67,21.14,61.24,109.51,-85.74,-5.22,-3801.3,0,32
(주)셀리드,299660,2020/12,-3223.07,-4126,1316.41,-1097.68,21.06,171.13,492,-68.58,-6.52,-106.45,0,47
(주)셀리버리,268600,2015/12,,,,,,,,,,,,
(주)셀리버리,268600,2016/12,-663.17,-3419.53,1836.12,-18.73,527.36,77.96,333.65,0,-30.06,-57.42,-51.98,0
(주)셀리버리,268600,2017/12,-721.08,-3521.67,1826.63,-65.02,519.88,78.59,440.52,0,-8.55,-66.74,-26,0
(주)셀리버리,268600,2018/12,-1936.11,-6674.64,1885.61,1600.3,623.5,121.71,507.41,-27.27,-4.84,-172.74,-42.91,71
(주)셀리버리,268600,2019/12,-14901.46,-19576.98,4021.2,-750.66,244.4,162.69,997.89,-167.43,-48.29,-1386.5,-718.59,89
(주)셀리버리,268600,2020/12,-10466.35,-17936.57,5766.6,420.68,58.1,186.2,1038.63,-120.3,-17.3,-1003.79,-1374.31,87
(주)셀바스에이아이,108860,2007/12,,,,,,,,,,,,
(주)셀바스에이아이,108860,2008/12,2776.87,1136.81,1478.42,-105.54,17.66,46.31,203.21,0,26.87,0,23.93,0
(주)셀바스에이아이,108860,2009/12,5246.26,3370.02,1721.32,-115.61,33.92,24.9,211.71,47.69,26.1,0,34.66,110
(주)셀바스에이아이,108860,2010/12,6245.75,3435.42,2352.17,-187.57,25.06,133.42,487.26,48.79,26.45,0,32.29,128
(주)셀바스에이아이,108860,2011/12,3877.68,224.66,2890.37,-60.55,4.83,145.36,673.01,30.29,12.69,0,27.77,128
(주)셀바스에이아이,108860,2012/12,-764.07,-5341.74,3793.1,-537.47,6.71,95.96,1219.39,-4.93,-1.83,0,-4.15,155
(주)셀바스에이아이,108860,2013/12,13520.72,7063.13,6127.28,-1062.85,36.79,135.72,1220.66,90.74,21.84,0,46.59,149
(주)셀바스에이아이,108860,2014/12,2096.63,-4019.14,6116.54,-1145.47,35.87,169.65,939.18,14.26,3.43,0,10.79,147
(주)셀바스에이아이,108860,2015/12,4488.73,-1801.18,6188.71,-664.14,40.08,116.35,608.91,32.76,7.83,0,35.99,137
(주)셀바스에이아이,108860,2016/12,3423.97,-2955.95,6156.27,-468.87,48.98,128.1,515.43,26.54,4.78,0,24.82,129
(주)셀바스에이아이,108860,2017/12,1340.4,-7294.76,7367.87,296.66,54.88,202.81,712.94,9.44,1.99,0,7.52,142
(주)셀바스에이아이,108860,2018/12,10192,-403.89,9021.19,427.54,69.96,251.96,825.24,58.91,14.62,0,65.49,173
(주)셀바스에이아이,108860,2019/12,8751.95,-1492.15,8491.34,590.86,12.12,181.16,968.63,63.42,12.77,0,66.84,138
(주)셀바스에이아이,108860,2020/12,13471.41,2829.59,8891.62,418.2,36.45,207.83,1087.73,92.27,20.01,0,98.53,146
(주)셀바스헬스케어,208370,2014/12,,,,,,,,,,,,
(주)셀바스헬스케어,208370,2015/12,,,,,,,,,,,,
(주)셀바스헬스케어,208370,2016/12,-8976.44,-15598.52,4035.05,472.15,357.3,81.3,1676.28,-54.73,-19.68,-557.7,-43.63,164
(주)셀바스헬스케어,208370,2017/12,6747.09,28.75,3966.12,531.17,280.64,50.67,1889.76,43.81,12.05,322.82,23.95,154
(주)셀바스헬스케어,208370,2018/12,-12520.94,-19630.39,3418.98,796.21,240,56.51,2597.75,-84.6,-30.21,-705.23,-66.55,148
(주)셀바스헬스케어,208370,2019/12,2512.88,-3849.89,3049.55,863.95,67.3,43.17,2338.81,22.84,5.34,192.06,12.77,110
(주)셀바스헬스케어,208370,2020/12,6078.24,664.16,2659.06,567.53,120.39,30.05,2037.06,49.42,13.46,841.86,31.16,123
(주)셀트리온,068270,2002/12,,,,,,,,,,,,
(주)셀트리온,068270,2003/12,4069.09,1571.39,1065.08,235.69,28.42,48.94,1119.58,0,25.45,133.28,22.03,0
(주)셀트리온,068270,2004/12,7250.37,3394.29,1331.8,319.44,18.45,56.86,2129.53,0,35.32,144.22,26.78,0
(주)셀트리온,068270,2005/12,8392.3,2979.58,1532.78,487.06,5.14,90.3,3297.44,41.55,24.97,154.67,23.4,202
(주)셀트리온,068270,2006/12,8300.92,2332.69,1908.1,505.59,5.12,106.92,3442.51,52.21,20.41,202.31,18.91,159
(주)셀트리온,068270,2007/12,8583.01,2427.78,2226.53,629.15,7.26,123.36,3168.93,49.61,17.11,164.04,17.52,173
(주)셀트리온,068270,2008/12,40714.16,17616.44,4728.9,6276.63,241.54,0,11850.65,119.75,8.15,45.55,48.65,340
(주)셀트리온,068270,2009/12,86376.58,66405.39,5637.35,1939.44,353.81,0,12040.59,236.65,15.45,100.31,59.34,365
(주)셀트리온,068270,2010/12,129173.25,109858.89,9967.27,-4911.36,389.6,0,13868.85,262.01,11.18,162.19,71.39,493
(주)셀트리온,068270,2011/12,210947.16,185631.51,15060.83,-6916.65,551.34,0,16620.13,322.06,15.01,2513.85,75.72,655
(주)셀트리온,068270,2012/12,246033.36,184874.53,15343.33,9118.82,495.27,0,36201.43,284.43,14.23,2197.73,70.51,865
(주)셀트리온,068270,2013/12,192826.88,116766.42,6988.28,21474.31,550.99,0,47046.88,196.76,9.78,1979.87,85.86,980
(주)셀트리온,068270,2014/12,263988.54,162201.48,10386.97,17709.04,578.26,0,73112.78,250.46,12.58,3718.45,65.24,1054
(주)셀트리온,068270,2015/12,324369.47,223177.64,10209.29,11756.09,260.04,0,78966.42,302.02,12.88,4963.11,61.34,1074
(주)셀트리온,068270,2016/12,356136.51,269621.82,11082.13,683.22,192.26,0,74557.09,290.96,12.72,171.74,61.66,1224
(주)셀트리온제약,068760,2002/12,,,,,,,,,,,,
(주)셀트리온제약,068760,2003/12,2411.87,994.88,1054.8,-66.45,110.53,47.03,271.09,0,41.67,1253.53,19.06,0
(주)셀트리온제약,068760,2004/12,3670.07,1606.85,1691.61,-54.82,140.59,62.49,223.36,0,53.71,2481.32,22.13,0
(주)셀트리온제약,068760,2005/12,6635.67,4514.83,1856.37,-132.62,157.97,78.4,160.72,97.58,47.15,4502.27,32.14,68
(주)셀트리온제약,068760,2006/12,7164.55,4910.99,2062.82,-287.99,176.4,96.33,206,108.55,23.79,3245.37,31.5,66
(주)셀트리온제약,068760,2007/12,-1759.53,-2918.59,2140.95,-1534.98,225.85,106.07,221.17,-48.88,-3.48,-1136.24,-8.97,36
(주)셀트리온제약,068760,2008/12,-3759.33,-4440.82,1915.8,-2474.98,881.97,73.72,284.98,-268.52,-8.84,-3342.52,-22.38,14
(주)셀트리온제약,068760,2009/12,3993.52,-1306.8,4161.35,-529.1,294.94,310.38,1062.74,16.85,3.3,210.48,25.84,237
(주)셀트리온제약,068760,2010/12,18302.72,5436.36,9924.07,-778.45,798.26,542.06,2380.42,79.58,10.47,816.78,45.51,230
(주)셀트리온제약,068760,2011/12,14386.95,2772.07,9720.21,-554.61,781.3,605.92,1062.05,70.18,6.72,357.93,34.03,205
(주)셀트리온제약,068760,2012/12,15908.69,3327.92,9861.05,308.41,816.52,585.99,1008.81,48.95,4.82,245.55,35.58,325
(주)셀트리온제약,068760,2013/12,17391.9,3552.83,10302.58,1088.1,852.07,714.06,882.26,53.51,4.83,255.5,34.73,325
(주)셀트리온제약,068760,2014/12,22547.3,6292.91,10947.08,2685.82,858.92,748.51,1014.06,64.79,5.46,361.51,34.84,348
(주)셀트리온제약,068760,2015/12,23066.85,1873.25,12941.89,5271.43,881.65,805.88,1292.75,55.05,4.92,33.26,31.78,419
