회사명,거래소코드,회계년도,보통주식비율
(주)세보엠이씨,011560,2001/12,20.5
(주)세보엠이씨,011560,2002/12,25.31
(주)세보엠이씨,011560,2003/12,32.6
(주)세보엠이씨,011560,2004/12,37.37
(주)세보엠이씨,011560,2005/12,35.21
(주)세보엠이씨,011560,2006/12,34.12
(주)세보엠이씨,011560,2007/12,34.11
(주)세보엠이씨,011560,2008/12,37.36
(주)세보엠이씨,011560,2009/12,41.05
(주)세보엠이씨,011560,2010/12,43.68
(주)세보엠이씨,011560,2011/12,46.44
(주)세보엠이씨,011560,2012/12,47.47
(주)세보엠이씨,011560,2013/12,47.47
(주)세보엠이씨,011560,2014/12,47.47
(주)세보엠이씨,011560,2015/12,47.47
(주)세보엠이씨,011560,2016/12,47.47
(주)세보엠이씨,011560,2017/12,47.47
(주)세보엠이씨,011560,2018/12,47.47
(주)세보엠이씨,011560,2019/12,47.47
(주)세보엠이씨,011560,2020/12,47.47
(주)세븐코스프,017160,2000/12,23.59
(주)세븐코스프,017160,2001/12,15.1
(주)세븐코스프,017160,2002/12,10.06
(주)세븐코스프,017160,2003/12,18.94
(주)세븐코스프,017160,2004/12,20.2
(주)세븐코스프,017160,2005/12,13.6
(주)세븐코스프,017160,2006/12,18.95
(주)세븐코스프,017160,2007/12,8.76
(주)세븐코스프,017160,2008/12,22.12
(주)세븐코스프,017160,2009/12,7.74
(주)세븐코스프,017160,2010/12,1.49
(주)세실,084450,2002/12,
(주)세실,084450,2003/12,
(주)세실,084450,2004/12,
(주)세실,084450,2005/12,
(주)세실,084450,2006/12,
(주)세실,084450,2007/12,38.94
(주)세실,084450,2008/12,39.46
(주)세실,084450,2010/09,41.58
(주)세아메탈,033020,2000/12,100
(주)세아메탈,033020,2001/12,71.03
(주)세아메탈,033020,2002/12,75.55
(주)세아메탈,033020,2003/12,76.17
(주)세영디앤씨,052190,2001/12,51.91
(주)세영디앤씨,052190,2002/12,51.91
(주)세영디앤씨,052190,2003/12,33.45
(주)세영디앤씨,052190,2004/12,33.45
(주)세영디앤씨,052190,2005/12,33.45
(주)세영디앤씨,052190,2006/12,32.73
(주)세영디앤씨,052190,2007/12,32.73
(주)세영디앤씨,052190,2008/12,33.39
(주)세영디앤씨,052190,2009/12,33.73
(주)세영디앤씨,052190,2010/12,33.53
(주)세영디앤씨,052190,2011/12,33.53
(주)세영디앤씨,052190,2012/12,33.53
(주)세영디앤씨,052190,2013/12,33.04
(주)세영디앤씨,052190,2014/12,33.05
(주)세영디앤씨,052190,2015/12,33.05
(주)세영디앤씨,052190,2016/12,18.3
(주)세영디앤씨,052190,2017/12,14.26
(주)세영디앤씨,052190,2018/12,32.65
(주)세영디앤씨,052190,2019/12,2.52
(주)세영디앤씨,052190,2020/12,2.52
(주)세운메디칼,100700,2001/12,
(주)세운메디칼,100700,2002/12,
(주)세운메디칼,100700,2003/12,
(주)세운메디칼,100700,2004/12,
(주)세운메디칼,100700,2005/12,
(주)세운메디칼,100700,2006/12,
(주)세운메디칼,100700,2007/12,
(주)세운메디칼,100700,2008/12,42.07
(주)세운메디칼,100700,2009/12,58.51
(주)세운메디칼,100700,2010/12,58.67
(주)세운메디칼,100700,2011/12,56.94
(주)세운메디칼,100700,2012/12,56.94
(주)세운메디칼,100700,2013/12,56.94
(주)세운메디칼,100700,2014/12,56.94
(주)세운메디칼,100700,2015/12,56.94
(주)세운메디칼,100700,2016/12,56.94
(주)세운메디칼,100700,2017/12,56.94
(주)세운메디칼,100700,2018/12,56.94
(주)세운메디칼,100700,2019/12,56.94
(주)세운메디칼,100700,2020/12,52.78
(주)세원,234100,2007/12,
(주)세원,234100,2008/12,
(주)세원,234100,2009/12,
(주)세원,234100,2010/12,
(주)세원,234100,2011/12,
(주)세원,234100,2012/12,
(주)세원,234100,2013/12,
(주)세원,234100,2014/12,
(주)세원,234100,2015/12,51.68
(주)세원,234100,2016/12,47.78
(주)세원,234100,2017/12,44.06
(주)세원,234100,2018/12,18.89
(주)세원,234100,2019/12,27.16
(주)세원,234100,2020/12,24.33
(주)세원물산,024830,2000/12,78.8
(주)세원물산,024830,2001/12,61.32
(주)세원물산,024830,2002/12,61.32
(주)세원물산,024830,2003/12,61.32
(주)세원물산,024830,2004/12,61.32
(주)세원물산,024830,2005/12,61.83
(주)세원물산,024830,2006/12,61.83
(주)세원물산,024830,2007/12,61.83
(주)세원물산,024830,2008/12,61.34
(주)세원물산,024830,2009/12,61.34
(주)세원물산,024830,2010/12,61.34
(주)세원물산,024830,2011/12,77.97
(주)세원물산,024830,2012/12,77.97
(주)세원물산,024830,2013/12,77.97
(주)세원물산,024830,2014/12,77.97
(주)세원물산,024830,2015/12,77.97
(주)세원물산,024830,2016/12,77.97
(주)세원물산,024830,2017/12,77.97
(주)세원물산,024830,2018/12,77.97
(주)세원물산,024830,2019/12,78.43
(주)세원물산,024830,2020/12,78.43
(주)세종메디칼,258830,2012/12,
(주)세종메디칼,258830,2013/12,
(주)세종메디칼,258830,2014/12,
(주)세종메디칼,258830,2015/12,
(주)세종메디칼,258830,2016/12,
(주)세종메디칼,258830,2017/12,
(주)세종메디칼,258830,2018/12,69.01
(주)세종메디칼,258830,2019/12,60.38
(주)세종메디칼,258830,2020/12,63.29
(주)세중,039310,2000/12,54.08
(주)세중,039310,2001/12,16.46
(주)세중,039310,2002/12,14.32
(주)세중,039310,2003/12,22.94
(주)세중,039310,2004/12,24.33
(주)세중,039310,2005/12,31.45
(주)세중,039310,2006/12,65.65
(주)세중,039310,2007/12,41.11
(주)세중,039310,2008/12,47.53
(주)세중,039310,2009/12,41.83
(주)세중,039310,2010/12,30.72
(주)세중,039310,2011/12,30.72
(주)세중,039310,2012/12,30.72
(주)세중,039310,2013/12,27.15
(주)세중,039310,2014/12,27.13
(주)세중,039310,2015/12,27.1
(주)세중,039310,2016/12,27.1
(주)세중,039310,2017/12,27.96
(주)세중,039310,2018/12,26.99
(주)세중,039310,2019/12,26.99
(주)세중,039310,2020/12,26.99
(주)세진티에스,067770,2000/12,
(주)세진티에스,067770,2001/12,
(주)세진티에스,067770,2002/12,
(주)세진티에스,067770,2003/12,76.05
(주)세진티에스,067770,2004/12,52.36
(주)세진티에스,067770,2005/12,52.47
(주)세진티에스,067770,2006/12,52.99
(주)세진티에스,067770,2007/12,52.89
(주)세진티에스,067770,2008/12,52.89
(주)세진티에스,067770,2009/12,52.89
(주)세진티에스,067770,2010/12,52.91
(주)세진티에스,067770,2011/12,52.96
(주)세진티에스,067770,2012/12,52.47
(주)세진티에스,067770,2013/12,51.87
(주)세진티에스,067770,2014/12,51.26
(주)세진티에스,067770,2015/12,50.65
(주)세진티에스,067770,2016/12,50.56
(주)세진티에스,067770,2017/12,50.56
(주)세진티에스,067770,2018/12,50.56
(주)세진티에스,067770,2019/12,50.56
(주)세진티에스,067770,2020/12,49.95
(주)세코닉스,053450,2000/12,
(주)세코닉스,053450,2001/12,40.31
(주)세코닉스,053450,2002/12,34.86
(주)세코닉스,053450,2003/12,20.8
(주)세코닉스,053450,2004/12,20.6
(주)세코닉스,053450,2005/12,20.48
(주)세코닉스,053450,2006/12,19.9
(주)세코닉스,053450,2007/12,19.6
(주)세코닉스,053450,2008/12,21.69
(주)세코닉스,053450,2009/12,23
(주)세코닉스,053450,2010/12,21.8
(주)세코닉스,053450,2011/12,21.8
(주)세코닉스,053450,2012/12,20.62
(주)세코닉스,053450,2013/12,20.13
(주)세코닉스,053450,2014/12,19.19
(주)세코닉스,053450,2015/12,22.59
(주)세코닉스,053450,2016/12,23.27
(주)세코닉스,053450,2017/12,22.63
(주)세코닉스,053450,2018/12,22.52
(주)세코닉스,053450,2019/12,22.53
(주)세코닉스,053450,2020/12,22.4
(주)세화피앤씨,085980,2002/12,
(주)세화피앤씨,085980,2003/12,
(주)세화피앤씨,085980,2004/12,
(주)세화피앤씨,085980,2005/12,
(주)세화피앤씨,085980,2006/12,
(주)세화피앤씨,085980,2007/12,
(주)세화피앤씨,085980,2008/12,
(주)세화피앤씨,085980,2009/12,
(주)세화피앤씨,085980,2010/12,
(주)세화피앤씨,085980,2011/12,
(주)세화피앤씨,085980,2012/12,
(주)세화피앤씨,085980,2013/12,46.98
(주)세화피앤씨,085980,2014/12,46.98
(주)세화피앤씨,085980,2015/12,46.55
(주)세화피앤씨,085980,2016/12,45.89
(주)세화피앤씨,252500,2016/12,4.9
(주)세화피앤씨,252500,2017/12,33.58
(주)세화피앤씨,252500,2018/12,31.1
(주)세화피앤씨,252500,2019/12,31.32
(주)세화피앤씨,252500,2020/12,31.33
(주)센코,347000,2013/12,
(주)센코,347000,2014/12,
(주)센코,347000,2015/12,
(주)센코,347000,2016/12,
(주)센코,347000,2017/12,
(주)센코,347000,2018/12,
(주)센코,347000,2019/12,
(주)센코,347000,2020/12,32.68
(주)셀레믹스,331920,2014/12,
(주)셀레믹스,331920,2015/12,
(주)셀레믹스,331920,2016/12,
(주)셀레믹스,331920,2020/12,23.53
(주)셀루메드,049180,2001/12,32
(주)셀루메드,049180,2002/12,54.96
(주)셀루메드,049180,2003/12,48.96
(주)셀루메드,049180,2004/12,13.6
(주)셀루메드,049180,2005/12,10.17
(주)셀루메드,049180,2006/12,3.71
(주)셀루메드,049180,2007/12,19.53
(주)셀루메드,049180,2008/12,42.52
(주)셀루메드,049180,2009/12,26.6
(주)셀루메드,049180,2010/12,14.87
(주)셀루메드,049180,2011/12,14.58
(주)셀루메드,049180,2012/12,14.1
(주)셀루메드,049180,2013/12,13.65
(주)셀루메드,049180,2014/12,5.32
(주)셀루메드,049180,2015/12,5.48
(주)셀루메드,049180,2016/12,2.4
(주)셀루메드,049180,2017/12,2.32
(주)셀루메드,049180,2018/12,2.3
(주)셀루메드,049180,2019/12,15.6
(주)셀루메드,049180,2020/12,15.08
(주)셀리드,299660,2017/12,
(주)셀리드,299660,2018/12,33.01
(주)셀리드,299660,2019/12,28.66
(주)셀리드,299660,2020/12,28.73
(주)셀리버리,268600,2015/12,
(주)셀리버리,268600,2016/12,
(주)셀리버리,268600,2017/12,
(주)셀리버리,268600,2018/12,25.62
(주)셀리버리,268600,2019/12,25.22
(주)셀리버리,268600,2020/12,22.42
(주)셀바스에이아이,108860,2007/12,
(주)셀바스에이아이,108860,2008/12,
(주)셀바스에이아이,108860,2009/12,36.05
(주)셀바스에이아이,108860,2010/12,29.32
(주)셀바스에이아이,108860,2011/12,37.25
(주)셀바스에이아이,108860,2012/12,19.33
(주)셀바스에이아이,108860,2013/12,16.38
(주)셀바스에이아이,108860,2014/12,23.93
(주)셀바스에이아이,108860,2015/12,23.93
(주)셀바스에이아이,108860,2016/12,22.06
(주)셀바스에이아이,108860,2017/12,22.25
(주)셀바스에이아이,108860,2018/12,22.25
(주)셀바스에이아이,108860,2019/12,22.25
(주)셀바스에이아이,108860,2020/12,14.06
(주)셀바스헬스케어,208370,2014/12,7.22
(주)셀바스헬스케어,208370,2015/12,7.22
(주)셀바스헬스케어,208370,2016/12,76
(주)셀바스헬스케어,208370,2017/12,73.9
(주)셀바스헬스케어,208370,2018/12,69.11
(주)셀바스헬스케어,208370,2019/12,67.86
(주)셀바스헬스케어,208370,2020/12,52.84
(주)셀트리온,068270,2002/12,
(주)셀트리온,068270,2003/12,
(주)셀트리온,068270,2004/12,
(주)셀트리온,068270,2005/12,32.56
(주)셀트리온,068270,2006/12,32.4
(주)셀트리온,068270,2007/12,32.62
(주)셀트리온,068270,2008/12,33.8
(주)셀트리온,068270,2009/12,33.32
(주)셀트리온,068270,2010/12,29.62
(주)셀트리온,068270,2011/12,29.86
(주)셀트리온,068270,2012/12,41.77
(주)셀트리온,068270,2013/12,23.94
(주)셀트리온,068270,2014/12,23.06
(주)셀트리온,068270,2015/12,22.29
(주)셀트리온,068270,2016/12,22.17
(주)셀트리온제약,068760,2002/12,
(주)셀트리온제약,068760,2003/12,
(주)셀트리온제약,068760,2004/12,
(주)셀트리온제약,068760,2005/12,34.09
(주)셀트리온제약,068760,2006/12,26.05
(주)셀트리온제약,068760,2007/12,13.99
(주)셀트리온제약,068760,2008/12,14.55
(주)셀트리온제약,068760,2009/12,22.46
(주)셀트리온제약,068760,2010/12,26.48
(주)셀트리온제약,068760,2011/12,27.47
(주)셀트리온제약,068760,2012/12,35.76
(주)셀트리온제약,068760,2013/12,33.83
(주)셀트리온제약,068760,2014/12,49.36
(주)셀트리온제약,068760,2015/12,46.78
(주)셀트리온제약,068760,2016/12,55.93
(주)셀트리온제약,068760,2017/12,55.95
(주)셀트리온제약,068760,2018/12,55.61
(주)셀트리온제약,068760,2019/12,55.51
(주)셀트리온제약,068760,2020/12,55.32
(주)셀트리온헬스케어,091990,2005/12,
(주)셀트리온헬스케어,091990,2006/12,
(주)셀트리온헬스케어,091990,2007/12,
(주)셀트리온헬스케어,091990,2008/12,
(주)셀트리온헬스케어,091990,2009/12,
(주)셀트리온헬스케어,091990,2010/12,
(주)셀트리온헬스케어,091990,2011/12,
(주)셀트리온헬스케어,091990,2012/12,
(주)셀트리온헬스케어,091990,2013/12,
(주)셀트리온헬스케어,091990,2014/12,
(주)셀트리온헬스케어,091990,2015/12,
(주)셀트리온헬스케어,091990,2016/12,
(주)셀트리온헬스케어,091990,2017/12,38.03
(주)셀트리온헬스케어,091990,2018/12,37.89
(주)셀트리온헬스케어,091990,2019/12,38.01
(주)셀트리온헬스케어,091990,2020/12,38.04
(주)소룩스,290690,2006/12,
(주)소룩스,290690,2007/12,
(주)소룩스,290690,2010/12,
(주)소룩스,290690,2011/12,
(주)소룩스,290690,2012/12,
(주)소룩스,290690,2013/12,
(주)소룩스,290690,2014/12,
(주)소룩스,290690,2015/12,
(주)소룩스,290690,2016/12,
(주)소룩스,290690,2017/12,
(주)소룩스,290690,2018/12,
(주)소룩스,290690,2019/12,
(주)소룩스,290690,2020/12,57.59
(주)소리바다,053110,2000/12,61.46
(주)소리바다,053110,2001/12,44
(주)소리바다,053110,2002/12,45.24
(주)소리바다,053110,2003/12,46.49
(주)소리바다,053110,2004/12,49.71
(주)소리바다,053110,2005/12,15.95
(주)소리바다,053110,2006/12,36.31
(주)소리바다,053110,2007/12,27.56
(주)소리바다,053110,2008/12,24.61
(주)소리바다,053110,2009/12,18.32
(주)소리바다,053110,2010/12,17.36
(주)소리바다,053110,2011/12,17.36
(주)소리바다,053110,2012/12,15.72
(주)소리바다,053110,2013/12,15.22
(주)소리바다,053110,2014/12,14.99
(주)소리바다,053110,2015/12,15.48
(주)소리바다,053110,2016/12,11.26
(주)소리바다,053110,2017/12,17.18
(주)소리바다,053110,2018/12,10.86
(주)소리바다,053110,2019/12,9.61
(주)소리바다,053110,2020/12,12.5
(주)소마젠,950200,2019/12,
(주)소마젠,950200,2020/12,57.12
(주)소예,035010,2000/12,71.11
(주)소예,035010,2001/12,71.11
(주)소예,035010,2002/12,70.27
(주)소예,035010,2003/12,70.27
(주)소예,035010,2004/12,66.22
(주)소예,035010,2005/12,69.61
(주)소예,035010,2006/12,40
(주)소예,035010,2007/12,11.82
(주)소예,035010,2009/06,4.23
(주)소프트센,032680,2000/09,20.08
(주)소프트센,032680,2001/09,17.69
(주)소프트센,032680,2002/09,17.69
(주)소프트센,032680,2003/09,15.5
(주)소프트센,032680,2004/09,24.06
(주)소프트센,032680,2005/09,24.07
(주)소프트센,032680,2006/09,24.07
(주)소프트센,032680,2007/09,22.89
(주)소프트센,032680,2008/09,23.85
(주)소프트센,032680,2009/09,23.86
(주)소프트센,032680,2010/09,23.85
(주)소프트센,032680,2011/09,33.12
(주)소프트센,032680,2012/09,39.3
(주)소프트센,032680,2013/12,50.26
(주)소프트센,032680,2014/12,39.9
(주)소프트센,032680,2015/12,37.72
(주)소프트센,032680,2016/12,36.55
(주)소프트센,032680,2017/12,36.87
(주)소프트센,032680,2018/12,25.4
(주)소프트센,032680,2019/12,24.47
(주)소프트센,032680,2020/12,22.96
(주)소프트윈,049790,2000/12,31.32
(주)소프트윈,049790,2001/12,20
(주)손오공,066910,2000/12,
(주)손오공,066910,2001/12,
(주)손오공,066910,2002/12,
(주)손오공,066910,2003/12,
(주)손오공,066910,2004/12,65.2
(주)손오공,066910,2005/12,56.7
(주)손오공,066910,2006/12,50.14
(주)손오공,066910,2007/12,41.35
(주)손오공,066910,2008/12,42.35
(주)손오공,066910,2009/12,24.14
(주)손오공,066910,2010/12,17.19
(주)손오공,066910,2011/12,17.77
(주)손오공,066910,2012/12,17.76
(주)손오공,066910,2013/12,17.76
(주)손오공,066910,2014/12,16.93
(주)손오공,066910,2015/12,16.93
(주)손오공,066910,2016/12,11.99
(주)손오공,066910,2017/12,11.99
(주)손오공,066910,2018/12,11.99
(주)손오공,066910,2019/12,9.77
(주)손오공,066910,2020/12,9.77
(주)솔고바이오메디칼,043100,2000/12,31.94
(주)솔고바이오메디칼,043100,2001/12,31.82
(주)솔고바이오메디칼,043100,2002/12,25.79
(주)솔고바이오메디칼,043100,2003/12,19.61
(주)솔고바이오메디칼,043100,2004/12,20
(주)솔고바이오메디칼,043100,2005/12,15.72
(주)솔고바이오메디칼,043100,2006/12,13.51
(주)솔고바이오메디칼,043100,2007/12,12.67
(주)솔고바이오메디칼,043100,2008/12,13.95
(주)솔고바이오메디칼,043100,2009/12,13.61
(주)솔고바이오메디칼,043100,2010/12,13.61
(주)솔고바이오메디칼,043100,2011/12,13.62
(주)솔고바이오메디칼,043100,2012/12,13.6
(주)솔고바이오메디칼,043100,2013/12,13.58
(주)솔고바이오메디칼,043100,2014/12,13.34
(주)솔고바이오메디칼,043100,2015/12,11.44
(주)솔고바이오메디칼,043100,2016/12,10.89
(주)솔고바이오메디칼,043100,2017/12,11.48
(주)솔고바이오메디칼,043100,2018/12,9.28
(주)솔고바이오메디칼,043100,2019/12,9.28
(주)솔고바이오메디칼,043100,2020/12,9.28
(주)솔루에타,154040,2007/12,
(주)솔루에타,154040,2008/12,
(주)솔루에타,154040,2009/12,
(주)솔루에타,154040,2010/12,
(주)솔루에타,154040,2011/12,
(주)솔루에타,154040,2012/12,
(주)솔루에타,154040,2013/12,37.28
(주)솔루에타,154040,2014/12,37.11
(주)솔루에타,154040,2015/12,27.21
(주)솔루에타,154040,2016/12,27.21
(주)솔루에타,154040,2017/12,27.21
(주)솔루에타,154040,2018/12,25.05
(주)솔루에타,154040,2019/12,28.29
(주)솔루에타,154040,2020/12,31.65
(주)솔본,035610,2000/12,11.27
(주)솔본,035610,2001/12,10.32
(주)솔본,035610,2002/12,12.24
(주)솔본,035610,2003/12,16.5
(주)솔본,035610,2004/12,14.54
(주)솔본,035610,2005/12,20.88
(주)솔본,035610,2006/12,29.64
(주)솔본,035610,2007/12,29.67
(주)솔본,035610,2008/12,33.55
(주)솔본,035610,2009/12,41.7
(주)솔본,035610,2010/12,41.35
(주)솔본,035610,2011/12,45.12
(주)솔본,035610,2012/12,45.12
(주)솔본,035610,2013/12,45.07
(주)솔본,035610,2014/12,45.07
(주)솔본,035610,2015/12,44.81
(주)솔본,035610,2016/12,44.07
(주)솔본,035610,2017/12,44.07
(주)솔본,035610,2018/12,44.07
(주)솔본,035610,2019/12,44.37
(주)솔본,035610,2020/12,45.59
(주)솔빛미디어,044440,2000/12,34.96
(주)솔빛미디어,044440,2001/12,27.15
