회사명,거래소코드,회계년도,기업가치(EV),EBITDA,EBITDA/매출액,EBITDA/금융비용,EBITDA/평균발행주식수,EV/EBITDA
(주)그린플러스,186230,2008/12,12926.6,1481.12,5.29,1.14,740.56,8.73
(주)그린플러스,186230,2009/12,13093.37,2844.9,10.33,3.14,1422.45,4.6
(주)그린플러스,186230,2010/12,12210.85,3455.24,9.01,4.04,1545.93,3.53
(주)그린플러스,186230,2011/12,11477.02,2045.6,5.65,2.2,867.7,5.61
(주)그린플러스,186230,2012/12,12509.93,3116.45,8.15,3.83,1026.68,4.01
(주)그린플러스,186230,2013/12,16296.91,2893.97,9.4,3.27,953.38,5.63
(주)그린플러스,186230,2014/12,16340.5,2752.25,7.29,2.9,906.7,5.94
(주)그린플러스,186230,2015/12,12647.16,5068.66,10.24,6.41,1720.24,2.5
(주)그린플러스,186230,2016/12,10606.91,3643.54,9.51,6.02,1011.88,2.91
(주)그린플러스,186230,2017/12,12695.65,4344.97,9.38,8.16,1174.14,2.92
(주)그린플러스,186230,2018/12,16039.21,5544.23,13.15,6,1498.22,2.89
(주)그린플러스,186230,2019/12,64377.01,5056.8,12.8,6.98,1336.15,12.73
(주)그린플러스,186230,2020/12,136666.43,7081.39,12.75,9.16,1466.22,19.3
(주)극동자동화,272420,2014/12,,,,,,
(주)극동자동화,272420,2015/12,3210.57,406.67,3.79,3.69,16266.84,7.89
(주)극동자동화,272420,2016/12,2982.73,109.11,1.09,1.37,4364.32,27.34
(주)극동자동화,272420,2017/12,4229.52,474.15,2.85,2.03,948.3,8.92
(주)글로벌스탠다드테크놀로지,083450,2003/12,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2004/12,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2005/12,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2006/12,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2007/12,20378.08,4033.5,10.88,168062.63,536.37,5.05
(주)글로벌스탠다드테크놀로지,083450,2008/12,-3329.97,329.72,1.58,10.41,43.85,-10.1
(주)글로벌스탠다드테크놀로지,083450,2009/12,8627.78,1067.95,4.76,21.46,142.02,8.08
(주)글로벌스탠다드테크놀로지,083450,2010/12,21280.57,6758.92,14.63,304.47,898.79,3.15
(주)글로벌스탠다드테크놀로지,083450,2011/12,29683.22,3188.13,7.84,18.77,423.95,9.31
(주)글로벌스탠다드테크놀로지,083450,2012/12,30945.4,6914.51,11.01,23.42,821.31,4.48
(주)글로벌스탠다드테크놀로지,083450,2013/12,42741.88,7034.36,8.91,60.97,789.2,6.08
(주)글로벌스탠다드테크놀로지,083450,2014/12,39436.6,7312.52,8.5,81.75,784.8,5.39
(주)글로벌스탠다드테크놀로지,083450,2015/12,43473.65,4980.11,6.22,73.93,534.48,8.73
(주)글로벌스탠다드테크놀로지,083450,2016/12,43207.73,3825.79,4.67,109.93,410.59,11.29
(주)글로벌스탠다드테크놀로지,083450,2017/12,102629.32,20548.83,13.28,385.44,2205.34,4.99
(주)글로벌스탠다드테크놀로지,083450,2018/12,35263.85,10108.69,8.74,317.61,1084.89,3.49
(주)글로벌스탠다드테크놀로지,083450,2019/12,79761.37,24796.94,16.45,591.73,2661.26,3.22
(주)글로벌스탠다드테크놀로지,083450,2020/12,133910.59,19905.68,12.91,851.11,2136.32,6.73
(주)글로포스트,037830,2000/12,,,,,,
(주)글로포스트,037830,2001/12,,,,,,
(주)글로포스트,037830,2002/12,,,,,,
(주)글로포스트,037830,2003/12,,,,,,
(주)글로포스트,037830,2004/12,,,,,,
(주)글로포스트,037830,2005/12,,,,,,
(주)글로포스트,037830,2006/12,,,,,,
(주)글로포스트,037830,2007/12,89044.74,-5830.05,-41.97,-4.6,-287.85,0
(주)글로포스트,037830,2008/12,5029.18,-550.91,-3.24,-0.4,-78.31,
(주)금빛,045890,2002/12,,,,,,
(주)금빛,045890,2003/12,,,,,,
(주)금빛,045890,2004/12,,,,,,
(주)금빛,045890,2005/12,,,,,,
(주)금빛,045890,2006/12,,,,,,
(주)금빛,045890,2007/12,222717.72,3683.69,15.3,4.39,662.91,60.46
(주)금빛,045890,2008/12,41214.13,15409.12,20.76,5.43,1785.33,2.67
(주)금빛,045890,2009/12,201780.49,-1118.3,-1.56,-0.4,-121.55,
(주)금빛,045890,2010/12,208485.04,-7043.67,-9.99,-2.43,-359.34,
(주)금빛,045890,2011/12,110107.91,-23982.05,-49.03,-7.67,-1003.96,0
(주)금빛,045890,2012/12,83971.19,6646.5,8.94,2.37,260.83,12.63
(주)금빛,045890,2013/12,98384.48,5704.19,7.52,1.92,223.85,17.25
(주)금빛,045890,2014/12,75809.73,8520.05,11.1,3.36,334.35,8.9
(주)금빛,045890,2015/12,93498.2,7292,9.13,3.11,286.16,12.82
(주)금빛,045890,2016/12,93784.49,6165.57,9.17,2.7,239.03,15.21
(주)금빛,045890,2017/12,92000.61,382.31,0.58,0.19,14.67,240.65
(주)금빛,045890,2018/12,80458.32,-15325.54,-30.41,-8.04,-576.45,0
(주)금빛,045890,2019/12,143916.08,-14021.12,-25.38,-3.56,-486.07,0
(주)금빛,045890,2020/12,72216.94,-14109.57,-37.8,-3.82,-291.82,0
(주)금오하이텍,165270,2007/12,,,,,,
(주)금오하이텍,165270,2008/12,,,,,,
(주)금오하이텍,165270,2009/12,,,,,,
(주)금오하이텍,165270,2010/12,,,,,,
(주)금오하이텍,165270,2011/12,10152.68,3573.06,10.05,4.12,7812.31,2.84
(주)금오하이텍,165270,2012/12,17308.96,3319.07,9.29,3.25,7256.96,5.22
(주)금오하이텍,165270,2013/12,17572.29,3273.89,8.92,3.09,715.82,5.37
(주)금오하이텍,165270,2014/12,26140.24,2723.63,7.42,2.61,595.51,9.6
(주)금오하이텍,165270,2015/12,27034.58,3431.79,8.34,2.91,750.34,7.88
(주)금오하이텍,165270,2016/12,29205.9,3552.85,7.38,2.65,644.38,8.22
(주)금화피에스시,036190,2000/12,,,,,,
(주)금화피에스시,036190,2001/12,,,,,,
(주)금화피에스시,036190,2002/12,,,,,,
(주)금화피에스시,036190,2003/12,,,,,,
(주)금화피에스시,036190,2004/12,,,,,,
(주)금화피에스시,036190,2005/12,,,,,,
(주)금화피에스시,036190,2006/12,,,,,,
(주)금화피에스시,036190,2007/12,46108.43,7667.21,14.17,337.69,1277.87,6.01
(주)금화피에스시,036190,2008/12,-1838.81,10954.78,19.69,315.51,1825.8,-0.17
(주)금화피에스시,036190,2009/12,77003.93,11556.76,16.57,926.39,1926.13,6.66
(주)금화피에스시,036190,2010/12,68240.24,13525.9,13.85,1214.83,2254.32,5.05
(주)금화피에스시,036190,2011/12,64590.2,16698.14,20.18,0,2783.02,3.87
(주)금화피에스시,036190,2012/12,118045.62,21701.98,20.05,0,3617,5.44
(주)금화피에스시,036190,2013/12,196400.64,27038.62,17.26,0,4506.44,7.26
(주)금화피에스시,036190,2014/12,282228.62,24603.01,14.74,1587.91,4100.5,11.47
(주)금화피에스시,036190,2015/12,197655.15,27864.19,14.15,0,4644.03,7.09
(주)금화피에스시,036190,2016/12,193485.57,29867.21,14.82,0,4977.87,6.48
(주)금화피에스시,036190,2017/12,236864.01,34799.36,19.89,0,5799.89,6.81
(주)금화피에스시,036190,2018/12,157156.16,40803.08,20.19,0,6800.51,3.85
(주)금화피에스시,036190,2019/12,153522.86,31637.84,17.66,8215.49,5272.97,4.85
(주)금화피에스시,036190,2020/12,145026.94,25525.77,12.4,7061.07,4254.3,5.68
(주)기가레인,049080,2000/12,,,,,,
(주)기가레인,049080,2006/12,,,,,,
(주)기가레인,049080,2007/12,5281.9,1279.46,13.16,3.42,294.13,4.13
(주)기가레인,049080,2008/12,5600.31,-2050.88,-30.71,-4.42,-471.47,0
(주)기가레인,049080,2009/12,6186.12,-340.8,-8.98,-0.68,-100.72,
(주)기가레인,049080,2010/12,3666.67,-187.36,-4.14,-0.33,-49.86,
(주)기가레인,049080,2013/12,95851.62,18161,19.31,8.02,1514.02,5.28
(주)기가레인,049080,2014/12,229437.19,16956.75,17.76,14.15,957.77,13.53
(주)기가레인,049080,2015/12,144501.54,-9833.79,-16.05,-7.23,-555.44,0
(주)기가레인,049080,2016/12,164474.33,-204.8,-0.29,-0.09,-11.57,0
(주)기가레인,049080,2017/12,203491.45,12344.51,13.74,4.83,261.24,16.48
(주)기가레인,049080,2018/12,155548.73,5534.07,4.83,1.57,109.82,28.11
(주)기가레인,049080,2019/12,134068.52,-19411.23,-30.64,-5.47,-371.32,0
(주)기가레인,049080,2020/12,188651.73,-7116.99,-18.79,-2.02,-136.14,0
(주)기산텔레콤,035460,2000/12,,,,,,
(주)기산텔레콤,035460,2001/12,,,,,,
(주)기산텔레콤,035460,2002/12,,,,,,
(주)기산텔레콤,035460,2003/12,,,,,,
(주)기산텔레콤,035460,2004/12,,,,,,
(주)기산텔레콤,035460,2005/12,,,,,,
(주)기산텔레콤,035460,2006/12,,,,,,
(주)기산텔레콤,035460,2007/12,49267.01,-1452.31,-1.99,-3.23,-101.3,0
(주)기산텔레콤,035460,2008/12,7436.08,110.95,0.23,0.14,7.74,67.02
(주)기산텔레콤,035460,2009/12,40229.27,848.04,2.12,0.86,59.15,47.44
(주)기산텔레콤,035460,2010/12,54717.76,5222.93,8.21,4.72,364.29,10.48
(주)기산텔레콤,035460,2011/12,39721.25,-5415.75,-14.91,-3.91,-377.74,0
(주)기산텔레콤,035460,2012/12,25042.4,4826.01,9.8,4.33,336.6,5.19
(주)기산텔레콤,035460,2013/12,23243.02,3004.31,6.21,8.84,209.54,7.74
(주)기산텔레콤,035460,2014/12,19663.88,1264.79,3.04,5.74,88.22,15.55
(주)기산텔레콤,035460,2015/12,36180.9,1443.6,3.16,8.27,100.66,25.06
(주)기산텔레콤,035460,2016/12,42503.62,-1530.16,-6.2,-16.49,-104.99,0
(주)기산텔레콤,035460,2017/12,30935.41,-162.11,-0.55,-2.95,-11.12,0
(주)기산텔레콤,035460,2018/12,35373.53,-2149.16,-8.64,-42.48,-147.43,0
(주)기산텔레콤,035460,2019/12,21715.34,2875.35,9.41,20.9,197.25,7.55
(주)기산텔레콤,035460,2020/12,32869.92,-774.12,-2.89,-14.06,-53.1,0
(주)까스텔바작,308100,2016/12,,,,,,
(주)까스텔바작,308100,2017/12,-3562.75,12602.31,15.13,99.47,12602.31,-0.28
(주)까스텔바작,308100,2018/12,-13905.15,15618.8,16.96,0,15618.8,-0.89
(주)까스텔바작,308100,2019/12,47731.9,11234.33,13.86,360.2,1771.06,4.25
(주)까스텔바작,308100,2020/12,62670.7,10065.98,14.99,43.79,1525.91,6.23
(주)나노,187790,2014/12,,,,,,
(주)나노,187790,2015/12,74766.18,-4151.03,-27.89,-2.2,-174.52,0
(주)나노,187790,2016/12,80251.59,-6437.39,-34.83,-2.99,-261.41,0
(주)나노,187790,2017/12,54015.82,4447,14.85,4.36,116.46,12.15
(주)나노,187790,2018/12,57129.81,2637.45,7.7,2.37,167.93,21.66
(주)나노,187790,2019/12,60720.41,3233.31,8.42,2.8,125.33,18.78
(주)나노,187790,2020/12,42221.46,2014.12,5.54,2.74,78.07,20.96
(주)나노브릭,286750,2015/12,,,,,,
(주)나노브릭,286750,2016/12,10462.95,-2793.14,-55.7,-6.42,-761.55,0
(주)나노브릭,286750,2017/12,8902.75,-542.83,-9.08,-0.46,-142.19,0
(주)나노브릭,286750,2018/12,6476.55,-21.28,-0.3,-0.02,-6.34,0
(주)나노브릭,286750,2019/12,55007.25,-409.9,-5.27,-0.92,-102.34,0
(주)나노브릭,286750,2020/12,86814.39,1059.75,12.25,6.29,232.4,81.92
(주)나노신소재,121600,2002/12,,,,,,
(주)나노신소재,121600,2003/12,,,,,,
(주)나노신소재,121600,2004/12,,,,,,
(주)나노신소재,121600,2005/12,,,,,,
(주)나노신소재,121600,2006/12,,,,,,
(주)나노신소재,121600,2007/12,4996.7,2825.92,32.44,7.78,8668.47,1.77
(주)나노신소재,121600,2008/12,7267.43,4681.92,38.29,10.85,13597.08,1.55
(주)나노신소재,121600,2009/12,15618.54,6553.19,32.8,11.35,12687.7,2.38
(주)나노신소재,121600,2010/12,15923.31,10089.6,36.27,14.29,1920.37,1.58
(주)나노신소재,121600,2011/12,146543.62,6484.38,19.37,13.99,916.36,22.6
(주)나노신소재,121600,2012/12,112914.37,2400.33,10.15,7.96,331.89,47.04
(주)나노신소재,121600,2013/12,122012.62,4517.54,16.84,13.98,624.64,27.01
(주)나노신소재,121600,2014/12,115822.49,7096.75,25.41,47.56,981.27,16.32
(주)나노신소재,121600,2015/12,250671.73,12661.67,29.35,120.73,1167.15,19.8
(주)나노신소재,121600,2016/12,153217.75,9705.76,23.61,188.7,891.74,15.79
(주)나노신소재,121600,2017/12,179423.99,11989.45,26.31,161.08,1097.34,14.97
(주)나노신소재,121600,2018/12,159277.42,12287.54,23.52,179.72,1124.62,12.96
(주)나노신소재,121600,2019/12,170751.4,7989.04,16.34,67.17,726.39,21.37
(주)나노신소재,121600,2020/12,404702.72,4296.82,8.85,27.68,393.6,94.19
(주)나노엔텍,039860,2000/12,,,,,,
(주)나노엔텍,039860,2001/12,,,,,,
(주)나노엔텍,039860,2002/12,,,,,,
(주)나노엔텍,039860,2003/12,,,,,,
(주)나노엔텍,039860,2004/12,,,,,,
(주)나노엔텍,039860,2005/12,,,,,,
(주)나노엔텍,039860,2006/12,,,,,,
(주)나노엔텍,039860,2007/12,49300.31,-3010.22,-68.25,-12.77,-170.87,0
(주)나노엔텍,039860,2008/12,3436.63,-1061.55,-16.47,-3.17,-60.26,
(주)나노엔텍,039860,2009/12,92853.83,2441.35,18.4,8.76,138.44,38.03
(주)나노엔텍,039860,2010/12,91765.12,-464.55,-3.08,-2.24,-26.32,
(주)나노엔텍,039860,2011/12,95188.41,-5879.3,-44.92,-6.51,-309.1,0
(주)나노엔텍,039860,2012/12,91252.48,-3303.62,-24.36,-3.13,-169.8,0
(주)나노엔텍,039860,2013/12,114239.85,2849.01,14.94,2.67,145.16,40.1
(주)나노엔텍,039860,2014/12,129066.13,2445.35,12.07,7.92,108.34,52.78
(주)나노엔텍,039860,2015/12,173874.66,-1014.19,-5.44,-9.83,-43.76,0
(주)나노엔텍,039860,2016/12,127295.84,-5806.99,-29.14,-25.22,-238.02,0
(주)나노엔텍,039860,2017/12,148641.95,5788.43,26.15,11.7,236.86,25.68
(주)나노엔텍,039860,2018/12,106200.18,5793.62,23.29,36.91,225.85,18.33
(주)나노엔텍,039860,2019/12,139814.88,5992.67,23.88,348.84,227.92,23.33
(주)나노엔텍,039860,2020/12,225931.02,5765.46,21.01,2378.49,216.02,39.19
(주)나노트로닉스,010670,2000/12,,,,,,
(주)나노트로닉스,010670,2001/12,,,,,,
(주)나노트로닉스,010670,2002/12,,,,,,
(주)나노트로닉스,010670,2003/12,,,,,,
(주)나노트로닉스,010670,2004/12,,,,,,
(주)나노트로닉스,010670,2005/12,,,,,,
(주)나노트로닉스,010670,2006/12,,,,,,
(주)나노트로닉스,010670,2007/12,102140.26,2037.19,21.83,9.11,161.96,50.14
(주)나노트로닉스,010670,2008/12,-235.88,427.36,8.49,0,33.98,-0.55
(주)나노트로닉스,010670,2009/12,126314.65,1048.2,10.91,2.72,83.33,120.51
(주)나노트로닉스,010670,2010/12,63232.71,979.7,5.43,0.68,77.89,64.54
(주)나노트로닉스,010670,2011/12,71918.92,1014.17,5.98,0.57,80.63,70.91
(주)나노트로닉스,010670,2012/12,86737.08,4507.57,23.54,2.09,345.65,19.24
(주)나노하이텍,071360,2000/12,,,,,,
(주)나노하이텍,071360,2001/12,,,,,,
(주)나노하이텍,071360,2002/12,,,,,,
(주)나노하이텍,071360,2003/12,,,,,,
(주)나노하이텍,071360,2004/12,,,,,,
(주)나노하이텍,071360,2005/12,,,,,,
(주)나노하이텍,071360,2006/12,,,,,,
(주)나노하이텍,071360,2007/12,22236.09,-3245.51,-9.24,-3.25,-259.64,0
(주)나노하이텍,071360,2008/12,6624.87,-12382.04,-58.42,-16.85,-683.54,
(주)나리지*온,036850,2000/12,,,,,,
(주)나리지*온,036850,2001/12,,,,,,
(주)나리지*온,036850,2002/12,,,,,,
(주)나리지*온,036850,2003/12,,,,,,
(주)나리지*온,036850,2004/12,,,,,,
(주)나리지*온,036850,2005/12,,,,,,
(주)나리지*온,036850,2006/12,,,,,,
(주)나리지*온,036850,2007/12,38989.34,7483.87,39.49,5.79,410.15,5.21
(주)나리지*온,036850,2008/12,7023.59,6133.21,29.06,6.05,537.19,1.15
(주)나리지*온,036850,2009/12,53470.75,6282.66,28.84,7.7,540.39,8.51
(주)나무가,190510,2009/12,,,,,,
(주)나무가,190510,2010/12,2988.82,457.64,1.77,1.92,341.01,6.53
(주)나무가,190510,2011/12,7051.93,766.81,2.38,2.9,371.52,9.2
(주)나무가,190510,2012/12,7865.04,577.11,1.06,1.55,279.61,13.63
(주)나무가,190510,2013/12,17199.86,2798.61,1.54,2.9,1355.92,6.15
(주)나무가,190510,2014/12,22567.84,5293.85,2.73,5.18,2006.3,4.26
(주)나무가,190510,2015/12,199588.39,23053.79,6.98,14.57,7982.3,8.66
(주)나무가,190510,2016/12,190834.84,-1202.41,-0.63,-2.07,-359.54,0
(주)나무가,190510,2017/12,66071.63,-22024.01,-13,-110.75,-6502.8,0
(주)나무가,190510,2018/12,58238.53,8706.86,4.36,70.59,2540.22,6.69
(주)나무가,190510,2019/12,174675.23,3694,1.34,3.16,1076.44,47.29
(주)나무가,190510,2020/12,181814.05,2893.28,0.74,2.03,421.12,62.84
(주)나스미디어,089600,2004/12,,,,,,
(주)나스미디어,089600,2005/12,,,,,,
(주)나스미디어,089600,2006/12,,,,,,
(주)나스미디어,089600,2007/12,-4160.72,5156.11,43.31,107.36,2042.02,-0.81
(주)나스미디어,089600,2008/12,-3409.9,4386.36,32.7,120.06,1264.6,-0.78
(주)나스미디어,089600,2009/12,-5872.17,2921.97,22.18,72.34,826.58,-2.01
(주)나스미디어,089600,2010/12,-5444.12,6845.07,36.32,58.05,1936.35,-0.8
(주)나스미디어,089600,2011/12,-13593.71,8162.65,37.58,32.65,2309.08,-1.67
(주)나스미디어,089600,2012/12,-6692.28,7933.58,33.81,0,1090.16,-0.84
(주)나스미디어,089600,2013/12,91890.4,6371.55,25.74,0,823.83,14.42
(주)나스미디어,089600,2014/12,192877.73,8983.16,30.09,0,1089.34,21.47
(주)나스미디어,089600,2015/12,398945.67,12093.92,26.59,0,1466.56,32.99
(주)나스미디어,089600,2016/12,332444.25,15432.24,24.99,0,1871.38,21.54
(주)나스미디어,089600,2017/12,645754.34,26430.09,31.36,0,3018.96,24.43
(주)나스미디어,089600,2018/12,244321.71,20241.23,28.16,0,2312.04,12.07
(주)나스미디어,089600,2019/12,286731.11,30298.55,38.66,110.78,3460.84,9.46
(주)나스미디어,089600,2020/12,243624.26,33781.74,41.17,291.68,3858.7,7.21
(주)나이벡,138610,2008/12,,,,,,
(주)나이벡,138610,2009/12,5495.03,781.26,14.91,2,391.87,7.03
(주)나이벡,138610,2010/12,5960.74,1092.34,20.73,2.55,547.91,5.46
(주)나이벡,138610,2011/12,22589.84,-1208.18,-44.71,-2.41,-435.2,0
(주)나이벡,138610,2012/12,15865.91,-146.38,-3.78,-0.49,-43.5,0
(주)나이벡,138610,2013/12,16957.12,-1723.97,-75.88,-3.31,-512.39,0
(주)나이벡,138610,2014/12,35180.68,-1932.03,-40.37,-3.52,-474.22,0
(주)나이벡,138610,2015/12,57871.24,-434.02,-10.4,-0.94,-93.81,0
(주)나이벡,138610,2016/12,45561.97,-1180.15,-24.56,-1.66,-218.74,0
(주)나이벡,138610,2017/12,66323.14,300.51,4.77,0.48,55.04,220.7
(주)나이벡,138610,2018/12,76056.1,-1806.38,-34.69,-2.46,-283.67,0
(주)나이벡,138610,2019/12,109456.93,821.84,8.85,1.9,99.34,133.18
(주)나이벡,138610,2020/12,421768.69,-957.54,-15.06,-4.83,-96.69,0
(주)나이스디앤비,130580,2007/12,,,,,,
(주)나이스디앤비,130580,2008/12,-2063.78,1406.64,12.98,0,1277.6,-1.47
(주)나이스디앤비,130580,2009/12,-2331.45,2349.32,16.41,0,2133.61,-0.99
(주)나이스디앤비,130580,2010/12,-3050.85,2500.62,15.34,0,218.4,-1.22
(주)나이스디앤비,130580,2011/12,37674.59,3048.21,17.47,0,262.82,12.36
(주)나이스디앤비,130580,2012/12,39666.69,3415.6,17.71,0,221.79,11.61
(주)나이스디앤비,130580,2013/12,35830.8,3550.72,18.12,0,230.57,10.09
(주)나이스디앤비,130580,2014/12,45748.41,4384.81,20.74,0,284.73,10.43
(주)나이스디앤비,130580,2015/12,81582.68,5236.67,22.11,0,340.04,15.58
(주)나이스디앤비,130580,2016/12,78957.3,5028.19,20.94,0,326.51,15.7
(주)나이스디앤비,130580,2017/12,117721.2,7187.12,22.23,0,466.7,16.38
(주)나이스디앤비,130580,2018/12,102598.98,9534.63,22.61,0,619.13,10.76
(주)나이스디앤비,130580,2019/12,123041.46,12062.77,23.99,794.75,783.3,10.2
(주)나이스디앤비,130580,2020/12,139149.19,14436.77,23.94,577.96,937.45,9.64
(주)나이코,192240,2012/12,,,,,,
(주)나이코,192240,2013/12,8085.04,3603.56,15.82,9.17,86808.27,2.24
(주)나이코,192240,2014/12,7969.57,2170.5,8.11,5.14,1270.56,3.67
(주)나이코,192240,2015/12,7346.46,1673.52,7.82,4.9,979.64,4.39
(주)나인테크,267320,2017/12,,,,,,
(주)나인테크,267320,2018/12,,,,,,
(주)나인테크,267320,2019/12,,,,,,
(주)나인테크,267320,2020/12,186096.51,3994.94,6.07,8.48,101.4,46.58
(주)남성알미늄,033220,2000/12,,,,,,
(주)남성알미늄,033220,2001/12,,,,,,
(주)남성알미늄,033220,2002/12,,,,,,
(주)남성알미늄,033220,2003/12,,,,,,
(주)남성알미늄,033220,2004/12,,,,,,
(주)내츄럴엔도텍,168330,2012/12,,,,,,
(주)내츄럴엔도텍,168330,2013/12,478608.45,24198.11,28.71,0,5074.31,19.78
(주)내츄럴엔도텍,168330,2014/12,866705.06,26657.89,21.49,4156.85,1383.92,32.51
(주)내츄럴엔도텍,168330,2015/12,401319.56,-9528.46,-21.41,-705.19,-490.35,0
(주)내츄럴엔도텍,168330,2016/12,358584.01,-8001.18,-122.04,-29.47,-410.81,0
(주)내츄럴엔도텍,168330,2017/12,491808.55,-3905.99,-42.28,-1.42,-200.55,0
(주)내츄럴엔도텍,168330,2018/12,295891.28,-8215.21,-92.38,-3.69,-406.07,0
(주)내츄럴엔도텍,168330,2019/12,98097.41,-7139.08,-107.92,-2.83,-345.45,0
(주)내츄럴엔도텍,168330,2020/12,80076.07,2332.88,17.58,0.94,112.89,34.33
(주)네오리소스,058550,2001/12,,,,,,
(주)네오리소스,058550,2002/12,,,,,,
(주)네오리소스,058550,2003/12,,,,,,
(주)네오리소스,058550,2004/12,,,,,,
(주)네오리소스,058550,2005/12,,,,,,
(주)네오리소스,058550,2006/12,,,,,,
(주)네오리소스,058550,2007/12,77527.22,-3587.7,-97.77,-38.75,-72,0
(주)네오리소스,058550,2008/12,9532.99,-4120.79,-2905.4,-13.62,-63.72,0
(주)네오리진,094860,2007/12,,,,,,
(주)네오리진,094860,2008/12,35723.04,454.84,1.88,0.64,46.9,78.54
(주)네오리진,094860,2009/12,67039.4,510.72,2.48,6.82,37.13,131.26
(주)네오리진,094860,2010/12,63322.71,704.98,3.35,8.01,48.44,89.82
(주)네오리진,094860,2011/12,52410.38,1751.38,7.51,2.47,120.34,29.93
(주)네오리진,094860,2012/12,57407.31,2293.42,9.3,1.92,150.93,25.03
(주)네오리진,094860,2013/12,24710.98,-261.66,-0.63,-0.39,-11.71,0
(주)네오리진,094860,2014/12,18019.41,-4218.65,-12.2,-6.16,-139.17,0
(주)네오리진,094860,2015/12,48017.6,-1367.92,-11.02,-9.38,-15.06,0
(주)네오리진,094860,2016/12,34551.97,1817.6,17.06,21.24,40.76,19.01
(주)네오리진,094860,2017/12,27435.24,1089.35,12.06,16.02,22.91,25.18
(주)네오리진,094860,2018/12,20045.78,253.18,2.79,4.15,5.31,79.18
(주)네오리진,094860,2019/12,63913.91,1576.6,13.99,19.67,33.08,40.54
(주)네오리진,094860,2020/12,132466.22,-119.84,-1.27,-2.2,-2.37,0
(주)네오셈,253590,2016/12,,,,,,
(주)네오셈,253590,2017/12,,,,,,
(주)네오셈,253590,2018/12,,,,,,
(주)네오셈,253590,2019/12,46949.29,-2797.52,-11.04,-6.95,-74.53,0
(주)네오셈,253590,2020/12,122488.09,8638.71,18.26,27.66,230.14,14.18
(주)네오오토,212560,2010/12,,,,,,
(주)네오오토,212560,2011/12,33353.86,21461.62,20.64,9.85,97335.16,1.55
(주)네오오토,212560,2012/12,37005.15,17882.71,16.82,7.77,63866.84,2.07
(주)네오오토,212560,2013/12,31125.53,24579.06,20.57,15.82,87782.34,1.27
(주)네오오토,212560,2014/12,12820.95,22965.09,21.11,18.34,8201.37,0.56
