회사명,거래소코드,회계년도,감사의견코드,장기차입금(*)(천원),단기차입금(*)(천원),사채(천원),미지급비용(*)(천원),미지급금(*)(천원)
(주)아스플로,159010,2007/12,UQ,1927500,3550207,0,163311,572793
(주)아스플로,159010,2008/12,UQ,690100,7445505,0,514066,814507
(주)아스플로,159010,2009/12,UQ,452700,6420093,0,669626,490454
(주)아스플로,159010,2010/12,UQ,391667,6447605,0,171778,497270
(주)아스플로,159010,2011/12,UQ,3028127,5457000,0,31420,448056
(주)아스플로,159010,2012/12,UQ,2318720,6712496,0,350986,306469
(주)아스플로,159010,2013/12,UQ,3066464,7205975,0,542584,674907
(주)아스플로,159010,2014/12,UQ,3814212,7681794,0,273428,281021
(주)아스플로,159010,2015/12,UQ,4786460,7045800,0,184756,233273
(주)아스플로,159010,2016/12,UQ,3461540,7415371,0,391841,788677
(주)아스플로,159010,2017/12,UQ,5587200,5153129,0,677672,1342370
(주)아스플로,159010,2018/12,UQ,6577816,5974073,0,1214516,0
(주)아스플로,159010,2019/12,UQ,17409494,15822464,0,605285,881259
(주)아스플로,159010,2020/12,UQ,12279661,11950000,0,1301533,2128538
(주)아시아경제,127710,2007/12,NA,550000,2725716,0,1521558,895579
(주)아시아경제,127710,2008/12,UQ,2437830,9375694,0,1553483,585153
(주)아시아경제,127710,2009/12,UQ,4500000,4346606,0,2563262,2628176
(주)아시아경제,127710,2010/12,UQ,5273440,6692765,0,4461582,353079
(주)아시아경제,127710,2011/12,QU,4496458,7273041,0,5069298,3365462
(주)아시아경제,127710,2012/12,UQ,0,0,0,3421308,768783
(주)아시아경제,127710,2013/12,UQ,0,312576,0,1852453,557652
(주)아시아경제,127710,2014/12,UQ,0,0,0,2015391,684269
(주)아시아경제,127710,2015/12,UQ,0,0,0,3335105,683550
(주)아시아경제,127710,2016/12,UQ,0,0,0,3126782,684854
(주)아시아경제,127710,2017/12,UQ,0,0,0,7388775,743204
(주)아시아경제,127710,2018/12,UQ,0,6000000,0,13320984,1043947
(주)아시아경제,127710,2019/12,UQ,0,6000000,12840171,4913151,760947
(주)아시아경제,127710,2020/12,UQ,0,6000000,712983,4513772,793658
(주)아시아미디어홀딩스,052810,2000/12,UQ,0,2558880,0,299321,190940
(주)아시아미디어홀딩스,052810,2001/12,UQ,0,3331106,0,14939,221979
(주)아시아미디어홀딩스,052810,2002/12,UQ,0,290229,0,35076,386712
(주)아시아미디어홀딩스,052810,2003/12,UQ,0,0,0,13901,162813
(주)아시아미디어홀딩스,052810,2004/12,UQ,0,1159202,0,11673,814703
(주)아시아미디어홀딩스,052810,2005/12,UQ,0,92532,0,62386,338143
(주)아시아미디어홀딩스,052810,2006/12,UQ,0,127257,0,128680,385462
(주)아시아미디어홀딩스,052810,2007/12,UQ,0,672419,0,179814,506893
(주)아시아미디어홀딩스,052810,2008/12,UQ,0,551003,0,236452,482859
(주)아시아미디어홀딩스,052810,2009/12,UQ,0,1464276,0,355849,564766
(주)아시아미디어홀딩스,052810,2010/12,UQ,0,1518926,0,139020,1252541
(주)아우딘퓨쳐스,227610,2015/12,UQ,926500,5079319,0,38272,1475294
(주)아우딘퓨쳐스,227610,2016/12,UQ,0,2982398,0,334771,1500049
(주)아우딘퓨쳐스,227610,2017/12,UQ,0,0,0,678088,1595869
(주)아우딘퓨쳐스,227610,2018/12,UQ,516000,0,0,992538,1222058
(주)아우딘퓨쳐스,227610,2019/12,UQ,1909600,5000000,0,841049,1013928
(주)아우딘퓨쳐스,227610,2020/12,UQ,5000000,2000000,8500000,830467,1280424
(주)아이드림,066850,2000/12,UQ,0,500000,0,163494,15500
(주)아이드림,066850,2001/12,UQ,0,0,0,1017739,16154
(주)아이드림,066850,2002/12,UQ,0,0,0,558381,6431
(주)아이드림,066850,2003/12,UQ,0,0,0,571833,238710
(주)아이드림,066850,2004/12,UQ,1000000,3300000,0,638718,87361
(주)아이드림,066850,2005/12,UQ,833300,2550000,0,664452,57686
(주)아이드림,066850,2006/12,UQ,0,6100000,0,330064,110356
(주)아이드림,066850,2007/12,UQ,0,9300000,0,748373,103363
(주)아이드림,066850,2008/12,UQ,0,16906915,5000000,505601,481433
(주)아이디스,143160,2011/12,UQ,0,38000000,0,1368870,1644098
(주)아이디스,143160,2012/12,UQ,0,18000000,0,5908290,2201430
(주)아이디스,143160,2013/12,UQ,0,0,0,472529,2424377
(주)아이디스,143160,2014/12,UQ,0,0,0,917569,2644521
(주)아이디스,143160,2015/12,UQ,0,0,0,2026197,3076131
(주)아이디스,143160,2016/12,UQ,0,0,0,112251,2696523
(주)아이디스,143160,2017/12,UQ,0,0,0,289412,2224649
(주)아이디스,143160,2018/12,UQ,0,0,0,658513,1618665
(주)아이디스,143160,2019/12,UQ,0,0,0,1351341,1506530
(주)아이디스,143160,2020/12,UQ,0,0,0,3044435,2435229
(주)아이디스홀딩스,054800,2000/12,UQ,0,0,0,364836,86508
(주)아이디스홀딩스,054800,2001/12,UQ,0,0,0,527545,637322
(주)아이디스홀딩스,054800,2002/12,UQ,0,0,0,1729235,1148678
(주)아이디스홀딩스,054800,2003/12,UQ,0,0,0,880465,221894
(주)아이디스홀딩스,054800,2004/12,UQ,0,0,0,61284,233463
(주)아이디스홀딩스,054800,2005/12,UQ,0,0,0,3524930,462524
(주)아이디스홀딩스,054800,2006/12,UQ,0,0,0,2076790,776413
(주)아이디스홀딩스,054800,2007/12,UQ,0,0,0,186702,1359696
(주)아이디스홀딩스,054800,2008/12,UQ,6600000,10000000,0,610251,382789
(주)아이디스홀딩스,054800,2009/12,UQ,11395000,20000000,0,17048,492622
(주)아이디스홀딩스,054800,2010/12,UQ,15824000,34000000,0,1224770,889409
(주)아이디스홀딩스,054800,2011/12,UQ,25340000,0,0,664256,154536
(주)아이디스홀딩스,054800,2012/12,UQ,23540500,0,0,1069724,252847
(주)아이디스홀딩스,054800,2013/12,UQ,19049700,0,0,310917,278009
(주)아이디스홀딩스,054800,2014/12,UQ,11869700,0,0,502844,340822
(주)아이디스홀딩스,054800,2015/12,UQ,6551200,5000000,0,525313,334037
(주)아이디스홀딩스,054800,2016/12,UQ,3630200,5000000,0,615367,316953
(주)아이디스홀딩스,054800,2017/12,UQ,36950000,68200000,0,438061,492027
(주)아이디스홀딩스,054800,2018/12,UQ,0,68200000,0,376084,308029
(주)아이디스홀딩스,054800,2019/12,UQ,72300000,27700000,0,1222396,753065
(주)아이디스홀딩스,054800,2020/12,UQ,72300000,27700000,0,593060,352836
(주)아이디에스,078780,2002/12,UQ,2578703,280000,0,532068,7423681
(주)아이디에스,078780,2003/12,UQ,4804276,5147867,0,1324157,5065884
(주)아이디에스,078780,2004/12,UQ,727780,2040000,0,9052781,5642012
(주)아이디에스,078780,2005/12,UQ,234361,5000000,0,12865,7185748
(주)아이디에스,078780,2006/12,UQ,5043829,3000000,0,17062,4092471
(주)아이디에스,078780,2007/12,UQ,5682266,0,0,13270,5000067
(주)아이디에스,078780,2008/12,UQ,3348250,600000,0,15207,2402097
(주)아이디에스,078780,2009/12,UQ,1059650,10000000,0,702893,2700644
(주)아이디에스,078780,2010/12,UQ,2937500,19200000,0,986750,4106135
(주)아이디에스,078780,2011/12,UQ,2787500,25000000,0,80828,2893318
(주)아이디에스,078780,2012/12,UQ,4454140,28380000,0,1024299,1295705
(주)아이디에스,078780,2013/12,UQ,2970710,33100000,0,128326,2619535
(주)아이디에스,078780,2014/12,UQ,1399930,33525000,5500000,238859,537355
(주)아이디에스,078780,2015/12,DU,599970,35141864,15500000,230386,816279
(주)아이디에이치,026230,2000/12,UQ,5112952,2500000,0,542746,1008524
(주)아이디에이치,026230,2001/12,UQ,5780516,0,0,638221,924109
(주)아이디에이치,026230,2002/12,UQ,3562469,11361206,0,512589,7497
(주)아이디에이치,026230,2003/12,UQ,2921344,12217580,0,637858,9000
(주)아이디에이치,026230,2004/12,UQ,15377002,14215288,0,1157574,200000
(주)아이디에이치,026230,2005/12,UQ,15744802,16584412,0,1184770,200000
(주)아이디에이치,026230,2006/12,UQ,6458585,13191272,0,2810364,133730
(주)아이디에이치,026230,2007/12,UQ,7793166,27979967,0,3291376,156251
(주)아이디에이치,026230,2008/12,DU,9438857,29449980,0,2066796,0
(주)아이레보,072430,2000/12,UQ,157441,0,0,2930,32494
(주)아이레보,072430,2001/12,UQ,89644,0,0,219538,49741
(주)아이레보,072430,2002/12,UQ,0,0,0,798664,585845
(주)아이레보,072430,2003/12,UQ,0,0,0,871513,1307571
(주)아이레보,072430,2004/12,UQ,0,0,0,97129,951481
(주)아이레보,072430,2005/12,UQ,0,0,0,18249,1571813
(주)아이레보,072430,2006/12,UQ,0,4029700,0,11485,1332982
(주)아이레보,072430,2007/12,UQ,5100000,3329700,0,28330,1057659
(주)아이비김영,339950,2019/12,UQ,,,,,
(주)아이비김영,339950,2020/12,UQ,0,0,0,2752202,1053441
(주)아이비진,039060,2001/12,UQ,455200,0,0,1073,289507
(주)아이비진,039060,2002/12,UQ,9285600,1500000,0,2401,338853
(주)아이비진,039060,2003/12,UQ,1032000,230000,0,6323,777311
(주)아이비진,039060,2004/12,UQ,923070,8000000,0,40586,449012
(주)아이비진,039060,2005/12,UQ,1583310,0,0,6272,1693024
(주)아이비진,039060,2006/12,UQ,3049990,98598,0,16796,1787063
(주)아이비진,039060,2007/12,QG,8360000,4457000,0,26785,3210099
(주)아이센스,099190,2005/12,UQ,450000,0,0,2190,641202
(주)아이센스,099190,2006/12,UQ,3978537,961948,0,11217,740697
(주)아이센스,099190,2007/12,UQ,10612298,1016142,0,19700,1453265
(주)아이센스,099190,2008/12,UQ,20816351,1126645,0,25735,1220712
(주)아이센스,099190,2009/12,UQ,15540559,1508022,0,93034,2117479
(주)아이센스,099190,2010/12,UQ,11113269,620906,0,10603,1192082
(주)아이센스,099190,2011/12,UQ,6679939,337745,0,1148612,2641631
(주)아이센스,099190,2012/12,UQ,9003174,1906753,0,707998,3094329
(주)아이센스,099190,2013/12,UQ,20786570,1403854,0,3679308,3358251
(주)아이센스,099190,2014/12,UQ,19581291,869851,0,2324821,3639424
(주)아이센스,099190,2015/12,UQ,17114905,0,0,3427945,4434424
(주)아이센스,099190,2016/12,UQ,20256052,0,0,4101125,6199651
(주)아이센스,099190,2017/12,UQ,28274273,0,0,2743393,6690936
(주)아이센스,099190,2018/12,UQ,24842582,0,0,3425314,8161071
(주)아이센스,099190,2019/12,UQ,19932243,0,0,4104012,8884648
(주)아이센스,099190,2020/12,UQ,35197032,0,0,3421616,10322240
(주)아이스크림에듀,289010,2013/12,UQ,0,5480400,0,23736,1972562
(주)아이스크림에듀,289010,2014/12,UQ,300000,6000000,0,132196,1200083
(주)아이스크림에듀,289010,2015/12,UQ,0,6000000,0,1183025,1703029
(주)아이스크림에듀,289010,2016/12,UQ,0,3000000,0,1630577,3056622
(주)아이스크림에듀,289010,2017/12,UQ,0,3000000,0,1051371,5247942
(주)아이스크림에듀,289010,2018/12,UQ,0,3000000,0,3134159,4887827
(주)아이스크림에듀,289010,2019/12,UQ,0,0,0,813590,6250269
(주)아이스크림에듀,289010,2020/12,UQ,0,0,0,759835,7622538
(주)아이씨디,040910,2001/09,UQ,0,0,0,37602,41384
(주)아이씨디,040910,2002/09,UQ,250000,99058,0,51107,57740
(주)아이씨디,040910,2003/09,UQ,120000,1000000,0,114927,123895
(주)아이씨디,040910,2004/09,UQ,1341000,3600000,0,1441973,1164360
(주)아이씨디,040910,2005/09,UQ,1725000,5000000,0,158676,411349
(주)아이씨디,040910,2006/09,UQ,1245000,4700000,0,194979,977224
(주)아이씨디,040910,2007/09,UQ,3345000,7000000,0,285918,199535
(주)아이씨디,040910,2008/09,UQ,3045000,8100000,0,220775,1444348
(주)아이씨디,040910,2009/09,UQ,345000,8800000,0,170800,1645997
(주)아이씨디,040910,2010/09,UQ,3145000,6100000,0,285396,2710256
(주)아이씨디,040910,2011/09,UQ,5500000,0,0,8567302,4599663
(주)아이씨디,040910,2012/09,UQ,4675000,0,0,699083,2147306
(주)아이씨디,040910,2013/09,UQ,3125000,0,0,1401235,3604482
(주)아이씨디,040910,2014/09,UQ,1875000,0,0,94363,2622433
(주)아이씨디,040910,2015/09,UQ,625000,3382871,0,95807,2519726
(주)아이씨디,040910,2016/12,UQ,9179000,16870000,0,1706390,25767222
(주)아이씨디,040910,2017/12,UQ,9052600,24870000,0,6481939,3911372
(주)아이씨디,040910,2018/12,UQ,6058920,16870000,8969225,3346056,2686430
(주)아이씨디,040910,2019/12,UQ,5165240,5000000,5000000,2836470,2528534
(주)아이씨디,040910,2020/12,UQ,4271560,9600000,1000000,7954263,4320281
(주)아이씨케이,068940,2002/12,UQ,4056866,4310872,0,174165,279992
(주)아이씨케이,068940,2003/12,UQ,1381088,6163114,0,307793,409510
(주)아이씨케이,068940,2004/12,UQ,2595910,4143067,0,407527,584416
(주)아이씨케이,068940,2005/12,UQ,1609390,4064888,0,730443,351656
(주)아이씨케이,068940,2006/12,UQ,1034970,6355019,0,504540,280652
(주)아이씨케이,068940,2007/12,UQ,1737240,8096215,0,293524,417321
(주)아이씨케이,068940,2008/12,UQ,1692740,8195842,0,296314,305076
(주)아이씨케이,068940,2009/12,UQ,1147020,6972293,0,295330,267314
(주)아이씨케이,068940,2010/12,UQ,660380,4806000,0,323815,227239
(주)아이씨케이,068940,2011/12,UQ,1891860,0,0,1787943,519628
(주)아이씨케이,068940,2012/12,UQ,1773700,3194460,0,1168309,729743
(주)아이씨케이,068940,2013/12,UQ,29540,3180000,0,587025,571628
(주)아이씨케이,068940,2014/12,UQ,0,3488794,0,830686,351457
(주)아이씨케이,068940,2015/12,UQ,0,0,0,557379,890753
(주)아이씨케이,068940,2016/12,UQ,1500000,0,0,651534,243979
(주)아이씨케이,068940,2017/12,UQ,1500000,0,0,631727,292471
(주)아이씨케이,068940,2018/12,UQ,0,9124309,0,697169,491838
(주)아이씨케이,068940,2019/12,UQ,3000000,7771937,8000000,660190,624664
(주)아이씨케이,068940,2020/12,UQ,3000000,7592268,3300000,702599,729281
(주)아이씨켐,020490,2000/12,UQ,7138109,11217000,0,94024,493346
(주)아이씨켐,020490,2001/12,UQ,5733579,11700268,0,62373,514550
(주)아이씨코퍼레이션,080570,2004/12,UQ,0,12686000,0,76572,512706
(주)아이씨코퍼레이션,080570,2005/12,UQ,0,6251110,0,887649,276435
(주)아이씨코퍼레이션,080570,2006/12,UQ,0,4086000,0,921973,2131759
(주)아이씨코퍼레이션,080570,2007/12,UQ,0,8086000,10020000,35414,824768
(주)아이씨코퍼레이션,080570,2008/12,DU,0,6526402,7800000,14113,1968592
(주)아이알디,084810,2003/12,UQ,0,0,0,6071,0
(주)아이알디,084810,2004/12,UQ,0,0,0,504193,156726
(주)아이알디,084810,2005/12,UQ,1400000,0,0,238373,200035
(주)아이알디,084810,2006/12,UQ,1049940,4749128,0,57517,81993
(주)아이알디,084810,2007/12,UQ,583300,6047128,0,88770,57878
(주)아이알디,084810,2008/12,UQ,116660,5790096,0,225278,1174908
(주)아이앤씨테크놀로지,052860,2001/12,UQ,0,0,0,336600,696640
(주)아이앤씨테크놀로지,052860,2002/12,UQ,0,0,0,336680,597953
(주)아이앤씨테크놀로지,052860,2003/12,UQ,0,0,0,396294,221248
(주)아이앤씨테크놀로지,052860,2004/12,UQ,0,4500000,0,836463,502606
(주)아이앤씨테크놀로지,052860,2005/12,UQ,2281022,3911700,0,494678,191995
(주)아이앤씨테크놀로지,052860,2006/12,UQ,2072148,4035000,0,130977,536724
(주)아이앤씨테크놀로지,052860,2007/12,UQ,1889965,2489000,0,295095,7463
(주)아이앤씨테크놀로지,052860,2008/12,UQ,1800000,0,0,160746,323122
(주)아이앤씨테크놀로지,052860,2009/12,UQ,0,0,0,409292,483656
(주)아이앤씨테크놀로지,052860,2010/12,UQ,0,0,0,1708151,232267
(주)아이앤씨테크놀로지,052860,2011/12,UQ,0,0,0,893573,939517
(주)아이앤씨테크놀로지,052860,2012/12,UQ,0,0,0,630220,1520208
(주)아이앤씨테크놀로지,052860,2013/12,UQ,0,0,0,798819,2101924
(주)아이앤씨테크놀로지,052860,2014/12,UQ,0,0,0,970857,46970
(주)아이앤씨테크놀로지,052860,2015/12,UQ,12000000,0,0,1190269,3805885
(주)아이앤씨테크놀로지,052860,2016/12,UQ,14000000,2000000,0,593247,45622
(주)아이앤씨테크놀로지,052860,2017/12,UQ,2000000,0,0,398546,260735
(주)아이앤씨테크놀로지,052860,2018/12,UQ,0,10000000,0,380685,617316
(주)아이앤씨테크놀로지,052860,2019/12,UQ,0,10000000,0,394924,904756
(주)아이앤씨테크놀로지,052860,2020/12,UQ,0,10000000,0,399645,544632
(주)아이에스시,095340,2005/12,QS,1546600,60000,0,1014245,1125654
(주)아이에스시,095340,2006/12,UQ,3516310,0,0,990992,993199
(주)아이에스시,095340,2007/12,UQ,0,1804296,0,897724,1267924
(주)아이에스시,095340,2008/12,UQ,0,0,0,795781,1523326
(주)아이에스시,095340,2009/12,UQ,0,0,0,366983,910120
(주)아이에스시,095340,2010/12,UQ,0,0,0,2492610,1127551
(주)아이에스시,095340,2011/12,UQ,416680,6500000,0,4570805,1845823
(주)아이에스시,095340,2012/12,UQ,249880,4800000,0,4476659,1236096
(주)아이에스시,095340,2013/12,UQ,83320,1400000,0,4650652,2714985
(주)아이에스시,095340,2014/12,UQ,0,0,0,5012294,1937613
(주)아이에스시,095340,2015/12,UQ,0,0,0,3927621,3477384
(주)아이에스시,095340,2016/12,UQ,0,0,0,5228169,2613017
(주)아이에스시,095340,2017/12,UQ,0,0,0,7858886,3156735
(주)아이에스시,095340,2018/12,UQ,0,0,0,6039084,2699869
(주)아이에스시,095340,2019/12,UQ,0,0,0,4106946,2734024
(주)아이에스시,095340,2020/12,UQ,0,0,30000000,7919033,3064775
(주)아이에스이커머스,069920,2002/12,UQ,0,0,0,0,2097204
(주)아이에스이커머스,069920,2003/12,UQ,0,618011,0,0,4178920
(주)아이에스이커머스,069920,2004/12,UQ,0,0,0,0,1763393
(주)아이에스이커머스,069920,2005/12,UQ,0,0,0,0,2428148
(주)아이에스이커머스,069920,2006/12,UQ,0,0,0,0,3272586
(주)아이에스이커머스,069920,2007/12,UQ,0,0,0,103534,3692290
(주)아이에스이커머스,069920,2008/12,UQ,0,0,0,0,3403565
(주)아이에스이커머스,069920,2009/12,UQ,0,0,0,65437,3495484
(주)아이에스이커머스,069920,2010/12,UQ,0,0,0,0,3458862
(주)아이에스이커머스,069920,2011/12,UQ,0,950000,0,166819,2860794
(주)아이에스이커머스,069920,2012/12,UQ,0,5900000,0,130291,3761105
(주)아이에스이커머스,069920,2013/12,UQ,0,5900000,0,60481,4231768
(주)아이에스이커머스,069920,2014/12,UQ,0,5900000,0,56756,5898541
(주)아이에스이커머스,069920,2015/12,UQ,0,5880000,0,70241,4014234
(주)아이에스이커머스,069920,2016/12,UQ,0,5880000,0,67323,5011420
(주)아이에스이커머스,069920,2017/12,UQ,0,0,0,7365321,5391009
(주)아이에스이커머스,069920,2018/12,UQ,0,1500000,0,77320,4772752
(주)아이에스이커머스,069920,2019/12,UQ,0,1500000,9750000,87387,4411560
(주)아이에스이커머스,069920,2020/12,UQ,0,10400000,4580000,93927,3029593
(주)아이에이,038880,2000/12,UQ,590410,0,0,5128,751345
(주)아이에이,038880,2001/12,UQ,343890,0,0,3034,980287
(주)아이에이,038880,2002/12,UQ,122200,0,0,1844,412622
(주)아이에이,038880,2003/12,UQ,0,3000000,0,170704,3093297
(주)아이에이,038880,2004/12,UQ,0,2800000,0,172541,2333461
(주)아이에이,038880,2005/12,UQ,0,5500000,0,0,1763833
(주)아이에이,038880,2006/12,UQ,0,7500000,0,5910,3433785
(주)아이에이,038880,2007/12,UQ,763633,7500000,0,34070,3626400
(주)아이에이,038880,2008/12,UQ,0,10977266,131560,49675,1394031
(주)아이에이,038880,2009/12,UQ,0,13904995,85730,48454,4480931
(주)아이에이,038880,2010/12,UQ,180683,9372890,44320,28384,4764996
(주)아이에이,038880,2011/12,UQ,0,14822040,29270,87214,4185960
(주)아이에이,038880,2012/12,UQ,5000000,19702486,15000000,139504,1705284
(주)아이에이,038880,2013/12,UQ,5000000,10750243,0,329313,1976269
(주)아이에이,038880,2014/12,UQ,4166650,3400000,0,318640,2256279
(주)아이에이,038880,2015/12,UQ,2000000,7100000,0,218679,773946
(주)아이에이,038880,2016/12,UQ,2000000,6800000,0,182957,805206
(주)아이에이,038880,2017/12,UQ,1666660,11600000,0,180995,942653
(주)아이에이,038880,2018/12,UQ,833330,11300000,0,190194,2335587
(주)아이에이,038880,2019/12,UQ,0,12805000,15800000,137459,1937156
(주)아이에이,038880,2020/12,UQ,0,12150000,1650000,84876,906125
(주)아이엘사이언스,122050,2016/12,UQ,2260636,4157329,0,26805,1130932
(주)아이엘사이언스,122050,2017/12,UQ,59000,3658825,1751559,36727,1125370
(주)아이엘사이언스,307180,2018/12,UQ,,,,,
(주)아이엘사이언스,122050,2018/12,UQ,2239000,2799903,0,49526,949340
(주)아이엘사이언스,307180,2019/12,UQ,6440000,1792564,1086017,79957,1573926
(주)아이엘사이언스,307180,2020/12,UQ,8100500,6593644,4570059,90978,5907146
(주)아이엠,101390,2006/12,UQ,0,0,0,1014570,1058297
(주)아이엠,101390,2007/12,UQ,0,0,0,2097953,495068
(주)아이엠,101390,2008/12,UQ,0,0,0,2131574,4007487
(주)아이엠,101390,2009/12,UQ,0,0,0,69213,6484195
(주)아이엠,101390,2010/12,UQ,0,0,0,142826,1160938
(주)아이엠,101390,2011/12,UQ,0,6220725,0,0,1006701
(주)아이엠,101390,2012/12,UQ,0,5882350,0,0,3656852
(주)아이엠,101390,2013/12,UQ,0,1360823,10000000,430149,1986700
(주)아이엠,101390,2014/12,UQ,0,9000000,0,505655,3072384
(주)아이엠,101390,2015/12,UQ,0,18263796,0,730135,6741497
(주)아이엠,101390,2016/12,UQ,0,17000000,0,1356036,3963885
(주)아이엠,101390,2017/12,UQ,1775547,16800000,7500000,451981,5285587
