회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율
한국통신데이타(주),045760,2006/12,0.15,-53.72,91.01,0,0,0,0,-37.96,-31.62,0,-43.55,-68.77,21.12,57.06
한국통신데이타(주),045760,2007/12,135.95,-32.52,144.42,0,,0,0,242.62,37.06,0,-60,96.68,242.66,46.21
한국통신엠닷컴(주),030700,2000/06,12.52,23.54,-34.51,0,0,0,-54.76,46.51,47.69,4.61,8.82,28.34,35.72,11.02
한라아이엠에스(주),092460,2004/12,,,,,,,,,,,,,,
한라아이엠에스(주),092460,2005/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
한라아이엠에스(주),092460,2006/12,35.09,-3.72,41.51,29.35,0,37.67,45.56,35.69,6.69,0,0,3.26,0,0
한라아이엠에스(주),092460,2007/12,140.95,201,140.58,30.11,,51.06,15.33,157.57,32.49,0,0,143.46,0,0
한라아이엠에스(주),092460,2008/12,9.78,-1.92,0.23,50.1,,43.59,-3.2,6.96,39.08,22.26,14.29,73.96,21.69,10.68
한라아이엠에스(주),092460,2009/12,30.62,3.13,33.3,8.91,0,16.56,-8.67,34.48,15.09,3.29,10.42,20.23,4.23,-2.04
한라아이엠에스(주),092460,2010/12,5.02,11.14,0.59,-12.83,0,-28.38,10.52,3.22,0.89,-9.59,17.92,24.02,-14.45,-2.78
한라아이엠에스(주),092460,2011/12,12.05,277.25,-25.28,-39.03,0,-21.84,91.72,3.75,12.61,-35.88,11.2,142.02,1.27,6.4
한라아이엠에스(주),092460,2012/12,17.79,-9.39,21.96,-80.08,0,-29.47,-25.01,8.55,-2.8,-17.26,4.32,13.31,-6.83,6.76
한라아이엠에스(주),092460,2013/12,11.46,14.84,22.81,0,0,0,48.25,-1.75,-10.31,-57.99,1.38,-1.66,-11.53,-1.39
한라아이엠에스(주),092460,2014/12,5.92,-0.19,16.28,0,0,0,54.03,7.19,21.15,188.32,4.08,-9.05,16.4,3.79
한라아이엠에스(주),092460,2015/12,6.66,47.32,-6.58,60.36,0,13.55,8.36,11.34,10.95,10.37,-0.65,31.11,11.68,12.79
한라아이엠에스(주),092460,2016/12,-0.99,-1.97,-5.71,-41.06,0,-38.49,-25.37,5.75,-9.34,-16.8,-2.63,5.22,-6.89,4.45
한라아이엠에스(주),092460,2017/12,8.38,3.66,10.55,0,0,-55.82,-9.87,5.53,-16.95,-32.07,-2.7,5.82,-14.64,-1.98
한라아이엠에스(주),092460,2018/12,6.17,20.67,-6.75,0,,79.76,58.97,4.47,-7.5,1.03,4.17,22.1,-11.2,-4.76
한라아이엠에스(주),092460,2019/12,7.12,20.4,-13.6,0,,63.27,14.21,5.4,48.14,27.03,17.33,26.61,26.25,6.99
한라아이엠에스(주),092460,2020/12,15.25,-3.74,16.84,91.78,,-15.95,-1.61,0.48,12.54,-12.42,-3.41,14.23,16.52,-29.42
한빛전자통신(주),044570,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
한빛전자통신(주),044570,2001/12,,,,,,,,,,,,,,
한서제약(주),044070,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
한서제약(주),044070,2001/12,20.75,5.26,30.15,39.53,55.72,63.32,13.26,29.59,42.51,0,0,7.47,0,0
한서제약(주),044070,2002/12,6.04,8.44,8.05,16.17,15.16,13.11,-1.46,24.41,11.38,0,0,2.6,0,0
한서제약(주),044070,2003/12,10.41,5.49,11.54,-10.46,-2.18,-4.39,-4.81,12.85,15.77,0,0,8.38,0,0
한서제약(주),044070,2004/12,44.98,126.3,15.69,29.73,66.46,52.02,49.23,52.09,23.07,0,0,99.32,0,0
한서제약(주),044070,2005/12,22.88,1.18,33.81,17.42,,6.61,-0.8,16.71,20.93,12.31,3.25,11.12,17.13,18.52
한서제약(주),044070,2006/12,3.41,8.6,-6.34,10.06,-3.21,-1.28,32.89,29.39,4.24,-14.84,25.16,16.07,-16.72,-7.32
한서제약(주),044070,2007/12,39.62,-6.79,18.81,-18.84,,-28.9,5.03,7.38,14.23,17.52,-11.56,61.4,29.16,28.64
한서제약(주),044070,2008/12,9.9,17.44,18.81,86.44,0,39.32,111.75,11.16,26.05,4.45,16.48,3.05,8.22,1.41
한솔신텍(주),099660,2006/12,,,,,,,,,,,,,,
한솔신텍(주),099660,2007/12,0,0,0,0,,0,0,0,0,0,0,0,0,0
한솔신텍(주),099660,2008/12,73.68,66.73,71.43,128.71,0,0.23,543.25,21.44,65.99,0,0,78.32,0,0
한솔신텍(주),099660,2009/12,42.67,56.75,37.58,6.23,0,112.15,-23.76,105.78,59.59,0,0,52.77,0,0
한솔신텍(주),099660,2010/12,8.28,71.31,-33.88,0,,0,-62.53,-60.3,-23.91,-85.33,17.65,83.49,-35.32,38.46
한솔신텍(주),099660,2011/12,42,37.64,52.48,0,0,0,-11.64,59.38,53.82,182.6,52.73,35.25,0.72,-16.67
한솔신텍(주),099660,2012/12,11.58,-13.04,27.98,0,0,776.39,2164.08,35.93,-28.53,139.3,-18.15,-0.31,-12.68,13.42
한솔신텍(주),099660,2013/12,24.22,9.51,38.92,0,0,0,-74.28,24,98.8,-95.22,20.36,10.53,65.17,-17.29
한솔신텍(주),099660,2014/12,-23.86,-6.49,-50,0,0,0,-37.91,-37.06,-43.41,-2420.31,-13.29,6.7,-34.73,74.18
한솔신텍(주),099660,2015/12,30.26,-1.94,88.39,0,0,0,6.21,105.58,3.52,0,-6.62,-1.59,10.86,39.8
한솔신텍(주),099660,2016/12,2.94,-4.03,6.98,10.36,0,128.54,69.09,31.23,23.61,-3.9,8.21,-1.3,14.23,-8.5
한솔신텍(주),099660,2017/12,-11.91,-6.01,-11.54,0,0,0,39.28,-47.32,-21.15,-182.6,-10,-12.33,-12.39,4.17
한솔인티큐브(주),070590,2003/12,,,,,,,,,,,,,,
한솔인티큐브(주),070590,2004/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
한솔인티큐브(주),070590,2005/12,-2.79,-12.84,0.04,0,,0,-16.76,-26.6,8.22,0,-2,-20.91,10.43,134.27
한솔인티큐브(주),070590,2006/12,1.92,31.6,-2.97,0,0,0,83.42,29.23,20.29,71,21.94,41.6,-1.35,-18.77
한솔인티큐브(주),070590,2007/12,-1.51,-34.28,0.89,-31.69,,-43.99,-45,22.08,10.67,-42.61,5.02,-14.88,5.38,-47.81
한솔인티큐브(주),070590,2008/12,13.6,54.3,10.18,-86.47,0,-29.17,35.66,2.76,7.93,66.83,27.89,36.11,-15.61,124.63
한솔인티큐브(주),070590,2009/12,16.86,-39.69,19.3,120.01,0,57.33,-15.77,9.45,7.29,-56.13,-0.93,3.88,8.3,-65.48
한솔인티큐브(주),070590,2010/12,4.22,151.69,0.96,118.95,0,-23.46,-45.09,6.23,-7.32,0.32,-1.89,24.16,-5.54,1.27
한솔인티큐브(주),070590,2011/12,-11.69,15.87,-45.11,1.27,0,-58.78,-17.38,-2.98,3.61,-9.34,-3.21,154.55,7.05,6.5
한솔인티큐브(주),070590,2012/12,-2.51,-19.66,-8.78,0,0,0,-34.27,-8.42,-11.48,-3.51,-14.9,4.21,4.02,40.96
한솔인티큐브(주),070590,2013/12,38.95,-5.22,21.89,0,0,0,149.26,7.87,19.24,34.47,17.12,54.96,1.81,-16.78
한솔인티큐브(주),070590,2014/12,10.06,-6.4,25.54,30.05,0,14.64,-38.29,6.26,0.21,14.76,-8.97,-1.37,10.08,9.23
한솔인티큐브(주),070590,2015/12,10.46,-4.65,17.68,38.28,0,144.8,1.96,10.97,9.37,26.19,-4.01,3.67,13.95,12.19
한솔인티큐브(주),070590,2016/12,-6.34,-6.52,-0.01,9.29,0,0,-67.26,-24.81,8.75,-60.26,-3.42,-13.11,12.61,-46.37
한솔인티큐브(주),070590,2017/12,-21.46,-6.9,-13.24,0,0,0,507.62,18.81,-39.97,91.92,-5.12,-31.56,-36.73,20.82
한솔인티큐브(주),070590,2018/12,-19.74,-6.7,-22.86,0,,0,-10.17,-11.69,37.65,-68.94,-12.03,-14.88,56.48,-14.86
한솔인티큐브(주),070590,2019/12,1.05,27.62,-0.81,0,,0,209.63,-3.27,-7.48,70.13,1.89,3.67,-9.2,1.52
한솔인티큐브(주),070590,2020/12,2.47,90.56,45.98,0,,0,-95.15,10.81,-10.82,86.83,0,-56.28,-10.82,26.31
한스바이오메드(주),042520,2001/09,,,,,,,,,,,,,,
한스바이오메드(주),042520,2002/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
한스바이오메드(주),042520,2003/09,2.7,-12.94,20.41,0,0,0,87.26,-5.21,-37,0,0,-8.17,0,0
한스바이오메드(주),042520,2004/09,-5.26,-4.16,-11.93,0,0,0,-12.75,-9.72,11.53,0,0,0.11,0,0
한스바이오메드(주),042520,2005/09,6.37,-3.63,14.77,0,0,0,0.62,7.91,13.69,0,0,0.42,0,0
한스바이오메드(주),042520,2006/09,21.36,8.43,37.03,24.11,0,38.79,9.37,39.23,36.76,0,0,8.68,0,0
한스바이오메드(주),042520,2007/09,1.11,-0.2,2.42,30.45,,30.5,1.11,9.54,30.69,0,0,-0.22,0,0
한스바이오메드(주),042520,2008/09,14.08,3.38,20.63,44.7,0,78.27,15.86,15.53,28.59,0,0,7.23,0,0
한스바이오메드(주),042520,2009/09,14.21,-4.49,29.65,6.72,0,2.87,8.87,13.83,16.76,0,0,-3.99,0,0
한스바이오메드(주),042520,2010/09,17.65,-3.32,25.12,-60.36,0,-50.37,7.57,26.05,1.79,-27.38,-2.6,5.75,4.5,17.55
한스바이오메드(주),042520,2011/09,14.05,15.1,13.4,-7.41,,-18.19,-7.6,-6.46,2.63,-9.36,-2.67,15.27,5.44,-8.95
한스바이오메드(주),042520,2012/09,-3.91,4.47,-6.18,323.36,0,209.48,43.71,18.59,17.18,39.03,30.14,0.31,-9.96,-18.91
한스바이오메드(주),042520,2013/09,23.64,122.33,-9.64,24.1,0,36.08,-1.93,22.45,13.95,26.53,0,81.29,13.95,9.58
한스바이오메드(주),042520,2014/09,33.45,94.89,-1.29,2.78,0,4.92,21.69,34.99,3.84,8.28,-3.16,63.45,7.22,25.19
한스바이오메드(주),042520,2015/09,17.04,15.15,18,20.48,0,29.44,-4,9.27,10.75,7.92,19.57,16.54,-7.37,0.79
한스바이오메드(주),042520,2016/09,22.64,27.83,13,14.72,0,-4.69,65.5,8.57,19.99,-16.21,20.91,27.72,-0.76,-15.2
한스바이오메드(주),042520,2017/09,23.09,-27.14,19.62,51.97,0,62.44,14.85,13.94,28.74,10.88,26.32,24.72,1.92,-50.29
한스바이오메드(주),042520,2018/09,11.15,-2.87,28.6,0.44,,-49.83,-8.58,23.13,20.91,-33.27,22.62,3.34,-1.39,96.7
한스바이오메드(주),042520,2019/09,47.39,49.74,55.94,83.96,,266.18,12.45,20.38,37.75,78.02,27.67,42.62,7.89,-4.36
한스바이오메드(주),042520,2020/09,-11.1,-12.77,-19.99,0,,0,19.9,-24.96,4.35,-141.71,20.15,-5.68,-13.15,-4.57
한양디지텍(주),078350,2004/12,,,,,,,,,,,,,,
한양디지텍(주),078350,2005/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
한양디지텍(주),078350,2006/12,35.51,-1.07,94.57,585.51,0,0,14.62,22.44,53.2,180.98,29.14,-3.29,18.63,12.82
한양디지텍(주),078350,2007/12,16.07,16.53,0.24,-28.41,,-37.69,25.47,8.6,18.49,248.61,-74.87,36.99,371.56,443.88
한양디지텍(주),078350,2008/12,17.19,71.29,-23.12,0,0,0,-56.21,25.35,-16.53,-157.03,-43.88,56.19,48.73,54.58
한양디지텍(주),078350,2009/12,6.92,-4.83,8.98,0,0,0,155.83,8.69,17.41,0,-42.73,5.95,104.99,44.63
한양디지텍(주),078350,2010/12,-5.67,-5.63,-21.39,207.91,0,-26.87,-29.38,7.51,36.91,10.51,-20.63,2.03,72.51,67.55
한양디지텍(주),078350,2011/12,-3.78,-19.16,-25.36,0,0,0,-34.58,0.61,-21.46,-28.14,-24,4.36,3.34,28.19
한양디지텍(주),078350,2012/12,11.36,-52.9,75.04,0,0,0,8.57,-9.45,-10.53,-85.67,36.84,-5.82,-34.62,-9.61
한양디지텍(주),078350,2013/12,-9.78,-15.04,-24.5,0,0,0,45.81,4.57,-26,736.73,-21.15,-2.4,-6.14,2.78
한양디지텍(주),078350,2014/12,35.64,-0.35,143.8,160.31,0,160.33,190.65,11.25,65.31,57.28,19.51,-6.32,38.32,19.97
한양디지텍(주),078350,2015/12,-16.57,14.75,-32.67,-12.75,0,-48.96,32.99,4.49,34.82,1.21,-12.24,-0.31,53.63,42.86
한양디지텍(주),078350,2016/12,-13,4.45,-31.84,0,0,0,-35.24,-2.91,-31.06,-60.11,-2.33,-0.15,-29.42,-16.66
한양디지텍(주),078350,2017/12,-8.95,-1.78,-28.47,0,0,0,-74.08,-8.78,-14.26,-23.75,9.52,0.13,-21.71,-5.67
한양디지텍(주),078350,2018/12,16.79,-7.84,33.11,0,,0,224.88,7.5,20.93,86.72,4.35,11.37,15.89,0.02
한양디지텍(주),078350,2019/12,54.18,19.86,98.92,0,,0,-0.2,-15.62,-24.94,-194.22,-2.08,36.39,-23.35,3.51
한양디지텍(주),078350,2020/12,13.22,52,-1.13,0,,0,66.01,66.76,137.25,0,-8.51,21.54,159.31,44.84
한양이엔지(주),045100,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
한양이엔지(주),045100,2001/12,-15.08,-15.13,-25.67,2.27,,-18.53,50.14,1.95,-20.58,-6.78,5.39,2.94,-24.65,9.6
한양이엔지(주),045100,2002/12,28.76,16.27,37.22,-35.32,-26.94,-32.14,176.41,17.52,33.84,-57.59,59.66,18.38,-16.17,-65.17
한양이엔지(주),045100,2003/12,9.59,-10.26,16.15,62.11,54.34,80.18,-53.9,13.04,35.03,67.53,7.47,0.26,25.64,104.07
한양이엔지(주),045100,2004/12,14.23,-43.66,38.2,74.36,96.81,87.78,174.92,-22.95,55,-1.14,-42.38,-25.32,169.02,-72.75
한양이엔지(주),045100,2005/12,21.51,48.4,22.24,-6.92,0.77,0.25,8.29,35.25,-6.95,-25.13,31.03,19.26,-28.99,-28.56
한양이엔지(주),045100,2006/12,18.1,90.21,-9.71,36.3,49.6,51.6,-17.44,35.11,35.13,28.3,12.5,105.09,20.12,2.51
한양이엔지(주),045100,2007/12,10.57,23.97,6.47,-67.58,,-41.39,43.87,8.79,-5.96,-36.83,7.6,16.22,-12.6,-16.95
한양이엔지(주),045100,2008/12,-3.44,2.89,-11.61,-51.55,0,-31.23,-56.74,6.4,3.83,-32.13,10.33,6.86,-5.88,-4.6
한양이엔지(주),045100,2009/12,-0.98,6.51,-6.42,0,0,0,-77.98,-20.73,-38.4,-234.45,-24.63,4.7,-18.27,29.3
한양이엔지(주),045100,2010/12,74.95,49.6,124.55,0,0,0,37.64,52.38,133.78,0,6.97,28.68,118.54,-1.05
한양이엔지(주),045100,2011/12,-13.76,-38.08,-28.65,99.58,0,-13.81,70.89,1.54,26.07,-9.07,12.83,10.48,11.73,48.16
한양이엔지(주),045100,2012/12,2.15,-1.64,-1.76,-31.5,0,-47.81,-47.4,4.37,-22.22,-12.66,-2.71,6.27,-20.05,8.16
한양이엔지(주),045100,2013/12,13.56,1.94,23.97,14.26,0,93.57,-37.36,12.2,14.72,-1.84,11.32,3.44,3.06,-1.35
한양이엔지(주),045100,2014/12,22.57,41.77,31.31,23.09,0,14.35,0,8.35,22.06,20.46,8.33,12.39,12.67,3.84
한양이엔지(주),045100,2015/12,-4.94,20.27,-4.3,-17.97,0,47.36,0,13.86,11.66,23.04,6,-5.83,5.34,35.42
한양이엔지(주),045100,2016/12,54.11,3.34,99.34,-41.68,0,364.31,0,69.12,9.56,238.87,2.9,-8.44,6.47,2.99
한양이엔지(주),045100,2017/12,-0.73,43.09,-9.11,190.06,0,-66.64,480.5,8.45,34.21,-63.75,13.26,24.51,18.5,-0.81
한양이엔지(주),045100,2018/12,9.31,3.29,12.79,197.73,,148.06,-23.38,28.16,2.88,97.34,10.59,1.66,-6.97,21.42
한양이엔지(주),045100,2019/12,8.54,-2.98,7.37,-79.11,,-75.58,81.41,3.29,-7.35,-59.53,0.9,11.41,-8.18,4.72
한양이엔지(주),045100,2020/12,3.84,4.89,-15.37,101.12,,97.45,2.24,10.15,2.98,54.53,-2.9,49,6.06,5.48
한일네트웍스(주),046110,2001/12,,,,,,,,,,,,,,
한일네트웍스(주),046110,2002/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
한일네트웍스(주),046110,2003/12,17.02,34.72,18.85,-0.18,-5.61,4,-26.17,16.67,-0.82,0,0,15.85,0,0
한일네트웍스(주),046110,2004/12,48.98,115.27,57.65,52.67,9.8,10.73,354.32,7.22,65.1,0,0,43.3,0,0
한일네트웍스(주),046110,2005/12,41.91,22.89,84,77.21,108.36,72.29,112.9,25.21,78.47,0,0,11.64,0,0
한일네트웍스(주),046110,2006/12,59.81,8.61,91.39,-13.2,7.48,-5.7,-5.02,103.42,28.1,15.09,2.47,22.37,25.02,46.88
한일네트웍스(주),046110,2007/12,18.74,42.17,2.63,0,,0,-60.13,35.24,-2.6,-61.64,18.07,48.62,-17.5,-13.69
한일네트웍스(주),046110,2008/12,34.26,-22.86,72.13,0,0,0,29.23,52.53,0.96,130.01,-10.2,-14.24,12.44,-41.56
한일네트웍스(주),046110,2009/12,-5.85,-11.88,-6.18,-92.32,0,-50.64,-15.69,-2.28,25.6,-31.92,6.82,-5.02,17.59,-8.93
한일네트웍스(주),046110,2010/12,1.83,16.06,-1.69,0,0,0,-55.02,-4.37,24.65,-61.02,5.32,10.77,18.36,7.13
한일네트웍스(주),046110,2011/12,7.01,29.25,-8.35,0,0,0,548.04,1.07,23.93,148.28,15.15,41.63,7.62,3.2
한일네트웍스(주),046110,2012/12,16.75,28.51,12.79,750.87,0,252.97,125.88,6,46.81,42.47,14.04,22.51,28.74,-6.95
한일네트웍스(주),046110,2013/12,24.37,5.46,30.28,-26.28,0,-11.82,-17.17,10.77,15.75,-9.87,21.54,16.44,-4.76,0.06
한일네트웍스(주),046110,2014/12,-5.9,-26.9,-5.69,0,0,0,-28.93,-0.55,-2.25,-22.95,-13.29,-6.22,12.73,61.27
한일네트웍스(주),046110,2015/12,-8.99,-9.51,-28.16,0,0,0,133.22,-1.72,-14.92,50.18,-5.11,19.96,-10.34,-12.57
한일네트웍스(주),046110,2016/12,44.43,-11.3,77.32,79.63,0,109.04,49.91,26.1,30.68,38,7.69,14.68,21.34,73.8
한일네트웍스(주),046110,2017/12,33.64,75.11,72.7,201.05,0,596.13,23.27,47.29,30.84,169.97,20,-20.99,9.03,-19.57
한일네트웍스(주),046110,2018/12,0.22,39.85,-31.16,-17.39,,-74.01,31.05,7.82,9.08,-60.81,7.74,96.19,1.24,-12.7
한일네트웍스(주),046110,2019/12,50.05,214.36,1.16,46.76,,37.55,-14.35,7.8,-3.93,185.64,-1.1,102.5,-2.86,-0.7
한일네트웍스(주),046110,2020/12,8.71,5.76,4.18,14.54,,7.54,-37.33,13.52,-3.44,10.66,4.47,11.14,-7.57,-2.93
한일단조공업(주),024740,2000/12,27.75,78.04,10.51,0,-59.73,-82.23,9.22,79.66,8.47,-3.03,10.06,44.96,-1.44,-5.1
한일단조공업(주),024740,2001/12,-6.43,-4.5,3.87,0,-45.79,-13.48,26.88,0.27,1.3,19.32,-11.17,-14.27,14.04,23.56
한일단조공업(주),024740,2002/12,4.62,-3.77,7.67,0,139,88.77,3.11,-1.96,16.4,-16.9,25.71,1.8,-7.41,-10.89
한일단조공업(주),024740,2003/12,-4.47,7.07,-13.85,0,204.7,649.19,-27.97,4.25,7.3,13.56,-10,4.67,19.22,5.24
한일단조공업(주),024740,2004/12,4.48,-1.67,33.9,0,-105.3,-97.76,64.59,-0.3,4.74,-59.74,-0.51,-19.13,5.28,-83.15
한일단조공업(주),024740,2005/12,10.58,1.87,17.28,0,0,7727.8,8.77,10.33,30.67,85.6,-21.32,1.68,66.08,14.11
한일단조공업(주),024740,2006/12,37.16,8.43,55.68,28.78,12.6,6.73,5.75,9.94,11.72,19.99,-1.29,8.79,13.18,-8.64
한일단조공업(주),024740,2007/12,9.57,13.75,2.76,91.14,,147.49,39.65,55.97,7.22,64.11,-0.65,24.5,7.93,8.19
한일단조공업(주),024740,2008/12,17.98,50.15,0.59,19.02,0,0.93,2.75,15.4,29.01,1.46,6.58,49.47,21.05,48.04
한일단조공업(주),024740,2009/12,48.81,117.4,4.68,-29.86,0,-43.62,8.15,53.67,-14.8,-3.02,-11.11,102.58,-4.15,87.35
한일단조공업(주),024740,2010/12,27.81,21.66,39.56,-3.39,0,55.91,63.23,19.44,26.25,-13.01,35.42,20.41,-6.77,-30.32
한일단조공업(주),024740,2011/12,22.53,22.69,24.05,11.35,0,-19.67,31.1,9.99,38.37,6.64,-1.54,21.43,40.53,10.54
한일단조공업(주),024740,2012/12,7.73,3.83,14.09,-29.38,0,0,-2.73,-1.39,7.37,-34.38,6.77,3,0.56,4.8
한일단조공업(주),024740,2013/12,-2.14,-0.3,-9.35,18.86,0,0,-4.39,-1.75,-0.47,29.1,-2.93,3.82,2.53,-2.63
한일단조공업(주),024740,2014/12,2.95,6.06,0.01,-20.25,0,0,-16.17,0.2,1.37,-6.44,5.53,5.06,-3.94,3.98
한일단조공업(주),024740,2015/12,-0.49,2.8,-5.05,35.68,0,1324.44,-5.74,3.25,3.53,38.97,-1.43,2.63,5.03,10.35
한일단조공업(주),024740,2016/12,-2.59,2.35,-17.83,-44.66,0,-54.47,11.69,4.35,-26.31,-12.1,-2.42,7.09,-24.48,10.15
한일단조공업(주),024740,2017/12,10.88,5.48,17.95,0,0,0,19.21,-0.24,10.43,-61.1,7.43,7.45,2.79,-0.46
한일단조공업(주),024740,2018/12,-2.98,4.16,-10.16,0,,0,7.84,15.24,14.45,61.53,-7.83,0.86,24.17,0.95
한일단조공업(주),024740,2019/12,1.04,2.92,-3.38,0,,0,13.37,1,-7.72,79.18,-11.5,3.14,4.28,9.52
한일단조공업(주),024740,2020/12,2.14,0.55,8.83,-52.78,,0,-25.13,-3.34,4.53,-24.5,-15.82,-0.85,24.17,27.19
한일사료(주),005860,2000/12,51.66,16.25,66.44,-48.12,-77.67,-76.2,33.9,9.42,9.63,-40.45,-1.22,29.33,10.98,2.92
한일사료(주),005860,2001/12,-0.19,10.19,-6.46,4.92,186.71,173.82,22,41.39,17.94,34.23,3.7,11.99,13.73,7.01
한일사료(주),005860,2002/12,22.58,18.2,-34.22,-80.29,75.28,71.5,-40.89,9.89,6.89,23.26,8.33,114.81,-1.33,7.82
한일사료(주),005860,2003/12,8.75,-3.88,29.35,-1.3,-93.41,-87.98,103.16,-0.01,5.5,-37.76,-9.89,-1.49,17.08,16.03
한일사료(주),005860,2004/12,-13.7,-2.21,-10.23,0,-771.59,0,-25.7,-19.04,4.62,-67.41,4.88,-15.97,-0.24,-37.8
한일사료(주),005860,2005/12,-1.88,-19.85,15.06,0,0,0,17.46,2.77,-21.02,124.1,3.49,-13.69,-23.68,17.73
한일사료(주),005860,2006/12,-4.01,19.11,-11.05,-19.37,0,0,-27.62,1.06,-3.41,53.94,-1.12,2.54,-2.31,12.86
한일사료(주),005860,2007/12,31.6,3.36,77.04,77.36,,0,124.64,11.69,16.69,-21.34,2.27,-5.04,14.09,-2.02
한일사료(주),005860,2008/12,62.92,59.66,47,14.22,0,0,76.13,48.3,52.96,-187.48,-10,86.84,69.95,10.89
한일사료(주),005860,2009/12,-4.65,-4.29,1.07,165.28,0,0,6.25,-10.58,18.48,0,0,-11.42,18.48,-6.06
한일사료(주),005860,2010/12,-6.9,-5.99,-28.03,-90.57,0,-53.34,-21.73,39.62,-21.11,-39.1,-2.47,21.63,-19.12,6.54
한일사료(주),005860,2011/12,8.26,11.6,46.36,245.86,0,-55.13,50.35,-22.82,10.63,-25,3.8,-22.17,6.58,-3.42
한일사료(주),005860,2012/12,-5.36,-3.34,-6.9,-78.58,0,108.19,-5.97,5.09,15.46,37.92,6.1,-3.05,8.83,37.38
한일사료(주),005860,2013/12,-9.02,-0.34,-12.99,13.54,0,0,-12.3,-9.4,5.59,-72.16,6.9,-3.3,-1.22,-27.53
한일사료(주),005860,2014/12,-2.67,-5.01,-2.2,581.44,0,0,-7.98,1.83,-10.45,183.68,-5.38,-3.27,-5.36,10.52
한일사료(주),005860,2015/12,5.16,-3.67,7.58,-15.87,0,-23.06,5.21,1.1,-12.58,-2.66,-2.27,1.98,-10.55,13.25
한일사료(주),005860,2016/12,15.1,-0.3,25.33,-64.6,0,0,-34.21,31.02,-10.16,-24.22,-1.16,0.94,-9.11,2.34
한일사료(주),005860,2017/12,-6,-3.05,-6.69,-41.14,0,0,3.19,1.51,-6.15,77.38,-8.24,-4.8,2.27,12.68
한일사료(주),005860,2018/12,-3.95,-3.71,-10.68,106.29,,-96.79,23.19,-6.31,5.08,-38.7,1.28,7.39,3.75,-13.47
한일사료(주),005860,2019/12,1.12,1.84,-9.15,-40.72,,0,10.83,4.32,3.91,3.07,2.53,15.51,1.35,18.86
한일사료(주),005860,2020/12,-16.21,6.14,-10.29,24.84,,0,7.12,-0.03,4.49,22.37,-1.23,-22.74,5.8,-2.72
한일화학공업(주),007770,2000/12,-7.45,-6.28,1.13,0.1,5.6,-3.72,-20.84,14.46,3.2,10.55,-9.73,-21.25,14.33,11.24
한일화학공업(주),007770,2001/12,18.69,-2,29.27,7.64,5.25,17.11,15.48,15.01,-11.73,41.29,-27.45,-3.17,21.67,44.14
한일화학공업(주),007770,2002/12,4.56,41.71,-7.9,-10.85,-7.09,-6.04,-10.4,12.2,-8.45,-20.48,16.22,38.92,-21.23,-19.82
한일화학공업(주),007770,2003/12,10.75,-3.01,17.9,13.51,14.94,15.8,126.92,13.74,0.69,18.17,-2.33,-2.32,3.08,15.34
한일화학공업(주),007770,2004/12,12.58,-4.76,20.12,-1.48,-6.98,-11.7,10.4,14.4,23.31,-37.11,2.38,-4.07,20.44,-68.17
한일화학공업(주),007770,2005/12,9.37,-0.12,12.07,29.96,13.25,19.9,30.41,9.04,13.07,11.03,3.49,1.88,9.26,14.72
한일화학공업(주),007770,2006/12,29.46,-3.62,40.68,139.39,142.22,139.51,75.16,22.3,92.05,108.44,3.37,-4.63,85.79,15.42
한일화학공업(주),007770,2007/12,10.25,0.73,9.33,-26.5,,-14.6,-38.7,13.94,21.28,-18.25,6.52,14.38,13.86,-3.67
한일화학공업(주),007770,2008/12,7.22,0.22,4.07,-42.62,0,-22.96,15.62,10.38,-25.41,-22.6,-7.14,20.74,-19.67,-0.12
한일화학공업(주),007770,2009/12,-5.87,-0.93,-7.93,-50.9,0,-81.44,45.38,-0.56,-19.7,-70.47,2.2,1.74,-21.43,-21.91
한일화학공업(주),007770,2010/12,74.53,432.29,3.81,-57.85,0,-28.72,-13.7,55.22,42.24,-1.63,5.38,310.94,34.98,19.59
한일화학공업(주),007770,2011/12,-2.42,-5.94,-10.82,-60.31,0,-60.5,-25.34,-0.21,-5.72,-15.77,5.1,4.66,-10.3,-18.78
한일화학공업(주),007770,2012/12,-1.07,2.58,-9.22,216.37,0,217.14,12.25,0.23,-15.92,53.05,-7.77,4.79,-8.84,9.05
한일화학공업(주),007770,2013/12,0.67,0.54,1.21,107.38,0,56.72,-6.91,1.02,3.34,43.06,8.42,0.33,-4.69,7.39
한일화학공업(주),007770,2014/12,0.05,-0.14,-3.78,1.73,0,76.17,16.42,2.3,6.42,25.88,-4.85,2.45,11.85,13.39
