회사명,거래소코드,회계년도,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저)
(주)스페코,013810,2011/12,0,0,1.85,0.61,11.58,3.82,1.05,0.35
(주)스페코,013810,2012/12,14.47,6.4,1.89,0.84,14.76,6.53,0.97,0.43
(주)스페코,013810,2013/12,26.95,8.97,2.06,0.69,0,0,1.71,0.57
(주)스페코,013810,2014/12,16.83,10.76,1.27,0.81,54.84,35.05,1.04,0.66
(주)스페코,013810,2015/12,12.57,7.6,1.22,0.74,13.76,8.32,1.18,0.71
(주)스페코,013810,2016/12,35.17,19.2,1.7,0.93,9.48,5.17,2,1.09
(주)스페코,013810,2017/12,0,0,1.81,0.95,71.08,37.42,2.75,1.45
(주)스페코,013810,2018/12,0,0,2.58,0.99,32.99,12.67,2.76,1.06
(주)스페코,013810,2019/12,30.03,11.1,1.72,0.64,9.69,3.58,2.66,0.98
(주)스페코,013810,2020/12,75.56,9.5,4.24,0.53,0,0,6.71,0.84
(주)스포츠서울,039670,2000/12,,,,,,,,
(주)스포츠서울,039670,2001/12,,,,,,,,
(주)스포츠서울,039670,2002/12,,,,,,,,
(주)스포츠서울,039670,2003/12,,,,,,,,
(주)스포츠서울,039670,2004/12,,,,,,,,
(주)스포츠서울,039670,2005/12,,,,,,,,
(주)스포츠서울,039670,2006/12,,,,,,,,
(주)스포츠서울,039670,2007/12,0,0,5.15,0.96,14.77,2.75,1.57,0.29
(주)스포츠서울,039670,2008/12,0,0,3.88,0.48,0,0,2.22,0.27
(주)스포츠서울,039670,2009/12,0,0,3.18,0.32,0,0,10.86,1.11
(주)스포츠서울,039670,2010/12,0,0,3.79,1.15,0,0,5.23,1.58
(주)스포츠서울,039670,2011/12,0,0,5.74,1.53,0,0,2.72,0.73
(주)스포츠서울,039670,2012/12,0,0,6.3,1.69,0,0,4.97,1.33
(주)스포츠서울,039670,2013/12,0,0,31.06,3.54,0,0,4.57,0.52
(주)스포츠서울,039670,2015/03,0,0,7.64,3.16,0,0,1.54,0.64
(주)스포츠서울,039670,2016/03,0,0,5.53,0.98,0,0,4.43,0.79
(주)스포츠서울,039670,2017/03,0,0,5.66,2.19,0,0,6.29,2.44
(주)스포츠서울,039670,2018/03,0,0,2.74,0.74,0,0,5.94,1.6
(주)스포츠서울,039670,2019/03,0,0,3.38,1.79,0,0,5.61,2.97
(주)스포츠서울,039670,2020/03,0,0,0,0,0,0,6.88,2.69
(주)승일,049830,2000/12,,,,,,,,
(주)승일,049830,2001/12,,,,,,,,
(주)승일,049830,2002/12,,,,,,,,
(주)승일,049830,2003/12,,,,,,,,
(주)승일,049830,2004/12,,,,,,,,
(주)승일,049830,2005/12,,,,,,,,
(주)승일,049830,2006/12,,,,,,,,
(주)승일,049830,2007/12,19.71,7.25,1,0.37,24.32,8.95,0.92,0.34
(주)승일,049830,2008/12,9.25,3.72,0.57,0.23,68.25,27.43,0.47,0.19
(주)승일,049830,2009/12,11.95,4.95,0.64,0.27,6.04,2.51,0.44,0.18
(주)승일,049830,2010/12,2.76,1.66,0.53,0.32,141.95,85.43,0.4,0.24
(주)승일,049830,2011/12,10.62,5.57,0.49,0.26,8.23,4.32,0.36,0.19
(주)승일,049830,2012/12,6.16,4.43,0.38,0.27,3.78,2.72,0.28,0.2
(주)승일,049830,2013/12,8.13,4.54,0.56,0.31,4.88,2.73,0.48,0.27
(주)승일,049830,2014/12,14.58,5.73,0.99,0.39,7.78,3.05,0.93,0.36
(주)승일,049830,2015/12,18.45,10.82,1,0.58,20.43,11.98,1.02,0.6
(주)승일,049830,2016/12,43.5,21.7,1.05,0.52,18.27,9.11,1,0.5
(주)승일,049830,2017/12,35.12,20.65,0.72,0.42,15.55,9.14,0.71,0.42
(주)승일,049830,2018/12,12.37,5.78,0.7,0.33,40.59,18.98,0.65,0.3
(주)승일,049830,2019/12,0,0,0.65,0.32,13.33,6.51,0.67,0.33
(주)승일,049830,2020/12,111.01,39.75,0.64,0.23,8.53,3.05,0.67,0.24
(주)승화프리텍,111610,2006/12,,,,,,,,
(주)승화프리텍,111610,2007/12,0,0,0,0,0,0,0,0
(주)승화프리텍,111610,2008/12,0,0,0,0,0,0,0,0
(주)승화프리텍,111610,2009/12,0,0,0,0,0,0,0,0
(주)승화프리텍,111610,2010/12,18.4,7.16,2.62,1.02,19.37,7.54,1.21,0.47
(주)승화프리텍,111610,2011/12,0,0,2.43,0.57,0,0,2.2,0.51
(주)승화프리텍,111610,2012/12,0,0,12.68,4.33,18.12,6.19,4.02,1.37
(주)승화프리텍,111610,2013/12,0,0,6.37,1.95,0,0,3.67,1.12
(주)승화프리텍,111610,2014/12,0,0,0,0,0,0,6.62,0.63
(주)시공테크,020710,2000/12,,,,,,,,
(주)시공테크,020710,2001/12,,,,,,,,
(주)시공테크,020710,2002/12,,,,,,,,
(주)시공테크,020710,2003/12,,,,,,,,
(주)시공테크,020710,2004/12,,,,,,,,
(주)시공테크,020710,2005/12,,,,,,,,
(주)시공테크,020710,2006/12,,,,,,,,
(주)시공테크,020710,2007/12,64.42,23.56,2.85,1.04,185.54,67.87,2.18,0.8
(주)시공테크,020710,2008/12,43.75,10.98,2.18,0.55,17.72,4.45,1.21,0.3
(주)시공테크,020710,2009/12,127.93,63.97,1.76,0.88,16.97,8.49,1.28,0.64
(주)시공테크,020710,2010/12,4.48,3.11,1.17,0.81,8.79,6.1,0.89,0.62
(주)시공테크,020710,2011/12,8.97,4.21,1.56,0.73,3.73,1.75,0.97,0.46
(주)시공테크,020710,2012/12,21,8.45,2.12,0.85,0,0,1.53,0.62
(주)시공테크,020710,2013/12,0,0,1.5,0.71,13.8,6.52,1.63,0.77
(주)시공테크,020710,2014/12,20.99,10.46,1.43,0.71,85.22,42.47,1.82,0.91
(주)시공테크,020710,2015/12,179.89,59.58,2.38,0.79,59.4,19.67,3.12,1.03
(주)시공테크,020710,2016/12,0,0,1.97,1.12,0,0,2.12,1.21
(주)시공테크,020710,2017/12,19.96,15.04,1.82,1.37,8.08,6.09,0.95,0.72
(주)시공테크,020710,2018/12,0,0,2.54,1.12,0,0,3.1,1.37
(주)시공테크,020710,2019/12,17.64,10.51,1.74,1.04,9.38,5.59,1.32,0.79
(주)시공테크,020710,2020/12,36,17.17,1.56,0.74,12.39,5.91,1.45,0.69
(주)시냅스엠,246830,2014/12,,,,,,,,
(주)시냅스엠,246830,2015/12,0,0,0,0,0,0,0,0
(주)시냅스엠,246830,2016/12,0,0,0,0,0,0,0,0
(주)시냅스엠,246830,2017/12,0,0,0,0,0,0,0,0
(주)시너지이노베이션,048870,2004/12,,,,,,,,
(주)시너지이노베이션,048870,2005/12,,,,,,,,
(주)시너지이노베이션,048870,2006/12,,,,,,,,
(주)시너지이노베이션,048870,2007/12,184.22,63.88,1.91,0.66,10.02,3.47,2,0.69
(주)시너지이노베이션,048870,2008/12,38.53,11.79,0.87,0.27,27.51,8.42,1.19,0.36
(주)시너지이노베이션,048870,2009/12,0,0,0.77,0.43,0,0,2.01,1.11
(주)시너지이노베이션,048870,2010/12,0,0,1.02,0.57,0,0,2.56,1.44
(주)시너지이노베이션,048870,2011/12,0,0,1.51,0.48,0,0,1.35,0.43
(주)시너지이노베이션,048870,2012/12,0,0,1.86,0.76,20.15,8.26,1.19,0.49
(주)시너지이노베이션,048870,2013/12,0,0,2.39,0.69,24.92,7.22,1.85,0.54
(주)시너지이노베이션,048870,2014/12,0,0,4.06,2.06,79.57,40.25,1.15,0.58
(주)시너지이노베이션,048870,2015/12,0,0,0,0,0,0,5.78,0.37
(주)시너지이노베이션,048870,2016/12,65.11,6.26,76.17,7.32,0,0,112.35,10.8
(주)시너지이노베이션,048870,2017/12,0,0,8.09,2.62,0,0,36.86,11.92
(주)시너지이노베이션,048870,2018/12,16.97,10.67,4.07,2.56,58.97,37.07,15.26,9.59
(주)시너지이노베이션,048870,2019/12,29.39,15.7,2.4,1.28,50.01,26.71,14.01,7.48
(주)시너지이노베이션,048870,2020/12,0,0,5.45,1.06,44.85,8.73,18.05,3.52
(주)시노펙스,025320,2000/12,,,,,,,,
(주)시노펙스,025320,2001/12,,,,,,,,
(주)시노펙스,025320,2002/12,,,,,,,,
(주)시노펙스,025320,2003/12,,,,,,,,
(주)시노펙스,025320,2004/12,,,,,,,,
(주)시노펙스,025320,2005/12,,,,,,,,
(주)시노펙스,025320,2006/12,,,,,,,,
(주)시노펙스,025320,2007/12,42.48,8.84,7.8,1.62,93.35,19.43,2.44,0.51
(주)시노펙스,025320,2008/12,75.74,9.71,5.84,0.75,0,0,1.8,0.23
(주)시노펙스,025320,2009/12,80.07,33.16,2.4,1,0,0,0.75,0.31
(주)시노펙스,025320,2010/12,0,0,3.27,1.41,107.31,46.21,0.87,0.38
(주)시노펙스,025320,2011/12,19.59,4.29,2.23,0.49,12.15,2.66,0.55,0.12
(주)시노펙스,025320,2012/12,0,0,2.29,1.17,0,0,0.37,0.19
(주)시노펙스,025320,2013/12,36.7,18.19,1.73,0.86,15.73,7.8,0.4,0.2
(주)시노펙스,025320,2014/12,0,0,1.32,0.83,0,0,0.34,0.22
(주)시노펙스,025320,2015/12,0,0,1.78,0.88,13.21,6.54,0.97,0.48
(주)시노펙스,025320,2016/12,0,0,2.62,1.24,78.27,37.05,1.56,0.74
(주)시노펙스,025320,2017/12,107.61,28.95,5.25,1.41,15.89,4.27,2.8,0.75
(주)시노펙스,025320,2018/12,0,0,4.44,1.57,125.47,44.41,3.37,1.19
(주)시노펙스,025320,2019/12,80.08,43.56,2.9,1.58,23.67,12.88,2.78,1.51
(주)시노펙스,025320,2020/12,0,0,6.17,1.03,0,0,5.94,0.99
(주)시노펙스그린테크,037320,2000/12,,,,,,,,
(주)시노펙스그린테크,037320,2001/12,,,,,,,,
(주)시노펙스그린테크,037320,2002/12,,,,,,,,
(주)시노펙스그린테크,037320,2003/12,,,,,,,,
(주)시노펙스그린테크,037320,2004/12,,,,,,,,
(주)시노펙스그린테크,037320,2005/12,,,,,,,,
(주)시노펙스그린테크,037320,2006/12,,,,,,,,
(주)시노펙스그린테크,037320,2007/12,0,0,3.36,1.64,0,0,4.74,2.31
(주)시노펙스그린테크,037320,2008/12,0,0,2.65,0.41,0,0,4.19,0.65
(주)시노펙스그린테크,037320,2009/12,0,0,13.11,2.42,0,0,39.82,7.36
(주)시노펙스그린테크,037320,2010/12,0,0,5.68,1.02,0,0,5.21,0.94
(주)시노펙스그린테크,037320,2011/12,0,0,0.9,0.14,0,0,0.57,0.09
(주)시스웍,269620,2016/12,,,,,,,,
(주)시스웍,269620,2017/12,0.07,0.05,0.01,0.01,0.06,0.04,0.01,0.01
(주)시스웍,269620,2018/12,16.34,6.43,2.23,0.88,57.6,22.68,3.78,1.49
(주)시스웍,269620,2019/12,43.22,21.79,1.94,0.98,27.27,13.75,5.47,2.76
(주)시스웍,269620,2020/12,114.78,9.98,4.17,0.36,0,0,12.85,1.12
(주)시스컴,037280,2000/12,,,,,,,,
(주)시스컴,037280,2001/12,,,,,,,,
(주)시스컴,037280,2002/12,,,,,,,,
(주)시큐브,131090,2002/12,,,,,,,,
(주)시큐브,131090,2003/12,,,,,,,,
(주)시큐브,131090,2004/12,,,,,,,,
(주)시큐브,131090,2005/12,,,,,,,,
(주)시큐브,131090,2006/12,,,,,,,,
(주)시큐브,131090,2007/12,0,0,0,0,0,0,0,0
(주)시큐브,131090,2008/12,0,0,0,0,0,0,0,0
(주)시큐브,131090,2009/12,0,0,0,0,0,0,0,0
(주)시큐브,131090,2010/12,0,0,0,0,0,0,0,0
(주)시큐브,131090,2011/12,9.53,6.21,1.81,1.18,14.97,9.76,1.68,1.1
(주)시큐브,131090,2012/12,13.76,7.27,2.47,1.3,13.68,7.24,2.16,1.14
(주)시큐브,131090,2013/12,29.8,14.52,2.63,1.28,28,13.64,2.8,1.37
(주)시큐브,131090,2014/12,92.13,50.58,2.31,1.27,12.17,6.68,2.66,1.46
(주)시큐브,131090,2015/12,29.44,17.35,2.24,1.32,12.99,7.66,2.76,1.63
(주)시큐브,131090,2016/12,27.89,17.24,2.42,1.49,12.89,7.97,3.29,2.03
(주)시큐브,131090,2017/12,69.15,12.82,9.51,1.76,46.49,8.62,14.56,2.7
(주)시큐브,131090,2018/12,56.38,15.19,6.22,1.68,52.65,14.19,10.6,2.86
(주)시큐브,131090,2019/12,15.92,8.71,2.91,1.59,12.64,6.91,4.54,2.48
(주)시큐브,131090,2020/12,38.3,10.72,2.9,0.81,19.93,5.58,6.36,1.78
(주)시큐어소프트,037060,2000/12,,,,,,,,
(주)시큐어소프트,037060,2001/12,,,,,,,,
(주)시큐어소프트,037060,2002/12,,,,,,,,
(주)시큐어소프트,037060,2003/12,,,,,,,,
(주)시큐어소프트,037060,2004/12,,,,,,,,
(주)시큐어소프트,037060,2005/12,,,,,,,,
